"x","y","population"
31,105,15727
31,106,6002
31,107,2164
31,108,5871
31,109,9060
31,110,21201
31,111,44548
31,112,24785
31,113,40223
31,114,53539
31,115,33416
31,116,35317
31,117,39704
31,118,55768
31,119,56342
31,120,43780
31,121,53383
31,122,49649
31,123,57529
31,124,53824
31,125,42308
31,126,24320
31,127,5710
31,128,201
31,129,0
31,130,0
31,131,0
31,132,0
31,133,0
31,134,0
31,135,0
31,136,0
31,137,0
31,138,0
31,139,0
32,0,0
32,1,0
32,2,0
32,3,0
32,4,0
32,5,0
32,6,0
32,7,0
32,8,0
32,9,0
32,10,0
32,11,0
32,12,0
32,13,0
32,14,0
32,15,0
32,16,0
32,17,0
32,18,0
32,19,0
32,20,0
32,21,0
32,22,0
32,23,0
32,24,0
32,25,120
32,26,0
32,27,0
32,28,0
32,29,0
32,30,0
32,31,1990
32,32,2954
32,33,7390
32,34,8033
32,35,9511
32,36,4817
32,37,7185
32,38,5261
32,39,4326
32,40,5072
32,41,2428
32,42,2789
32,43,1122
32,44,812
32,45,773
32,46,765
32,47,1636
32,48,1721
32,49,1240
32,50,1919
32,51,926
32,52,593
32,53,0
32,54,0
32,55,0
32,56,0
32,57,0
32,58,1742
32,59,2521
32,60,823
32,61,162
32,62,55
32,63,0
32,64,0
32,65,0
32,66,0
32,67,0
32,68,0
32,69,0
32,70,0
32,71,0
32,72,0
32,73,738
32,74,6075
32,75,3053
32,76,4704
32,77,3448
32,78,3631
32,79,2245
32,80,1958
32,81,670
32,82,349
32,83,114
32,84,60
32,85,2019
32,86,370
32,87,5432
32,88,12591
32,89,11127
32,90,7819
32,91,8388
32,92,8008
32,93,6703
32,94,4860
32,95,4860
32,96,6076
32,97,10205
32,98,3787
32,99,4350
32,100,3870
32,101,9605
32,102,13437
32,103,10443
32,104,17791
32,105,7444
32,106,3465
32,107,947
32,108,2276
32,109,2649
32,110,1867
32,111,22763
32,112,40579
32,113,35752
32,114,35491
32,115,48454
32,116,27548
32,117,49136
32,118,34919
32,119,52397
32,120,53925
32,121,53087
32,122,51220
32,123,45337
32,124,50965
32,125,61025
32,126,17560
32,127,17642
32,128,2845
32,129,3
32,130,0
32,131,0
32,132,0
32,133,0
32,134,0
32,135,0
32,136,0
32,137,0
32,138,0
32,139,0
33,0,0
33,1,0
33,2,0
33,3,0
33,4,0
33,5,0
33,6,0
33,7,0
33,8,0
33,9,0
33,10,0
33,11,0
33,12,0
33,13,0
33,14,0
33,15,0
33,16,0
33,17,0
33,18,0
33,19,0
33,20,0
33,21,0
33,22,0
33,23,0
33,24,0
33,25,0
33,26,0
33,27,0
33,28,0
33,29,0
33,30,3706
33,31,7723
33,32,6617
33,33,13673
33,34,5758
33,35,4963
33,36,5220
33,37,4286
33,38,3860
33,39,3359
33,40,3187
33,41,2081
33,42,1519
33,43,889
33,44,937
33,45,892
33,46,1229
33,47,1615
33,48,3063
33,49,3029
33,50,3445
33,51,1309
33,52,565
33,53,183
33,54,81
33,55,0
33,56,0
33,57,51
33,58,505
33,59,510
33,60,918
33,61,413
33,62,1103
33,63,602
33,64,804
33,65,137
33,66,85
33,67,0
33,68,12
33,69,8
33,70,53
33,71,81
33,72,554
33,73,2462
33,74,3187
33,75,4102
33,76,3724
33,77,4242
33,78,4538
33,79,2482
33,80,1621
33,81,1521
33,82,858
33,83,226
33,84,33
33,85,20
33,86,84
33,87,141
33,88,6906
33,89,10741
33,90,14932
33,91,5199
33,92,11548
33,93,6189
33,94,10549
33,95,4558
33,96,4788
33,97,4206
33,98,6443
33,99,2929
33,100,4303
33,101,4600
33,102,6277
33,103,8241
33,104,12749
33,105,9542
33,106,8257
33,107,1852
33,108,1000
33,109,1364
33,110,1296
33,111,4398
33,112,22221
33,113,23054
33,114,49398
33,115,36183
33,116,40431
33,117,39341
33,118,50208
33,119,33885
33,120,53740
33,121,53513
33,122,52660
33,123,46166
33,124,43224
33,125,60437
33,126,26739
33,127,12960
33,128,12137
33,129,3276
33,130,0
33,131,0
33,132,0
33,133,0
33,134,0
33,135,0
33,136,0
33,137,0
33,138,0
33,139,0
34,0,0
34,1,0
34,2,0
34,3,0
34,4,0
34,5,0
34,6,0
34,7,0
34,8,0
34,9,0
34,10,0
34,11,0
34,12,0
34,13,0
34,14,0
34,15,0
34,16,0
34,17,0
34,18,0
34,19,0
34,20,0
34,21,0
34,22,0
34,23,0
34,24,0
34,25,0
34,26,0
34,27,0
34,28,0
34,29,146
34,30,6852
34,31,3954
34,32,7954
34,33,5935
34,34,5492
34,35,2496
34,36,3950
34,37,3773
34,38,1930
34,39,3198
34,40,1897
34,41,2467
34,42,1165
34,43,1438
34,44,1061
34,45,1446
34,46,1530
34,47,1985
34,48,2650
34,49,3706
34,50,2494
34,51,2753
34,52,1136
34,53,1545
34,54,820
34,55,938
34,56,90
34,57,65
34,58,185
34,59,218
34,60,486
34,61,512
34,62,952
34,63,563
34,64,1093
34,65,226
34,66,179
34,67,410
34,68,486
34,69,767
34,70,557
34,71,1766
34,72,2286
34,73,4443
34,74,4768
34,75,3867
34,76,2135
34,77,4071
34,78,3633
34,79,3640
34,80,1906
34,81,2606
34,82,1462
34,83,1393
34,84,443
34,85,316
34,86,70
34,87,-5
34,88,865
34,89,5367
34,90,12909
34,91,10177
34,92,10993
34,93,9846
34,94,11173
34,95,9751
34,96,2075
34,97,3860
34,98,10227
34,99,2551
34,100,3639
34,101,5842
34,102,4043
34,103,8390
34,104,10244
34,105,13125
34,106,5966
34,107,2756
34,108,990
34,109,637
34,110,1767
34,111,1404
34,112,3417
34,113,10517
34,114,26868
34,115,35033
34,116,45814
34,117,46428
34,118,43026
34,119,40714
34,120,51916
34,121,50247
34,122,49541
34,123,47122
34,124,52166
34,125,59368
34,126,39405
34,127,6375
34,128,19420
34,129,7348
34,130,1498
34,131,0
34,132,0
34,133,0
34,134,0
34,135,0
34,136,0
34,137,0
34,138,0
34,139,0
35,0,0
35,1,0
35,2,0
35,3,0
35,4,0
35,5,0
35,6,0
35,7,0
35,8,0
35,9,0
35,10,0
35,11,0
35,12,0
35,13,0
35,14,0
35,15,0
35,16,0
35,17,0
35,18,0
35,19,0
35,20,0
35,21,0
35,22,0
35,23,0
35,24,0
35,25,0
35,26,62
35,27,0
35,28,0
35,29,3489
35,30,3454
35,31,4256
35,32,3034
35,33,3416
35,34,3180
35,35,1928
35,36,3413
35,37,767
35,38,2723
35,39,1657
35,40,3399
35,41,1671
35,42,1545
35,43,1404
35,44,1842
35,45,1395
35,46,3220
35,47,2188
35,48,3304
35,49,3187
35,50,2997
35,51,1814
35,52,2356
35,53,1126
35,54,1747
35,55,514
35,56,1235
35,57,156
35,58,228
35,59,200
35,60,340
35,61,395
35,62,401
35,63,237
35,64,-306
35,65,62
35,66,731
35,67,886
35,68,285
35,69,1601
35,70,1293
35,71,4322
35,72,3893
35,73,4693
35,74,4120
35,75,3954
35,76,4671
35,77,2868
35,78,3903
35,79,2734
35,80,3161
35,81,1634
35,82,3181
35,83,771
35,84,2306
35,85,525
35,86,353
35,87,0
35,88,0
35,89,8
35,90,7573
35,91,8703
35,92,10165
35,93,10385
35,94,11038
35,95,11919
35,96,5356
35,97,3664
35,98,9364
35,99,5770
35,100,4160
35,101,4396
35,102,9560
35,103,4851
35,104,13867
35,105,2238
35,106,4316
35,107,560
35,108,500
35,109,1114
35,110,1078
35,111,1216
35,112,1415
35,113,3890
35,114,4136
35,115,13523
35,116,26162
35,117,30053
35,118,49578
35,119,40757
35,120,32798
35,121,40605
35,122,47723
35,123,40275
35,124,38815
35,125,46785
35,126,50431
35,127,15892
35,128,13363
35,129,5356
35,130,9676
35,131,0
35,132,0
35,133,0
35,134,0
35,135,0
35,136,0
35,137,0
35,138,0
35,139,0
36,0,0
36,1,0
36,2,0
36,3,0
36,4,0
36,5,0
36,6,0
36,7,0
36,8,0
36,9,0
36,10,0
36,11,0
36,12,0
36,13,0
36,14,0
36,15,0
36,16,0
36,17,0
36,18,0
36,19,0
36,20,0
36,21,0
36,22,0
36,23,0
36,24,0
36,25,0
36,26,823
36,27,240
36,28,716
36,29,3063
36,30,3454
36,31,2470
36,32,2807
36,33,1762
36,34,2529
36,35,1496
36,36,2551
36,37,1818
36,38,1704
36,39,3980
36,40,2556
36,41,2817
36,42,2119
36,43,1813
36,44,2208
36,45,3016
36,46,2486
36,47,3074
36,48,2957
36,49,2432
36,50,2272
36,51,3296
36,52,2112
36,53,2568
36,54,1037
36,55,1649
36,56,688
36,57,461
36,58,870
36,59,332
36,60,716
36,61,514
36,62,764
36,63,530
36,64,752
36,65,663
36,66,851
36,67,458
36,68,757
36,69,845
36,70,1905
36,71,415
36,72,3420
36,73,2680
36,74,4226
36,75,5780
36,76,3550
36,77,5234
36,78,2840
36,79,4886
36,80,2263
36,81,4080
36,82,2326
36,83,1746
36,84,1925
36,85,996
36,86,1526
36,87,150
36,88,0
36,89,0
36,90,1207
36,91,3551
36,92,6218
36,93,5310
36,94,8932
36,95,6612
36,96,5119
36,97,3155
36,98,5356
36,99,6336
36,100,7811
36,101,2420
36,102,4993
36,103,6769
36,104,6840
36,105,3857
36,106,848
36,107,499
36,108,389
36,109,819
36,110,1669
36,111,1328
36,112,1818
36,113,1737
36,114,1121
36,115,1046
36,116,7868
36,117,12096
36,118,24751
36,119,34906
36,120,45072
36,121,48881
36,122,27155
36,123,35815
36,124,23820
36,125,34949
36,126,54884
36,127,34165
36,128,14600
36,129,14864
36,130,9396
36,131,6902
36,132,0
36,133,0
36,134,0
36,135,0
36,136,0
36,137,0
36,138,0
36,139,0
37,0,0
37,1,0
37,2,0
37,3,0
37,4,0
37,5,0
37,6,0
37,7,0
37,8,0
37,9,0
37,10,0
37,11,0
37,12,0
37,13,0
37,14,0
37,15,0
37,16,0
37,17,0
37,18,0
37,19,0
37,20,0
37,21,0
37,22,0
37,23,0
37,24,0
37,25,0
37,26,651
37,27,1050
37,28,2075
37,29,3828
37,30,1578
37,31,3039
37,32,1940
37,33,1944
37,34,3040
37,35,619
37,36,2064
37,37,560
37,38,2934
37,39,1385
37,40,2795
37,41,1968
37,42,3476
37,43,1369
37,44,3187
37,45,2035
37,46,3005
37,47,1581
37,48,3684
37,49,1307
37,50,2375
37,51,1573
37,52,2724
37,53,1948
37,54,5086
37,55,858
37,56,1989
37,57,446
37,58,1308
37,59,234
37,60,1112
37,61,530
37,62,865
37,63,938
37,64,668
37,65,936
37,66,555
37,67,1287
37,68,269
37,69,1874
37,70,1275
37,71,3224
37,72,0
37,73,1314
37,74,1111
37,75,5680
37,76,5273
37,77,3285
37,78,5380
37,79,2829
37,80,7054
37,81,1675
37,82,5298
37,83,1041
37,84,3666
37,85,774
37,86,1979
37,87,115
37,88,2
37,89,0
37,90,7
37,91,1
37,92,3846
37,93,2994
37,94,3810
37,95,1141
37,96,3923
37,97,1147
37,98,4429
37,99,2344
37,100,11707
37,101,2297
37,102,5965
37,103,2591
37,104,10494
37,105,2502
37,106,401
37,107,319
37,108,613
37,109,1469
37,110,778
37,111,2923
37,112,2923
37,113,852
37,114,1407
37,115,1204
37,116,549
37,117,1286
37,118,4012
37,119,7412
37,120,16342
37,121,35152
37,122,32488
37,123,29822
37,124,5221
37,125,15392
37,126,21794
37,127,34625
37,128,27959
37,129,20487
37,130,10200
37,131,14528
37,132,0
37,133,0
37,134,0
37,135,0
37,136,0
37,137,0
37,138,0
37,139,0
38,0,0
38,1,0
38,2,0
38,3,0
38,4,0
38,5,0
38,6,0
38,7,0
38,8,0
38,9,0
38,10,0
38,11,0
38,12,0
38,13,0
38,14,0
38,15,0
38,16,0
38,17,0
38,18,0
38,19,0
38,20,0
38,21,0
38,22,0
38,23,0
38,24,0
38,25,449
38,26,1844
38,27,1341
38,28,3520
38,29,2109
38,30,1979
38,31,2693
38,32,2168
38,33,2783
38,34,1882
38,35,2053
38,36,969
38,37,1286
38,38,1220
38,39,1268
38,40,1746
38,41,2843
38,42,5485
38,43,2531
38,44,3573
38,45,2479
38,46,3569
38,47,1748
38,48,3595
38,49,2340
38,50,2362
38,51,2299
38,52,2241
38,53,2501
38,54,2486
38,55,1966
38,56,737
38,57,1668
38,58,507
38,59,1191
38,60,690
38,61,1665
38,62,966
38,63,1497
38,64,1150
38,65,1157
38,66,918
38,67,1431
38,68,1384
38,69,494
38,70,2144
38,71,2202
38,72,108
38,73,0
38,74,351
38,75,2015
38,76,4805
38,77,3632
38,78,5913
38,79,5385
38,80,5114
38,81,4623
38,82,2063
38,83,4382
38,84,1601
38,85,3102
38,86,1185
38,87,1461
38,88,292
38,89,64
38,90,0
38,91,0
38,92,28
38,93,115
38,94,96
38,95,56
38,96,2274
38,97,4979
38,98,2722
38,99,6644
38,100,4537
38,101,5953
38,102,3242
38,103,6629
38,104,3757
38,105,3347
38,106,238
38,107,275
38,108,831
38,109,1291
38,110,1710
38,111,2158
38,112,2382
38,113,1847
38,114,1071
38,115,1074
38,116,861
38,117,711
38,118,595
38,119,613
38,120,647
38,121,3719
38,122,1768
38,123,1177
38,124,690
38,125,8264
38,126,8758
38,127,33213
38,128,27134
38,129,26040
38,130,15406
38,131,12540
38,132,3488
38,133,0
38,134,0
38,135,0
38,136,0
38,137,0
38,138,0
38,139,0
39,0,0
39,1,0
39,2,0
39,3,0
39,4,0
39,5,0
39,6,0
39,7,0
39,8,0
39,9,0
39,10,0
39,11,0
39,12,0
39,13,0
39,14,0
39,15,0
39,16,0
39,17,0
39,18,0
39,19,0
39,20,0
39,21,0
39,22,0
39,23,0
39,24,565
39,25,915
39,26,2556
39,27,2782
39,28,2270
39,29,2299
39,30,1597
39,31,2635
39,32,2070
39,33,1827
39,34,1825
39,35,1366
39,36,1579
39,37,1045
39,38,1691
39,39,1035
39,40,4645
39,41,2970
39,42,6444
39,43,3360
39,44,8814
39,45,3279
39,46,5502
39,47,2021
39,48,6197
39,49,1970
39,50,3561
39,51,1369
39,52,3736
39,53,1376
39,54,2558
39,55,1527
39,56,1575
39,57,1455
39,58,1258
39,59,1143
39,60,1602
39,61,1490
39,62,1648
39,63,2231
39,64,1343
39,65,2035
39,66,900
39,67,2504
39,68,812
39,69,2214
39,70,653
39,71,2106
39,72,1154
39,73,0
39,74,0
39,75,336
39,76,3473
39,77,1684
39,78,8142
39,79,3236
39,80,5486
39,81,3237
39,82,4465
39,83,2762
39,84,3476
39,85,3067
39,86,2276
39,87,1499
39,88,669
39,89,223
39,90,38
39,91,0
39,92,0
39,93,0
39,94,0
39,95,1414
39,96,2
39,97,271
39,98,458
39,99,714
39,100,792
39,101,367
39,102,1443
39,103,1531
39,104,643
39,105,866
39,106,2305
39,107,61
39,108,187
39,109,1190
39,110,606
39,111,2161
39,112,1375
39,113,2666
39,114,2526
39,115,978
39,116,1383
39,117,703
39,118,483
39,119,484
39,120,387
39,121,364
39,122,262
39,123,4602
39,124,5328
39,125,7476
39,126,5882
39,127,22924
39,128,24244
39,129,26558
39,130,16364
39,131,15249
39,132,13691
39,133,0
39,134,0
39,135,0
39,136,0
39,137,0
39,138,0
39,139,0
40,0,0
40,1,0
40,2,0
40,3,0
40,4,0
40,5,0
40,6,0
40,7,0
40,8,0
40,9,0
40,10,0
40,11,0
40,12,0
40,13,0
40,14,0
40,15,0
40,16,0
40,17,0
40,18,0
40,19,0
40,20,0
40,21,0
40,22,0
40,23,236
40,24,1745
40,25,993
40,26,2508
40,27,2262
40,28,1465
40,29,3444
40,30,1019
40,31,2525
40,32,1945
40,33,1433
40,34,1617
40,35,1357
40,36,2741
40,37,694
40,38,3430
40,39,1114
40,40,6940
40,41,1953
40,42,9416
40,43,3278
40,44,10356
40,45,3179
40,46,9024
40,47,1506
40,48,7899
40,49,1423
40,50,5112
40,51,1106
40,52,4917
40,53,920
40,54,3906
40,55,826
40,56,3187
40,57,1583
40,58,2144
40,59,1842
40,60,2521
40,61,1570
40,62,2780
40,63,2652
40,64,1616
40,65,3309
40,66,785
40,67,2524
40,68,440
40,69,3108
40,70,1273
40,71,1571
40,72,2383
40,73,13
40,74,0
40,75,0
40,76,4749
40,77,1040
40,78,8189
40,79,1646
40,80,8603
40,81,1971
40,82,7596
40,83,2817
40,84,4398
40,85,3575
40,86,3152
40,87,2317
40,88,1395
40,89,672
40,90,202
40,91,24
40,92,0
40,93,0
40,94,415
40,95,821
40,96,611
40,97,0
40,98,0
40,99,0
40,100,3
40,101,6
40,102,0
40,103,0
40,104,0
40,105,0
40,106,608
40,107,17
40,108,114
40,109,351
40,110,526
40,111,4734
40,112,951
40,113,4279
40,114,3128
40,115,1785
40,116,3282
40,117,3133
40,118,1369
40,119,1845
40,120,1307
40,121,1915
40,122,168
40,123,83
40,124,466
40,125,4271
40,126,3901
40,127,6960
40,128,27792
40,129,26407
40,130,18040
40,131,8691
40,132,16651
40,133,1736
40,134,0
40,135,0
40,136,0
40,137,0
40,138,0
40,139,0
41,0,0
41,1,0
41,2,0
41,3,0
41,4,0
41,5,0
41,6,0
41,7,0
41,8,0
41,9,0
41,10,0
41,11,0
41,12,0
41,13,0
41,14,0
41,15,0
41,16,0
41,17,0
41,18,0
41,19,0
41,20,0
41,21,0
41,22,0
41,23,1338
41,24,1628
41,25,1912
41,26,1438
41,27,1717
41,28,1690
41,29,1709
41,30,2236
41,31,1346
41,32,2082
41,33,1741
41,34,1257
41,35,1841
41,36,1283
41,37,2583
41,38,1731
41,39,3332
41,40,2918
41,41,7463
41,42,6628
41,43,5729
41,44,5164
41,45,4244
41,46,5163
41,47,4811
41,48,3669
41,49,4039
41,50,2316
41,51,3624
41,52,2558
41,53,3248
41,54,1444
41,55,3398
41,56,2607
41,57,2564
41,58,2447
41,59,1842
41,60,2177
41,61,1311
41,62,4645
41,63,2317
41,64,2801
41,65,1623
41,66,1729
41,67,910
41,68,1136
41,69,1486
41,70,1306
41,71,1367
41,72,1591
41,73,1957
41,74,0
41,75,0
41,76,17
41,77,993
41,78,3922
41,79,5611
41,80,2783
41,81,5913
41,82,4022
41,83,5675
41,84,3352
41,85,4213
41,86,2463
41,87,2050
41,88,1449
41,89,766
41,90,683
41,91,33
41,92,392
41,93,73
41,94,771
41,95,765
41,96,2207
41,97,0
41,98,724
41,99,0
41,100,0
41,101,0
41,102,0
41,103,0
41,104,0
41,105,0
41,106,0
41,107,7
41,108,31
41,109,65
41,110,155
41,111,1471
41,112,1544
41,113,2104
41,114,3631
41,115,3250
41,116,2246
41,117,3396
41,118,3236
41,119,3550
41,120,3267
41,121,3203
41,122,455
41,123,74
41,124,304
41,125,5054
41,126,5836
41,127,4989
41,128,20964
41,129,19585
41,130,20472
41,131,10711
41,132,7402
41,133,11312
41,134,0
41,135,0
41,136,0
41,137,0
41,138,0
41,139,0
42,0,0
42,1,0
42,2,0
42,3,0
42,4,0
42,5,0
42,6,0
42,7,0
42,8,0
42,9,0
42,10,0
42,11,0
42,12,0
42,13,0
42,14,0
42,15,0
42,16,0
42,17,0
42,18,0
42,19,0
42,20,0
42,21,0
42,22,1164
42,23,1543
42,24,2198
42,25,2233
42,26,776
42,27,2092
42,28,2030
42,29,1530
42,30,2154
42,31,885
42,32,1881
42,33,1513
42,34,2235
42,35,1364
42,36,2118
42,37,2009
42,38,2222
42,39,3556
42,40,3037
42,41,10908
42,42,3611
42,43,6978
42,44,2977
42,45,5264
42,46,2177
42,47,6026
42,48,2444
42,49,4595
42,50,2634
42,51,4762
42,52,3617
42,53,3254
42,54,2945
42,55,4011
42,56,3684
42,57,2426
42,58,2919
42,59,962
42,60,4186
42,61,1001
42,62,4731
42,63,2473
42,64,3130
42,65,946
42,66,1219
42,67,1114
42,68,652
42,69,1460
42,70,734
42,71,1484
42,72,1154
42,73,3490
42,74,0
42,75,0
42,76,0
42,77,258
42,78,1644
42,79,4596
42,80,4829
42,81,3775
42,82,5773
42,83,3524
42,84,3516
42,85,3021
42,86,3902
42,87,979
42,88,2148
42,89,340
42,90,1056
42,91,120
42,92,700
42,93,350
42,94,877
42,95,369
42,96,1999
42,97,2873
42,98,3663
42,99,307
42,100,0
42,101,0
42,102,0
42,103,0
42,104,0
42,105,0
42,106,0
42,107,0
42,108,136
42,109,204
42,110,95
42,111,336
42,112,1210
42,113,1487
42,114,3959
42,115,2389
42,116,2797
42,117,4225
42,118,5193
42,119,2641
42,120,6851
42,121,3123
42,122,581
42,123,65
42,124,27
42,125,887
42,126,10989
42,127,2733
42,128,10694
42,129,23864
42,130,18645
42,131,9705
42,132,3457
42,133,3913
42,134,241
42,135,0
42,136,0
42,137,0
42,138,0
42,139,0
43,0,0
43,1,0
43,2,0
43,3,0
43,4,0
43,5,0
43,6,0
43,7,0
43,8,0
43,9,0
43,10,0
43,11,0
43,12,0
43,13,0
43,14,0
43,15,0
43,16,0
43,17,0
43,18,0
43,19,0
43,20,0
43,21,171
43,22,1273
43,23,1454
43,24,2273
43,25,2068
43,26,2116
43,27,2407
43,28,1345
43,29,2274
43,30,1749
43,31,1727
43,32,1475
43,33,1573
43,34,2006
43,35,1360
43,36,2288
43,37,1655
43,38,3341
43,39,1643
43,40,5509
43,41,2484
43,42,5313
43,43,2207
43,44,5052
43,45,2001
43,46,4020
43,47,2129
43,48,4913
43,49,2349
43,50,3824
43,51,2067
43,52,5720
43,53,3921
43,54,5566
43,55,4666
43,56,3898
43,57,2019
43,58,3199
43,59,2093
43,60,2851
43,61,2875
43,62,2820
43,63,3139
43,64,1376
43,65,2056
43,66,872
43,67,1601
43,68,1102
43,69,1874
43,70,1045
43,71,2293
43,72,1581
43,73,4414
43,74,1699
43,75,137
43,76,0
43,77,13
43,78,1325
43,79,3982
43,80,6275
43,81,3989
43,82,5360
43,83,4119
43,84,4027
43,85,3204
43,86,2626
43,87,1852
43,88,1284
43,89,1035
43,90,779
43,91,563
43,92,536
43,93,483
43,94,381
43,95,535
43,96,523
43,97,1253
43,98,1294
43,99,634
43,100,0
43,101,0
43,102,0
43,103,0
43,104,0
43,105,0
43,106,0
43,107,0
43,108,0
43,109,432
43,110,813
43,111,139
43,112,259
43,113,2862
43,114,1771
43,115,2321
43,116,3896
43,117,3653
43,118,3080
43,119,2626
43,120,1903
43,121,1980
43,122,2419
43,123,37
43,124,38
43,125,285
43,126,9440
43,127,3067
43,128,9475
43,129,13960
43,130,12929
43,131,8332
43,132,3273
43,133,1430
43,134,964
43,135,0
43,136,0
43,137,0
43,138,0
43,139,0
44,0,0
44,1,0
44,2,0
44,3,0
44,4,0
44,5,0
44,6,0
44,7,0
44,8,0
44,9,0
44,10,0
44,11,0
44,12,0
44,13,0
44,14,0
44,15,0
44,16,0
44,17,0
44,18,0
44,19,0
44,20,0
44,21,341
44,22,522
44,23,1323
44,24,2445
44,25,1711
44,26,2770
44,27,2625
44,28,1452
44,29,1579
44,30,1061
44,31,1937
44,32,1215
44,33,1627
44,34,2247
44,35,1518
44,36,2004
44,37,2045
44,38,2759
44,39,2445
44,40,3101
44,41,2299
44,42,2993
44,43,2293
44,44,3281
44,45,2393
44,46,2471
44,47,1911
44,48,3089
44,49,2209
44,50,2404
44,51,2453
44,52,8446
44,53,5644
44,54,10796
44,55,2282
44,56,3497
44,57,2468
44,58,2195
44,59,2998
44,60,1201
44,61,4619
44,62,1329
44,63,4470
44,64,880
44,65,1923
44,66,1403
44,67,1822
44,68,451
44,69,2433
44,70,1599
44,71,1373
44,72,2582
44,73,1563
44,74,3170
44,75,722
44,76,0
44,77,0
44,78,774
44,79,5035
44,80,5963
44,81,2721
44,82,5532
44,83,2476
44,84,2948
44,85,3771
44,86,1152
44,87,2870
44,88,625
44,89,1768
44,90,413
44,91,1078
44,92,244
44,93,816
44,94,278
44,95,511
44,96,175
44,97,795
44,98,139
44,99,298
44,100,0
44,101,0
44,102,0
44,103,0
44,104,0
44,105,0
44,106,0
44,107,0
44,108,0
44,109,0
44,110,926
44,111,60
44,112,280
44,113,2008
44,114,1248
44,115,2283
44,116,2896
44,117,1310
44,118,2286
44,119,1994
44,120,1731
44,121,1412
44,122,1673
44,123,0
44,124,0
44,125,0
44,126,3574
44,127,5208
44,128,8428
44,129,11866
44,130,10773
44,131,10396
44,132,1910
44,133,85
44,134,0
44,135,0
44,136,0
44,137,0
44,138,0
44,139,0
45,0,0
45,1,0
45,2,0
45,3,0
45,4,0
45,5,0
45,6,0
45,7,0
45,8,0
45,9,0
45,10,0
45,11,0
45,12,0
45,13,0
45,14,0
45,15,0
45,16,0
45,17,0
45,18,0
45,19,0
45,20,0
45,21,258
45,22,774
45,23,842
45,24,4032
45,25,1906
45,26,1963
45,27,3062
45,28,1398
45,29,2487
45,30,1445
45,31,1391
45,32,2056
45,33,1234
45,34,2320
45,35,1523
45,36,2912
45,37,2538
45,38,4637
45,39,1704
45,40,4378
45,41,1373
45,42,3479
45,43,2085
45,44,6028
45,45,1521
45,46,3139
45,47,867
45,48,3308
45,49,1606
45,50,3255
45,51,1670
45,52,4851
45,53,4293
45,54,8777
45,55,2860
45,56,3481
45,57,1644
45,58,3276
45,59,2393
45,60,3431
45,61,3758
45,62,3306
45,63,2932
45,64,1143
45,65,3321
45,66,1115
45,67,1683
45,68,800
45,69,2136
45,70,1329
45,71,2220
45,72,1613
45,73,2819
45,74,2719
45,75,1495
45,76,0
45,77,0
45,78,60
45,79,1012
45,80,7986
45,81,4205
45,82,6471
45,83,2595
45,84,5181
45,85,1965
45,86,2644
45,87,2163
45,88,1792
45,89,1533
45,90,1159
45,91,981
45,92,837
45,93,664
45,94,357
45,95,597
45,96,553
45,97,829
45,98,22
45,99,0
45,100,0
45,101,0
45,102,0
45,103,0
45,104,0
45,105,0
45,106,0
45,107,0
45,108,0
45,109,0
45,110,0
45,111,0
45,112,245
45,113,4252
45,114,3124
45,115,2497
45,116,3116
45,117,1292
45,118,1589
45,119,3915
45,120,2146
45,121,2899
45,122,842
45,123,5
45,124,0
45,125,0
45,126,175
45,127,1474
45,128,5127
45,129,14147
45,130,8065
45,131,10268
45,132,8329
45,133,69
45,134,11
45,135,5
45,136,0
45,137,0
45,138,0
45,139,0
46,0,0
46,1,0
46,2,0
46,3,0
46,4,0
46,5,0
46,6,0
46,7,0
46,8,0
46,9,0
46,10,0
46,11,0
46,12,0
46,13,0
46,14,0
46,15,0
46,16,0
46,17,0
46,18,0
46,19,0
46,20,0
46,21,170
46,22,708
46,23,510
46,24,1629
46,25,2803
46,26,1561
46,27,2957
46,28,1350
46,29,2288
46,30,1835
46,31,1147
46,32,2190
46,33,1298
46,34,2134
46,35,1582
46,36,4335
46,37,1964
46,38,3655
46,39,1774
46,40,2526
46,41,2068
46,42,2266
46,43,3611
46,44,4733
46,45,2464
46,46,2102
46,47,2042
46,48,2305
46,49,1362
46,50,3263
46,51,1007
46,52,3877
46,53,1930
46,54,5736
46,55,2263
46,56,2896
46,57,1455
46,58,3782
46,59,2015
46,60,4634
46,61,2868
46,62,2852
46,63,2755
46,64,2180
46,65,2434
46,66,620
46,67,1568
46,68,1021
46,69,2198
46,70,1061
46,71,2016
46,72,1106
46,73,2196
46,74,3025
46,75,2119
46,76,0
46,77,0
46,78,0
46,79,0
46,80,669
46,81,5532
46,82,8290
46,83,3676
46,84,6119
46,85,1630
46,86,4625
46,87,1614
46,88,2516
46,89,1402
46,90,1419
46,91,1279
46,92,1070
46,93,1030
46,94,780
46,95,726
46,96,874
46,97,744
46,98,14
46,99,0
46,100,0
46,101,0
46,102,0
46,103,0
46,104,0
46,105,0
46,106,0
46,107,0
46,108,0
46,109,0
46,110,0
46,111,0
46,112,88
46,113,3248
46,114,2755
46,115,2488
46,116,3144
46,117,2771
46,118,1309
46,119,4444
46,120,3821
46,121,3773
46,122,596
46,123,0
46,124,0
46,125,0
46,126,0
46,127,75
46,128,2277
46,129,7146
46,130,8788
46,131,8823
46,132,10274
46,133,514
46,134,1020
46,135,0
46,136,0
46,137,0
