FID,the_geom,NAME,SOURCE,DATE_,Syn_name,POINT_X,POINT_Y,FID_1,STATE,Fmr_County,New_COUNTY,New_PAYAM,New_BOMA,VILLAGE,LAT,LON,Classifica,OBJECTID_1,OBJECTID_2,OBJECTID,HIC_PCODE,NAME2,NAME3,TYPE,NAME1,PCODE,LATITUDE,LONGITUDE,LOCALITY_C,SETTLEMENT,SETTLMENT_,LOCALITY,Long,SetType,AdminUnit,Id,Pop,Cluster,FID_1_1,EASTING,NORTHING,TILE,LCCODE,LOC_COUNT,X,Y,Con_Name,Con_ID,Con_Type,Time,TRMA_PCODE,X__DD_,Y__DD_,HIERARCHY
southernsudan_settlements_imwg_merged_agr.12224,POINT (29.96750000000003 9.305555556000058),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30555556,29.9675,Guit,Titil,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12225,POINT (30.040495500000077 9.305938500000025),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3059385,30.0404955,Guit,Panpiny,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12226,POINT (30.027222222000034 9.306111111000064),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30611111,30.0272222,Guit,Kuergeng,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12227,POINT (30.033611111000027 9.306666667000059),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30666667,30.0336111,Guit,Maper,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12228,POINT (29.783333300000038 9.30666670000005),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3066667,29.7833333,Rubkona,Rub-koni,Secondary Towns,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12229,POINT (30.015000000000043 9.306944444000067),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30694444,30.015,Guit,Chaloar,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12230,POINT (30.03222222200003 9.306944444000067),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30694444,30.0322222,Guit,Maylek,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12231,POINT (30.034002400000077 9.30699560000005),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3069956,30.0340024,Guit,Kuergeng,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12232,POINT (29.82594110000008 9.307293600000037),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3072936,29.8259411,Guit,Gon,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12233,POINT (29.823055556000043 9.308055556000056),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30805556,29.8230555,Guit,Gulanyang,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12234,POINT (29.921208300000046 9.308151500000065),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3081515,29.9212083,Guit,Ngenygok,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12235,POINT (29.868222400000036 9.308175400000039),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3081754,29.8682224,Guit,Kara,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12236,POINT (29.814722222000057 9.308611111000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30861111,29.8147222,Rubkona,Thorgow 1,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12237,POINT (29.859787700000027 9.308848500000067),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3088485,29.8597877,Guit,Chuoke,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12238,POINT (30.044444444000078 9.308888889000059),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30888889,30.0444444,Guit,Niemni,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12239,POINT (29.98833333300007 9.309722222000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.30972222,29.9883333,Guit,Kuer Kaak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12240,POINT (29.817222222000055 9.31000000000006),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31,29.8172222,Rubkona,Thorgow 2,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12241,POINT (29.965000000000032 9.31000000000006),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31,29.965,Guit,Nyabuor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12242,POINT (29.878888889000052 9.310555556000054),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31055556,29.8788888,Guit,Duaydar,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12243,POINT (29.880833333000055 9.310555556000054),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31055556,29.8808333,Guit,Kur,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12244,POINT (29.977777778000075 9.310555556000054),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31055556,29.9777777,Guit,Kuer Leka,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12245,POINT (29.63027777800005 9.310833333000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31083333,29.6302777,Rubkona,Kortntdel,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12246,POINT (29.880555556000047 9.310833333000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31083333,29.8805555,Guit,Kuer Thoak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12247,POINT (30.02444444400004 9.310833333000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31083333,30.0244444,Guit,Kuer Dwiang,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12248,POINT (29.817222222000055 9.31111111100006),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31111111,29.8172222,Rubkona,Gon,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12249,POINT (29.817222222000055 9.31111111100006),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31111111,29.8172222,Rubkona,Jerech,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12250,POINT (29.93677710000003 9.311293700000022),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3112937,29.9367771,Guit,Kahk,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12251,POINT (29.817500000000052 9.311388889000057),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31138889,29.8175,Rubkona,Rupnyangni,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12252,POINT (29.874444444000062 9.311388889000057),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31138889,29.8744444,Guit,Jiath,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12253,POINT (29.978055556000072 9.311944444000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31194444,29.9780555,Guit,Pamwuor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12254,POINT (29.98055555600007 9.311944444000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31194444,29.9805555,Guit,Toarloar,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12255,POINT (29.99416666700006 9.311944444000062),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31194444,29.9941666,Guit,Nyaw,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12256,POINT (30.025692500000048 9.312120500000049),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3121205,30.0256925,Guit,Nyagol,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12257,POINT (29.885345400000062 9.312283200000024),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3122832,29.8853454,Guit,Wangdul,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12258,POINT (30.041666667000072 9.312500000000057),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3125,30.0416666,Guit,Kuer Kach,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12259,POINT (29.99611111100006 9.312777778000054),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31277778,29.9961111,Guit,Mahok,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12260,POINT (30.005833333000055 9.313055556000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31305556,30.0058333,Guit,Nyathar,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12261,POINT (29.868417200000067 9.31310650000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3131065,29.8684172,Guit,Reang,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12262,POINT (30.006164400000046 9.313519600000063),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3135196,30.0061644,Guit,Nyathoar,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12263,POINT (29.89510800000005 9.313839100000052),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3138391,29.895108,Guit,Nyatiya,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12264,POINT (29.83222222200004 9.314166667000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31416667,29.8322222,Guit,Tiik,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12265,POINT (30.005833333000055 9.314166667000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31416667,30.0058333,Guit,Thak Leak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12266,POINT (29.87361100000004 9.314275200000054),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3142752,29.873611,Guit,Zoal,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12267,POINT (30.013611111000046 9.314722222000057),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31472222,30.0136111,Guit,Bany,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12268,POINT (29.676388889000066 9.316388889000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31638889,29.6763888,Rubkona,Wunbut,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12269,POINT (29.82000000000005 9.316388889000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31638889,29.82,Guit,Majang 1,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12270,POINT (29.83000000000004 9.316388889000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31638889,29.83,Guit,Wandul,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12271,POINT (29.82024240000004 9.31687020000004),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3168702,29.8202424,Guit,Thorgow,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12272,POINT (29.977113600000052 9.317002100000025),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3170021,29.9771136,Guit,Muahor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12273,POINT (29.297222222000073 9.318055556000047),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31805556,29.2972222,Mayom,Wic Ful,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12274,POINT (30.030833333000032 9.318611111000052),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31861111,30.0308333,Guit,Thak Leak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12275,POINT (29.820833333000053 9.31888888900005),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31888889,29.8208333,Guit,Heep,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12276,POINT (29.99466540000003 9.319122200000038),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3191222,29.9946654,Guit,Gondiir,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12277,POINT (29.820833333000053 9.319166667000047),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31916667,29.8208333,Guit,Majang 2,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12278,POINT (30.05222222200007 9.319166667000047),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31916667,30.0522222,Guit,Chombor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12279,POINT (30.097222222000028 9.319166667000047),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31916667,30.0972222,Guit,Kuergak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12280,POINT (29.248055556000054 9.319444444000055),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.31944444,29.2480555,Mayom,Keer 1,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12281,POINT (29.787205200000074 9.32010280000003),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3201028,29.7872052,Rubkona,Nyabole,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12282,POINT (30.001111111000057 9.320555556000045),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32055556,30.0011111,Guit,Kuer Nor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12283,POINT (30.030833333000032 9.320555556000045),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32055556,30.0308333,Guit,Nyagol,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12284,POINT (29.90176880000007 9.320849400000043),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3208494,29.9017688,Guit,Kotjuol,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12285,POINT (30.029722222000032 9.32111111100005),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32111111,30.0297222,Guit,Nyapat,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12286,POINT (29.788333333000026 9.321666667000045),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32166667,29.7883333,Rubkona,Bilnang C,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12287,POINT (30.057222222000064 9.32222222200005),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32222222,30.0572222,Guit,Kuanyrow,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12288,POINT (30.061666200000047 9.323431000000028),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.323431,30.0616662,Guit,Niemni,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12289,POINT (29.916107100000033 9.324679900000035),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3246799,29.9161071,Guit,Duaytap,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12290,POINT (30.03550990000008 9.325571700000069),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3255717,30.0355099,Guit,Shidaed,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12291,POINT (30.044694100000072 9.325738500000057),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.3257385,30.0446941,Guit,Dogael,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12292,POINT (30.190000000000055 9.325833333000048),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.32583333,30.19,Guit,Wangnyabiel,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12293,POINT (29.616666700000053 9.600000000000023),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6,29.6166667,Rubkona,El harr,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12294,POINT (28.997777778000057 9.61111111100007),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.61111111,28.9977777,Abiemnhom,Panyang,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12295,POINT (29.933333300000072 9.616666700000053),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6166667,29.9333333,Pariang,Umm biera,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12296,POINT (30.454967200000056 9.619330700000035),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6193307,30.4549672,Pariang,Kabour,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12297,POINT (30.37450000000007 9.625330000000076),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.62533,30.3745,Pariang,Theemotpiny,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12298,POINT (30.171281300000032 9.625669600000037),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6256696,30.1712813,Pariang,Rungun,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12299,POINT (30.145328600000028 9.629819300000065),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6298193,30.1453286,Pariang,Kudeng,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12300,POINT (29.83000000000004 9.630000000000052),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63,29.83,Pariang,Umm sagura,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12301,POINT (30.380000000000052 9.630000000000052),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63,30.38,Pariang,Lengchok,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12302,POINT (29.735555556000065 9.63027777800005),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63027778,29.7355555,Pariang,Nyagak,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12303,POINT (30.474952400000063 9.633023000000037),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.633023,30.4749524,Pariang,Choknok,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12304,POINT (29.183333300000072 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,29.1833333,Abiemnhom,Umm zumaym,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12305,POINT (29.500000000000057 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,29.5,Rubkona,Managla,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12306,POINT (30.13333330000006 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,30.1333333,Pariang,Agarak,Administrative Centres,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12307,POINT (30.183333300000072 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,30.1833333,Pariang,Thon,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12308,POINT (30.200000000000045 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,30.2,Pariang,Rungun,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12309,POINT (30.500000000000057 9.63333330000006),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6333333,30.5,Pariang,Merial,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12310,POINT (30.17361111100007 9.63472222200005),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63472222,30.1736111,Pariang,Raunleu,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12311,POINT (29.92361111100007 9.635000000000048),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.635,29.9236111,Pariang,Wara,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12312,POINT (30.139810900000043 9.636413600000026),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6364136,30.1398109,Pariang,Thon,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12313,POINT (30.439722222000057 9.638611111000046),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63861111,30.4397222,Pariang,Kaduor,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12314,POINT (30.161528100000055 9.639122800000052),,SSCSE,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.6391228,30.1615281,Pariang,Gorchithic,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12315,POINT (30.394166667000036 9.639722222000046),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.63972222,30.3941666,Pariang,Wumkiir,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.12316,POINT (30.413611111000023 9.640833333000046),,IOM VA 2009,,,0,0,0,Unity,,,,,,0,0,,0,0,0,,,,,,,9.64083333,30.4136111,Pariang,Biemroom,Village,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
