X,Y,osm_id,amenity,addrfull,network,operator,addrcity,name,source
38.9040551,8.7923436,6715867644,bank,,,,,Cooperative Bank of Oromia (Dukem Branch),
38.9038542,8.7928847,6715867645,bank,,,,,Awash bank (Dukem Branch),
38.9036145,8.7923894,6715867655,bank,,,,,Nib International Bank (Dukem Branch),
38.9032403,8.7927015,6715867656,bank,,,,,Commercial Bank of Ethiopia (Oda Nebie Branch),
38.843649,8.8310311,6715867673,bank,,,Government,,Commercial Bank of Ethiopia (Gelan Branch),
38.8438019,8.8300531,6715867684,bank,,,,,Cooperative Bank of Oromia (Gelan Branch),
38.716283,8.9622534,6716252301,bank,,,,,Dashen Bank (Jemo Sub Branch),
38.7160094,8.9620017,6716252302,bank,,,,,Nib International Bank (Jemo Branch),
38.7152168,8.9609361,6716252304,bank,,,,,Oromia International Bank (Jemo Branch),
38.7152155,8.9611378,6716252305,bank,,,,,Lion International Bank (Jemo Branch),
38.714437,8.9608949,6716252307,bank,,,,,Bank of Abyssinia (Jemo Branch),
38.7123214,8.9583653,6716252313,bank,,,,,Berhan International Bank (Jemo Branch),
38.7117876,8.9587587,6716252323,bank,,,,,Awash International Bank (Harbu Branch),
38.7180211,8.947991,6716252328,bank,,,,,Nib International Bank (Lebu Muzika Sefer Branch),
38.7445622,8.9482832,6716252373,bank,,,Government,,Commercial Bank of Ethiopia (Lafto Branch),
38.7432352,8.9471233,6716252378,bank,,,,,Oromia International Bank (Lafto Branch),
38.7427296,8.9470783,6716252379,bank,,,,,Enat Bank (Sister Zebider Zewde Lafto Branch),
38.7384675,8.9467007,6716252385,bank,,,,,Abay Bank (Lafto Branch),
38.7347607,8.9407484,6716252419,bank,,,Government,,Commercial Bank of Ethiopia (Kotari Condominium Branch),
38.7336188,8.931417,6716252435,bank,,,,,Enat Bank (Emahoy Tsegue ma Geberu Hile Garment Branch),
38.746419,9.0121168,6718462622,bank,,,Government,,Commercial Bank of Ethiopia (Sengatera Sub branch),
38.7526417,9.0148136,6718462624,bank,,,,,United Bank (Ras Branch),
38.7518739,9.0222607,6718462626,bank,,,,,Abay Bank (Cherchill road Branch),
38.7524767,9.032652,6718462643,bank,,,,,Awash bank (Arada Branch),
38.7526061,9.0327792,6718462644,bank,,,Government,,Commercial Bank of Ethiopia (Piassa Branch),
38.7515145,9.0316309,6718462645,bank,,,,,Berhan International Bank (Piassa Branch),
38.7515634,9.0308898,6718462646,bank,,,Government,,Commercial Bank of Ethiopia (Theodros Square Branch),
38.7516278,9.029758,6718462647,bank,,,,,Bank of Abyssinia (Cherchill Road Branch),
38.7510833,9.0301825,6718462652,bank,,,Government,,Commercial Bank of Ethiopia (Cherchill Godana Branch),
38.751086,9.0299951,6718462653,bank,,,,,Lion International Bank (Cherchill Branch),
38.7623915,9.0332076,6718462677,bank,,,,,Wegagen Bank (Arat kilo Branch),
38.7517861,9.0234627,6718483699,bank,,,,,Cooperative Bank of Oromia (Baro Corma Branch),
38.7627774,9.039025,6718483972,bank,,,,,United Bank S. C. (Amest Killo Branch),
38.7628015,9.038931,6718483973,bank,,,,,United Bank (Lucy Amist Killo Branch),
38.7622095,9.0389144,6718483974,bureau_de_change,,,Government,,Commercial Bank of Ethiopia,
38.761961,9.0397862,6718483975,bank,,,,,Dashen Bank (Amest Killo Branch),
38.7562489,9.0447479,6718483976,bank,,,,,Afencho ber Branch),
38.765287,9.0425047,6718484012,bank,,,Government,,Commercial Bank of Ethiopia (Yared Branch),
38.7659528,9.0421325,6718484013,bank,,,,,Nib International Bank (Janmeda Branch),
38.7658603,9.0421782,6718484014,bank,,,,,Awash bank (Yared Branch),
38.7665744,8.9603908,6718704364,bank,,,,,United Bank (Saris Branch),
38.7659327,8.9600749,6718704365,bank,,,,,Lion International Bank (Saris Addis Sefer Branch),
38.7657624,8.9602517,6718704366,bank,,,,,Debub Global Bank (Saris Branch),
38.7653325,8.9601961,6718704375,bank,,,,,Bunna International Bank (Saris Addis Sefer Branch),
38.7436107,9.0236124,6718712753,bank,,,,,Lion International Bank (Teklhaymanot Branch),
38.7390362,9.0252349,6718712762,bank,,,,,Cooperative Bank of Oromia (Sulula Branch),
38.7391019,9.025276,6718712763,bank,,,Government,,Commercial Bank of Ethiopia (Berebere Tera Branch),
38.7398905,9.0269965,6718712768,bank,,,,,Addis International Bank (Goma Tera Branch),
38.7399461,9.0270316,6718712769,bank,,,,,Bunna International Bank (Goma Tera Branch),
38.7399991,9.027068,6718712770,bank,,,Government,,Commercial Bank of Ethiopia (Goma Tera Branch),
39.3558823,8.1499783,6720064618,bank,,,Dashen Bank,Huruta,Dashen Bank Huruta Branch / ዳሽን ባንክ ሁሩታ ቅርንጫፍ,
39.3524987,8.1483111,6720064619,bank,,,Commercial Bank of Ethiopia,Huruta,Commercial Bank of Ethiopia Huruta Branch / የኢትዮጵያ ንግድ ባንክ ሁሩታ ቅርንጫፍ,
39.3559457,8.1498697,6720064678,bank,,,Oromia International Bank,Huruta,Oromia International Bank Huruta Branch / ኦሮሚያ ኢንተርናሽናል ባንክ ሁሩታ ቅርንጫፍ,
38.7346186,8.9235731,6723128528,bank,,,,,Awash Bank (Tulu Ajersa Branch),
38.7683809,8.8803294,6726151753,bank,,,,,United Bank (Gelan Condominium Branch),
38.7703899,8.8810569,6726151756,bank,,,,,Bank Of Abyssinia (Gelan Condominium Branch),
38.7703255,8.8810092,6726151757,bank,,,,,Abay Bank (Gelan Condominium Branch),
38.7695959,8.8813351,6726151758,bank,,,,,Dashen Bank (Gelan Condominium Branch),
38.7506167,8.9862037,6726216732,bank,,,,,,
38.7203734,9.0118453,6736192735,bank,,,,,United Bank (Tor Hayloch Beranch),
38.8417742,8.8310231,6737981010,bank,,,,,Awash International Bank (Gelan Beranch),
38.8297337,8.837665,6737981011,bank,,,,,Cooperative Bank of Oromia,
38.7826797,8.9916957,6742565630,bank,,,,,Wegagen Bank,
38.9438188,8.7605472,6745397095,bank,,,,,Dashen Bank (Kuerkura branch),
38.9441246,8.7602291,6745397096,bank,,,,,Oromia International Bank (Cheleleqa Branch),
38.9458546,8.7591528,6745397097,bank,,,,,United Bank (Adea Bishoftu Branch),
38.9474103,8.7580554,6745397098,bank,,,,,Commercial Bank of Ethiopia (Lemelem Tabia Branch),
38.9481908,8.7575199,6745397099,bank,,,,,Awash International Bank (Dambi Branch),
38.9484349,8.7573714,6745397100,bank,,,,,Cooperative Bank of Oromia (Adeaa Branch),
38.9618298,8.7511417,6745397103,bank,,,,,Commercial Bank of Ethiopia,
38.9660664,8.7515195,6745397104,bank,,,,,Oromia International Bank (Bishoftu Branch),
38.966639,8.7509137,6745397105,bank,,,,,Debub Global Bank (Bishoftu Branch),
38.9673495,8.7511098,6745397106,bank,,,,,Lion International Bank (Bishoftu Branch),
38.9671943,8.7511443,6745397107,bank,,,,,Zemen Bank,
38.967602,8.7506459,6745397108,bank,,,,,Awash International Bank (Adea Branch),
38.9683489,8.7506552,6745397109,bank,,,,,Berhan International Bank (Bishoftu Branch),
38.9684978,8.7505903,6745397110,bank,,,,,Addis International Bank (Bishoftu Branch),
38.9688345,8.7504709,6745397111,bank,,,,,Bunna Bank (Bishoftu Branch),
38.9693535,8.750296,6745397112,bank,,,,,Nib International Bank (Bishoftu Branch),
38.9694755,8.750231,6745397113,bank,,,,,Abay Bank (Bishoftu Branch),
38.9698872,8.75008,6745397114,bank,,,,,Commercial Bank of Ethiopia (Bishoftu Meneharia Branch),
38.9704504,8.7498467,6745397117,bank,,,,,Cooperative Bank of Oromia (Hora Arsedi Branch),
38.9705953,8.7493098,6745397118,bank,,,,,Commercial Bank of Ethiopia,
38.7326522,8.9649042,6753068483,bank,,,Government,,Commercial Bank of Ethiopia (Mekanisa Branch),
38.8977438,8.7980187,6753372476,bank,,,,,Bank of Abysinnia (Oda Nebie Sub Branch),
38.7607226,8.9524851,6759897182,bank,,,,,Dashen Bank  (Saris Dama Branch),
38.7482906,8.9760081,6759906256,bank,,,,,Dashen Bank,
38.7415907,8.9282296,6759906257,bank,,,,,Berhan International Bank (Hana Mariam Branch),
38.7432577,8.9330599,6759918314,bank,,,,,Oromia International Bank (Tulu Ejersa Branch),
38.7529735,8.9421114,6759948131,bank,,,,,Wegagen bank (58 mazoria Branch),
38.7428186,8.9304392,6759973732,bank,,,Government,,Commercial bank of Ethiopia (Hana Tena tabia branch),
38.7616611,8.952395,6759974784,bank,,,,,Nib International Bank (Saris Dama Branch),
38.7427947,8.931587,6759974887,bank,,,,,Bunna Bank (Hana Mariam Branch),
38.7487678,8.9395124,6759975629,bank,,,Government,,Commercial bank of Ethiopia (Saris 58 mazoria Branch),
38.7437388,8.9326101,6759979014,bank,,,,,Cooperative bank of Oromia (Tulu Ejersa Branch),
38.7429049,8.9319902,6759979554,bank,,,,,United Bank (Hana Mariam Branch),
38.7435408,8.9330864,6759980900,bank,,,,,Lion International Bank (Hana Mariam Branch),
38.7428568,8.9318489,6759981546,bank,,,,,Awash International Bank (Hana Mariam Branch),
38.7427664,8.930315,6759981618,bank,,,,,Nib International Bank (Hana Mariam Branch),
38.7633929,8.9610396,6759983801,bank,,,,,Dashen Bank (Nifas silk Branch),
38.7618118,8.9524671,6759984085,bank,,,,,Bunna International Bank (Saris Dama Branch),
38.7491431,9.0139355,6761087186,bank,,,,,ህብረት ባንክ,
38.841911,9.0218309,6761913582,bank,,,,,Nib International Bank,
38.8090552,9.0053251,6761913583,bank,,,,,Berhan International Bank,
38.8124871,8.9948747,6761913638,bank,,,,,Abay Bank,
36.5472512,9.0883732,6767285886,bank,,,,,የእትዮጵያ ንግድ ባንክ,
36.547155,9.0886655,6767285888,post_office,,,,,ፖስታ ቤት,
38.8734483,9.062672,6781337971,bank,,,,,የኢትዬጵያ ንግድ ባንክ የካ አባዶ ቅርንጫፍ,
38.7370337,8.9952922,6782212085,bank,,,,,,
38.774393,8.9817372,6782230168,bank,,,,,Debub Global Bank (Bole Michael Branch),
41.8595291,9.586641,6782249758,bank,,,,,Commercial Bank of Ethiopia (Greece Camp Branch),
42.0098261,9.3963158,6782263139,bank,,,,,Awash International Bank (Haremaya Branch),
38.7817532,8.9839209,6782265155,bank,,,Government,,Commercial Bank of Ethiopia (Bole Cargo Branch),
41.8618425,9.593683,6782267763,bank,,,,,Nib International Bank (Kezira Branch),
38.7842222,8.999609,6782269263,bank,,,,,Abay Bank (Bole Medhanialem Branch),
41.8678107,9.5939193,6782270273,bank,,,,,Nib International Bank (Dire Dawa  Branch),
42.0097276,9.3963286,6782270274,bank,,,,,Oromia International Bank (Haremaya Branch),
38.7852916,8.9944591,6782272675,bank,,,,,Oromia International Bank (Burka Branch),
38.7851634,8.995095,6782276747,bank,,,,,Bunna International Bank (Bole Medhanialem Branch),
41.8694505,9.5973616,6782279334,bank,,,,,Commercial Bank of Ethiopia (Afatessa Branch),
41.5593516,9.3947253,6782279996,bank,,,,,Awash International Bank,
41.7960289,9.4378658,6782282275,bank,,,,,Cooperative Bank of Ethiopia (Jara Abedo Branch),
41.8693822,9.597261,6782282321,bank,,,,,Wegagen Bank (Afatessa Branch),
41.3711329,9.3736022,6782284931,bank,,,,,Cooperative Bank of Oromia (Karamile Branch),
38.7837102,9.0003432,6782288453,bank,,,,,Bunna International Bank (Tele Medhanialem Branch),
38.7744698,8.9842391,6782288761,bank,,,,,Wegagen Bank (Bole Michael Branch),
42.0096275,9.3963421,6782288762,bank,,,,,Bank of Abyssinia (Haremaya Branch),
41.8596483,9.5886325,6782289653,bank,,,,,Cooperative Bank of Oromia (Ras hotel sub branch),
40.8659727,9.0830802,6782289920,bank,,,,,Commercial Bank of Ethiopia,
38.7822811,9.0011726,6782290178,bank,,,,,Berhan International Bank (Atlas Branch),
41.8695054,9.5974599,6782290179,bank,,,,,Awash International Bank (Afatessa Branch),
38.7820408,9.0020127,6782290511,bank,,,,,Awash International Bank (Shala Akababi Branch),
38.7836201,9.0003937,6782290512,bank,,,,,Oromia International Bank (Tele Medhanialem Branch),
41.3704448,9.3733389,6782290878,bank,,,,,Commercial Bank of Ethiopia (Karamile Branch),
41.8680284,9.5939717,6782291142,bank,,,,,Commercial Bank of Ethiopia (Sitti Branch),
38.7850437,8.99942,6782292333,bank,,,,,Nib International Bank (Bole Medhanialem Branch),
38.7883433,8.9957241,6782292334,bank,,,,,Wegagen Bank (Bole Medhanialem Branch),
41.8698514,9.598243,6782293303,bank,,,,,Addis International Bank (Dire Dawa Branch),
41.558262,9.3954972,6782296534,bank,,,,,Dashen Bank,
41.8675546,9.5940539,6782296659,bank,,,,,Bunna International Bank (Dire Dawa Branch),
41.0995671,9.2160642,6782297034,bank,,,,,Awash International Bank (Hirna Branch),
38.7747488,8.9811608,6782297439,bank,,,,,Nib International Bank (Bole Michael Branch),
38.7856083,8.99864,6782297538,bank,,,,,Dashen Bank (Bole Sheger Branch),
38.7834615,9.0005987,6782297661,bank,,,,,Dashen Bank (Tele Medhanialem Branch),
38.7735729,8.9826394,6782297662,bank,,,,,Lion International Bank (Bole Michael Branch),
38.7874804,8.9965601,6782298748,bank,,,,,Dashen Bank (Bole Medhanialem Branch),
41.5590649,9.3949346,6782300538,bank,,,,,Cooperative Bank of Oromia,
38.774797,8.9846345,6782301193,bank,,,,,Cooperative Bank of Oromia (Bole Michael Branch),
42.0093171,9.3964261,6782301610,bank,,,,,Dashen Bank (Haremaya Branch),
40.8642527,9.0701942,6782303691,bank,,,,,Commercial Bank of Ethiopia,
38.7728548,8.9832153,6782303789,bank,,,,,Abay Bank (Bole Michael Branch),
38.7877739,8.996071,6782304095,bank,,,,,Awash International Bank (Cameron Menged Branch),
41.8593467,9.5867829,6782304096,bank,,,,,Dashen Bank (Greece Camp Branch),
41.8661927,9.5903946,6782304909,bank,,,,,Berhan International Bank (Dire Dawa Branch),
38.7820045,9.0014019,6782305104,bank,,,,,Wegagen Bank (Atlas Branch),
38.7727168,8.9837171,6782305105,bank,,,,,Dashen Bank (Bole Michael Branch),
38.7743449,8.9839062,6782305106,bank,,,,,Bunna International Bank (Bole Ruwanda Branch),
38.7855993,8.996002,6782305694,bank,,,,,Cooperative Bank of Oromia (Weregenu Branch),
41.869258,9.5965155,6782305806,bank,,,,,Oromia International Bank (Hafatessa Branch),
41.6831379,9.4261871,6782305823,bank,,,,,Commercial Bank of Ethiopia (Kulebi Branch),
38.7662993,9.0015253,6782306093,bank,,,,,Oromia International Bank (Hayyu Branch),
41.2918794,9.3350795,6782306097,bank,,,,,Cooperative Bank of Oromia (Boreda branch),
38.7853895,8.9986775,6782306225,bank,,,Government,,Commercial Bank of Ethiopia (Tele Medhanialem Branch),
41.8693197,9.596623,6782306921,bank,,,,,Dashen Bank (Hafatessa Branch),
41.8693743,9.5967326,6782307277,bank,,,,,Enat Bank (Dire Dawa Branch),
39.4298718,8.6595266,6782307278,bank,,,,,Commercial Bank of Ethiopia (Welenchete Branch),
41.8582958,9.5884798,6782307297,bank,,,,,Wegagen Bank,
38.7856941,8.996176,6782307792,bank,,,,,United Bank (Hiber Branch),
41.8657817,9.453627,6782307806,bank,,,,,Cooperative Bank of Oromia (Kersa Branch),
39.4326444,8.6613398,6782308003,bank,,,,,Awash International Bank (Welenchete Bank),
41.4738109,9.3772375,6782308160,bank,,,,,Commercial Bank of Ethiopia (Lega gaba Branch),
41.8670824,9.454222,6782308547,bank,,,,,Commercial Bank of Ethiopia (Afarankelo Branch),
42.0082688,9.3965047,6782308794,bank,,,,,Commercial Bank of Ethiopia (Haromaya Branch),
42.1306787,9.3086595,6786410560,bank,,,,,Dashen Bank (Harar Branch),
42.1305205,9.3085523,6786410561,bank,,,,,Berhan International Bank (Harer Branch),
42.1294449,9.3082784,6786410562,bank,,,,,Lion International Bank (Harer Branch),
42.1215559,9.3112237,6786410568,bank,,,,,Commercial Bank of Ethiopia (Jenila Branch),
42.121464,9.3121362,6786410570,bank,,,,,Dashen Bank (Harar Ras Hotel Branch),
42.1078585,9.3128879,6786410577,bank,,,,,United Bank (Aretegna Branch),
42.1076412,9.31261,6786410578,bank,,,,,Wegagen Bank (Harer Arategna Branch),
42.1064597,9.3133022,6786410579,bank,,,,,Cooperative Bank of Oromia,
42.0928918,9.3214722,6786417924,bank,,,,,Commercial Bank of Ethiopia (Gelmeshira Branch),
42.0471105,9.3597632,6786417987,bank,,,,,Lion International Bank (Aweday Branch),
42.0465258,9.3596256,6786417988,bank,,,,,Commercial Bank of Ethiopia (Aweday Branch),
42.046169,9.359668,6786417989,bank,,,,,Dashen Bank (Aweday Branch),
42.0458753,9.3596865,6786417990,bank,,,,,Wegagen Bank (Aweday Branch),
42.0447649,9.3598387,6786417991,bank,,,,,Abay Bank (Aweday Branch),
42.0444484,9.360147,6786417992,bank,,,,,Nib International Bank (Aweday Branch),
42.0441574,9.3602105,6786417993,bank,,,,,Awash International Bank (Aweday Branch),
41.8476541,9.607497,6786418408,bank,,,,,Cooperative Bank of Oromia (Lege Oda Branch),
41.8477607,9.6074606,6786418409,bank,,,,,Commercial Bank of Ethiopia (Lege Oda Branch),
41.8478411,9.6074362,6786418410,bank,,,,,Awash International Bank (Lege Oda Branch),
41.847528,9.6072061,6786418411,bank,,,,,Dashen Bank (Meskelegna Branch),
41.8474133,9.6072319,6786418412,bank,,,,,Bank of Abyssinia (Meskelegna Branch),
41.8453427,9.6010045,6786418419,bank,,,,,Enat Bank,
41.8453574,9.6008703,6786418420,bank,,,,,Debub Global Bank (Dire Dawa Branch),
41.8454808,9.6007698,6786418421,bank,,,,,Zemen Bank (Dire Dawa Branch),
41.8592767,9.5847078,6786418440,bank,,,,,Cooperative Bank of Oromia (Greece Camp Branch),
41.8650381,9.5881718,6786418441,bank,,,,,Dashen Bank,
41.8650247,9.5882974,6786418442,bank,,,,,Commercial Bank of Ethiopia,
41.8710248,9.6005668,6786418443,bank,,,,,Commercial Bank of Ethiopia (Babu Rahema Branch),
41.8708941,9.6000531,6786418444,bank,,,,,Cooperative Bank of Oromia (Afatessa Branch),
41.8706855,9.5992709,6786418451,bank,,,,,United Bank (Alay Bedea Branch),
41.8706312,9.5991678,6786418452,bank,,,,,Lion International Bank (Dire Dawa Branch),
41.8705655,9.5990441,6786418453,bank,,,,,Abay Bank (Alay Bedea Branch),
41.8704998,9.5989165,6786418454,bank,,,,,Nib International Bank (Afatessa Branch),
41.8704374,9.5987942,6786418455,bank,,,,,Bank of Abyssinia (Afatessa Branch),
38.9746857,8.7481898,6786427826,bank,,,,,Commercial Bank of Ethiopia (Adea Branch),
38.9776274,8.7479015,6786427827,bank,,,,,Commercial Bank of Ethiopia,
38.9843577,8.7490858,6786427829,bank,,,,,Cooperative Bank of Oromia (Kilole Branch),
39.4286415,8.6581866,6786427834,post_office,,,,,,
39.4308141,8.6600719,6786427835,bank,,,,,Oromia International Bank (Olana Branch),
39.4322665,8.6610689,6786427836,bank,,,,,Cooperative Bank of Oromia (Boset Branch),
39.9186248,8.9034451,6786427838,bank,,,,,Commercial Bank of Ethiopia (Metahara Branch),
39.9184404,8.9034299,6786427839,bank,,,,,Oromia International Bank (Metahara Branch),
39.9182077,8.9033882,6786427840,bank,,,,,Awash International Bank (Metahara Branch),
40.1643781,8.9897763,6786427844,bank,,,,,Bank of Abyssinia (Awash 7 Killo Branch),
40.1668062,8.9935157,6786427845,bank,,,,,Oromia International Bank (Awash 7 Killo Branch),
40.1665789,8.9932773,6786427847,bank,,,,,Awash International Bank (Awash 7 Killo Branch),
40.1659378,8.992309,6786427848,bank,,,,,Nib International Bank (Awash 7 Killo Branch),
40.1659989,8.9923871,6786427849,bank,,,,,Wegagen Bank (Awash 7 Killo Branch),
40.1660565,8.9924639,6786427850,bank,,,,,Abay Bank (Awash 7 Killo Branch),
40.1661229,8.9925507,6786427851,bank,,,,,Cooperative Bank of Oromia (Awash 7 Killo Branch),
40.1661819,8.9926308,6786427852,bank,,,,,United Bank (Awash 7 Killo Branch),
40.1662336,8.992703,6786427853,bank,,,,,Dashen Bank (Awash 7 Killo Branch),
40.1662939,8.9927772,6786427854,bank,,,,,Lion International Bank (Awash 7 Killo Branch),
36.6116237,14.2802535,6794553804,bank,,,,,ብርሃን ኢንተርናሽናል ባንክ BIRHAN INTERNATIONAL BANK,
38.8913523,14.1659899,6794553809,atm,,,Comercial Bank of Ethiopia Adwa,,,
37.8568805,7.5534565,6800557187,atm,,,CBE,,,
37.8524642,7.5491516,6800557190,bank,,,,,,
37.8517883,7.5445459,6800557191,bank,,,,,,
37.8568219,7.5534438,6800557285,bank,,,,,,
37.8523892,7.561634,6807131356,bank,,,,,,
37.8520956,7.545016,6807131358,bank,,,,,,
37.8527689,7.5613656,6807135135,bank,,,,,CBE,
37.8520952,7.5449489,6807135137,bank,,,,,BERHAN BANK,
37.8539836,7.5413669,6807135915,bank,,,,,,
37.853745,7.5420445,6807136088,atm,,,CBE,,,
37.8522225,7.5509027,6807136186,atm,,,cbe,,,
37.8514106,7.5510362,6807139729,post_office,,,,,,
38.5951746,7.1888212,6815494755,bank,,,,,Commercial Bank,
38.6059925,7.1986533,6815540115,atm,,,,,,
38.988464,5.8786769,6817963133,bank,,,,,Commercial Bank,
39.308923,5.7787939,6822874448,bank,,,,,Commercial Bsnk,
38.4737928,7.0512787,6837603185,bank,,,,,የአበ,
38.4235747,6.6036487,6837632787,post_office,,,,,,
35.4206416,7.1981024,6839481986,atm,,,Dashen ATM,,,
35.4209699,7.200032,6839483086,atm,,,CBE ATM,,,
35.4211494,7.2000194,6839483087,bank,,,,,,
35.4210422,7.1976957,6839483090,atm,,,CBE,,,
35.420358,7.2002845,6839483189,bank,,,,,,
35.42234,7.1986445,6839483190,bank,,,,,,
35.4206006,7.1981197,6839483191,bank,,,,,ዳሽን ባንክ,
35.4224751,7.1973643,6839483194,post_office,,,,,,
38.4247871,6.6046692,6839511086,bank,,,,,,
38.7395451,9.7708303,6845056153,bank,,,,,Commercial Bank,
38.714352,7.9200138,6846914387,bank,,,,,,
38.7075659,7.8626135,6846933585,bank,,,,,,
38.7118801,9.0584781,6852346085,bank,,,,,የኢትዮዽያ ንግድ ብንክ አወሊያ ቅርንጫፍ,
37.8532182,7.5556068,6857270296,bank,,,,,,
37.8531358,7.5618841,6857270297,bank,,,,,,
37.8521473,7.5489484,6857270299,bank,,,,,,
37.8533757,7.5498238,6857270300,bank,,,,,,
37.8521503,7.549097,6857270313,bank,,,,,,
37.8506606,7.5578011,6857313789,bank,,,,,,
37.8535589,7.5624433,6857313891,bank,,,,,,
37.8534744,7.562808,6857313892,bank,,,,,,
37.8520958,7.5481885,6857313893,bank,,,,,,
37.8519702,7.5466922,6857313894,bank,,,,,,
37.8520643,7.5470833,6857313895,bank,,,,,,
37.852106,7.5450885,6857313896,bank,,,,,,
39.4813809,13.4756812,6872304685,atm,,,Dashin bank,,,
38.6112844,8.4406279,6874949492,bank,,,,,,
39.4591773,14.2769317,6884309585,bank,,,,,Enat Bank እናት ባንክ,
39.4612333,14.286093,6884309685,bank,,,,,,
39.4611934,14.2861472,6884309885,bank,,,,,,
38.4790092,7.0600761,6897647686,bank,,,,,የአቢሲኒያ ባንክ - አራብ ስፍር,
38.4784761,7.0592122,6897683585,bank,,,,,,
39.4840696,13.4772515,6898287885,atm,,,united bank,,,
38.7735722,8.8949282,6912094886,bank,,,,,,
38.3788121,8.1206596,6917454292,bank,,,,,,
38.3785518,8.1204526,6917454296,bank,,,,,,
38.0885497,7.3116963,6935745686,bank,,,,,,
38.0955069,7.3098171,6935749085,bank,,,,,,
39.6008034,13.7781933,6936655288,bank,,,,,ንብ ኢንተርናሽናል ባንክ ውቅሮ ቅርንጫፍ,
38.3783146,8.1197561,6939488186,bank,,,,,ብርሃን ኢንተርናሽናል ባንክ,
39.24015,11.2353668,6939488287,bank,,,,,not the bank,
39.6342318,11.1258671,6939489488,atm,,,Commercial Bank ATM,,,
38.7251319,9.0495006,6944339687,bank,,,,,አዋሽ ባንክ,
38.7181504,9.0546447,6944438385,bank,,,,,የኢትዮጵያ ንግድ ባንክ ፊናንስ ቅርንጫፍ,
38.7197313,9.0532938,6944722785,bank,,,,,አዋሽ ባንክ ጉለሌ ቅርንጫፍ,
38.7246139,9.0499663,6945274787,bank,,,,,ዳ,
39.6333063,11.1316239,6950645886,bank,,,,,,
39.6320556,11.1386672,6952130985,bank,,,,,,
38.7743881,8.9821528,6975914890,bank,,,,,Oromia International Bank Bole Michael Branch,
37.4493263,9.0134499,6977395785,bank,,,,,ኦሮሚያ ኅብረት ሥራ ባንክ,
37.4498652,9.0111807,6977395985,bank,,,,,የኢትዮጵያ ንግድ ባንክ,
37.4491623,9.0138644,6977396185,bank,,,,,ኦሮሚያ ኢንተርናሽናል ባንክ,
37.4744145,9.505284,6977437573,bank,,,,Kombosha,awash bank,
38.6886824,9.071303,6982974086,bank,,,,,,
38.6922865,9.0653785,6982974087,bank,,,,,,
39.4610632,14.2820809,6983427985,bank,,,,,,
39.4607482,14.2785401,6993570186,atm,,,Dashed Bank,,,
39.460706,14.2788028,6993570187,atm,,,Lion Bank,,,
39.4616996,14.2839787,6993601385,atm,,,Commercial Bank of Ethiopia,,,
39.460734,14.278637,6993602785,atm,,,Wegagen Bank,,,
37.4748594,9.5054789,6994458585,bank,,,,,የኦሮሚያ ህብረት ስራ ባንክ,
36.9354835,9.6086364,6994458587,bank,,,,,የኢትዮጵያ ንግድ ባንክ,
37.1036347,9.5667843,6994458588,bank,,,,,የኢትዮጵያ ንግድ ባንክ,
37.1018137,9.5674134,6994458589,bank,,,,,ኦሮሚያ ኢንተርናሽናል ባንክ,
37.1038746,9.5671259,6994458785,bank,,,,,አዋሽ ባንክ,
39.4744205,13.510907,7018631487,atm,,,Futsum G/tinsae House ፍፁም ገ/ትንሳኤ,,,
38.8726571,9.0639976,7021248085,bank,,,,,ወጋገን ባንከ  የካ አባዶ ቅርንጫፍ,
38.6908114,9.004048,7021887587,bank,,,,,ብርሃን ባንክ,
38.6908686,9.0040468,7021887785,bank,,,,,ብርሃን ባንክ,
38.692097,9.0039433,7021887786,bank,,,,,ኢትዮጵያ ንግድ ባንክ- ወይራ ቅርንጫፍ,
38.7709921,9.0098749,7054409585,bank,,,,,ዳሽን ባንክ ባምቢስ ቅርንጫፍ,
39.4679494,14.2939567,7057463485,bank,,,,,,
38.8212995,9.0314065,7078156385,bank,,,,,ንግድ ባንክ,
39.0424093,12.0289371,7082758485,bank,,,,,,
38.7996178,9.0029208,7097881585,bank,,,,,,
38.7487573,9.0193978,7098672786,atm,,,CBE,,,
36.8374218,7.6750889,7104618686,bank,,,,,የኢትዮጵያ ንግድ ባንክ አዌቱ ቅርንጫፍ,
38.7968457,9.0039244,7121678786,bank,,,,,,
38.8018126,9.0060575,7121697085,post_office,,,,,,
38.787717,8.9960238,7122870485,bank,,,,,,
38.761569,9.0331748,7128168209,bank,,,,,Nib International Bank,
38.7596402,9.0346525,7130354785,bank,,,,,,
38.7396588,8.9987623,7148851931,post_office,,,,,DHL,
38.7779901,9.0235326,7158564726,bank,,,,,Dashen Bank,
38.7766388,9.0255178,7158612986,bank,,,,,Lion International Bank,
38.7613344,9.029706,7162549287,bank,,,,,Dashen Bank,
39.6324845,11.1172868,7169940986,bank,,,,,,
35.5916511,6.9950904,7172574185,bank,,,,,,
38.7476881,9.0221234,7179515983,bank,,,,,Dashen Bank,
38.743604,9.0078701,7179536169,bank,,,,,Commercial Bank of Ethiopia,
38.7696408,9.0191339,7179536265,bank,,,,,Commercial Bank of Ethiopia,
38.7435924,9.0078505,7179549298,bank,,,,,Dashen Bank,
38.7629335,9.0348836,7180453885,atm,,,,,Comercial Bank of Ethiopia,
37.7800749,7.2069731,7183749585,bank,,,,,ብርሀን ባንክ,
38.7487584,9.0194101,7213246985,atm,,,CBE,,,
