age,year,EDclass,yob,PSLrate
48,2009,1,1961,86.58713531
48,2009,3,1961,27.82940865
49,2009,0,1960,66.6485672
49,2009,1,1960,82.55850983
49,2009,3,1960,29.11289978
50,2009,0,1959,67.95059967
50,2009,1,1959,85.00566101
50,2009,3,1959,29.3668499
51,2009,0,1958,72.33787537
51,2009,1,1958,89.06103516
51,2009,3,1958,33.56830597
52,2009,0,1957,71.51947784
52,2009,1,1957,88.49538422
52,2009,3,1957,32.50673676
53,2009,0,1956,71.90512085
53,2009,1,1956,88.42404938
53,2009,3,1956,34.35103226
54,2009,0,1955,66.04496002
54,2009,1,1955,80.93002319
54,2009,3,1955,32.80103683
55,2009,0,1954,65.72397614
55,2009,1,1954,79.25418091
55,2009,3,1954,36.62226105
56,2009,0,1953,61.90674973
56,2009,1,1953,75.22702026
56,2009,3,1953,34.79157257
57,2009,0,1952,61.60650253
57,2009,1,1952,74.34404755
57,2009,3,1952,36.9730072
58,2009,0,1951,58.71087646
58,2009,1,1951,69.36645508
58,2009,3,1951,38.34881592
59,2009,0,1950,53.92242813
59,2009,1,1950,64.6648941
59,2009,3,1950,32.68415451
60,2009,0,1949,48.86404419
60,2009,1,1949,54.87418365
60,2009,3,1949,36.93693542
61,2009,0,1948,42.561409
61,2009,1,1948,47.69276428
61,2009,3,1948,32.19828415
62,2009,0,1947,39.81416321
62,2009,1,1947,44.86777496
62,2009,3,1947,29.36831093
63,2009,0,1946,40.19398117
63,2009,1,1946,45.39336395
63,2009,3,1946,29.18623352
64,2009,0,1945,39.52259445
64,2009,1,1945,43.31630707
64,2009,3,1945,30.94691086
65,2009,0,1944,37.80277634
65,2009,1,1944,40.60145187
65,2009,3,1944,30.57982063
66,2009,0,1943,36.4196434
66,2009,1,1943,39.13094711
66,2009,3,1943,29.1466217
67,2009,0,1942,36.72942734
67,2009,1,1942,38.62388611
67,2009,3,1942,31.52087784
68,2009,0,1941,33.60424805
68,2009,1,1941,35.96683121
68,2009,3,1941,26.59056282
69,2009,0,1940,35.03728104
69,2009,1,1940,37.05089188
69,2009,3,1940,28.98004723
70,2009,0,1939,30.71501541
70,2009,1,1939,31.77006912
70,2009,3,1939,27.29856682
71,2009,0,1938,31.62393379
71,2009,1,1938,32.78313065
71,2009,3,1938,27.8337326
72,2009,0,1937,27.28931427
72,2009,1,1937,27.80826569
72,2009,3,1937,25.49855232
73,2009,0,1936,31.2573204
73,2009,1,1936,31.21400452
73,2009,3,1936,31.41348267
74,2009,0,1935,29.61487579
74,2009,1,1935,28.6122551
74,2009,3,1935,33.17295837
25,2010,0,1985,39.56779861
25,2010,1,1985,55.79781723
25,2010,3,1985,9.944107056
26,2010,0,1984,44.6801796
26,2010,1,1984,63.4649086
26,2010,3,1984,11.77490044
27,2010,0,1983,43.15538025
27,2010,1,1983,62.93335342
27,2010,3,1983,10.30401039
28,2010,0,1982,47.41334915
28,2010,1,1982,68.9617691
28,2010,3,1982,11.04854584
29,2010,0,1981,48.64268112
29,2010,1,1981,70.13143158
29,2010,3,1981,12.88505173
30,2010,0,1980,44.03092575
30,2010,1,1980,63.32013702
30,2010,3,1980,12.45255375
31,2010,0,1979,48.36286926
31,2010,1,1979,69.75434875
31,2010,3,1979,13.87981033
32,2010,0,1978,46.84980392
32,2010,1,1978,67.47203827
32,2010,3,1978,12.93901348
33,2010,0,1977,48.3103714
33,2010,1,1977,69.06920624
33,2010,3,1977,14.91423702
34,2010,0,1976,46.22019196
34,2010,1,1976,65.93336487
34,2010,3,1976,13.13109875
35,2010,0,1975,48.88453674
35,2010,1,1975,66.82285309
35,2010,3,1975,18.39383888
36,2010,0,1974,50.82028961
36,2010,1,1974,70.95827484
36,2010,3,1974,17.52234268
37,2010,0,1973,52.65871429
37,2010,1,1973,72.51799774
37,2010,3,1973,19.40931702
38,2010,0,1972,52.11629486
38,2010,1,1972,70.53969574
38,2010,3,1972,20.52895737
39,2010,0,1971,52.41698074
39,2010,1,1971,71.85133362
39,2010,3,1971,20.02036476
40,2010,0,1970,50.82287216
40,2010,1,1970,68.39215851
40,2010,3,1970,20.49822044
41,2010,0,1969,56.89172363
41,2010,1,1969,76.36146545
41,2010,3,1969,23.31001663
42,2010,0,1968,57.08998489
42,2010,1,1968,76.01264954
42,2010,3,1968,22.85990906
43,2010,0,1967,55.28498077
43,2010,1,1967,72.54375458
43,2010,3,1967,23.0834713
44,2010,0,1966,66.59472656
44,2010,1,1966,87.38161469
44,2010,3,1966,24.50162697
45,2010,0,1965,64.77703857
45,2010,1,1965,83.32356262
45,2010,3,1965,25.43081474
46,2010,0,1964,72.1774292
46,2010,1,1964,91.92545319
46,2010,3,1964,30.23165703
47,2010,0,1963,71.59420013
47,2010,1,1963,91.02966309
47,2010,3,1963,27.51171303
48,2010,0,1962,74.03837585
48,2010,1,1962,92.69333649
48,2010,3,1962,31.47052574
49,2010,0,1961,73.29940796
49,2010,1,1961,92.24208069
49,2010,3,1961,30.47101212
50,2010,0,1960,69.52379608
50,2010,1,1960,85.75250244
50,2010,3,1960,31.56894112
51,2010,0,1959,74.67978668
51,2010,1,1959,93.05024719
51,2010,3,1959,32.36533356
52,2010,0,1958,72.26137543
52,2010,1,1958,89.39272308
52,2010,3,1958,32.5497818
53,2010,0,1957,69.44743347
53,2010,1,1957,85.28690338
53,2010,3,1957,32.2665596
54,2010,0,1956,69.22510529
54,2010,1,1956,83.62311554
54,2010,3,1956,36.14274979
55,2010,0,1955,65.71940613
55,2010,1,1955,80.25666809
55,2010,3,1955,33.89264679
56,2010,0,1954,68.03292084
56,2010,1,1954,82.53968048
56,2010,3,1954,36.9010849
57,2010,0,1953,63.14335632
57,2010,1,1953,74.65480042
57,2010,3,1953,39.60463715
58,2010,0,1952,60.1446228
58,2010,1,1952,70.80827332
58,2010,3,1952,38.70457077
59,2010,0,1951,58.71663666
59,2010,1,1951,71.76598358
59,2010,3,1951,33.45122528
60,2010,0,1950,50.57388687
60,2010,1,1950,59.11672974
60,2010,3,1950,33.96027374
61,2010,0,1949,49.14942932
61,2010,1,1949,56.73643875
61,2010,3,1949,34.59583282
62,2010,0,1948,45.50374222
62,2010,1,1948,52.58714294
62,2010,3,1948,31.24611092
63,2010,0,1947,43.41434479
63,2010,1,1947,48.44333649
63,2010,3,1947,33.0772171
64,2010,0,1946,40.43566132
64,2010,1,1946,44.07998276
64,2010,3,1946,32.41414261
65,2010,0,1945,38.61365891
65,2010,1,1945,44.14206696
65,2010,3,1945,25.38465881
66,2010,0,1944,38.62552261
66,2010,1,1944,40.51562119
66,2010,3,1944,33.94954681
67,2010,0,1943,34.76267242
67,2010,1,1943,36.58032608
67,2010,3,1943,30.03326225
68,2010,0,1942,34.94970703
68,2010,1,1942,37.58600235
68,2010,3,1942,27.78193092
69,2010,0,1941,33.44855881
69,2010,1,1941,35.61209869
69,2010,3,1941,27.12081337
70,2010,0,1940,30.05780411
70,2010,1,1940,30.41187668
70,2010,3,1940,29.00985718
71,2010,0,1939,29.89427757
71,2010,1,1939,30.68478966
71,2010,3,1939,27.35080147
72,2010,0,1938,32.76250839
72,2010,1,1938,35.40959549
72,2010,3,1938,24.19381905
73,2010,0,1937,29.10894394
73,2010,1,1937,29.03160286
73,2010,3,1937,29.3675766
74,2010,0,1936,30.24485207
74,2010,1,1936,30.69504929
74,2010,3,1936,28.69534111
25,2011,0,1986,40.92058563
25,2011,1,1986,58.53421783
25,2011,3,1986,8.866382599
26,2011,0,1985,46.56834412
26,2011,1,1985,66.36898804
26,2011,3,1985,11.47861195
27,2011,0,1984,48.20898056
27,2011,1,1984,69.51004791
27,2011,3,1984,12.58389568
28,2011,0,1983,49.25894165
28,2011,1,1983,71.24794769
28,2011,3,1983,13.29805851
29,2011,0,1982,51.23887253
29,2011,1,1982,75.17411804
29,2011,3,1982,13.72986794
30,2011,0,1981,49.02661514
30,2011,1,1981,72.7715683
30,2011,3,1981,10.28868008
31,2011,0,1980,51.95982742
31,2011,1,1980,74.1075592
31,2011,3,1980,16.37603569
32,2011,0,1979,51.65929794
32,2011,1,1979,75.15454865
32,2011,3,1979,13.66621208
33,2011,0,1978,51.9269104
33,2011,1,1978,75.04263306
33,2011,3,1978,15.32422543
34,2011,0,1977,52.42522049
34,2011,1,1977,74.6774292
34,2011,3,1977,17.03643799
35,2011,0,1976,49.00394058
35,2011,1,1976,69.92488861
35,2011,3,1976,14.64378452
36,2011,0,1975,50.09544754
36,2011,1,1975,70.84140778
36,2011,3,1975,15.76447678
37,2011,0,1974,51.08298492
37,2011,1,1974,72.71340942
37,2011,3,1974,16.26469994
38,2011,0,1973,54.60656357
38,2011,1,1973,76.07276154
38,2011,3,1973,19.39251709
39,2011,0,1972,58.0013504
39,2011,1,1972,77.94204712
39,2011,3,1972,23.74953461
40,2011,0,1971,54.09947205
40,2011,1,1971,74.30004883
40,2011,3,1971,20.69531441
41,2011,0,1970,60.58402252
41,2011,1,1970,81.55950165
41,2011,3,1970,25.31236267
42,2011,0,1969,64.13948059
42,2011,1,1969,84.1324234
42,2011,3,1969,28.17928123
43,2011,0,1968,62.45468521
43,2011,1,1968,85.08476257
43,2011,3,1968,22.12246323
44,2011,0,1967,66.90654755
44,2011,1,1967,88.89200592
44,2011,3,1967,25.40218735
45,2011,0,1966,68.16670227
45,2011,1,1966,90.08573914
45,2011,3,1966,24.49504852
46,2011,0,1965,72.10132599
46,2011,1,1965,91.73069763
46,2011,3,1965,30.25623322
47,2011,0,1964,71.62733459
47,2011,1,1964,91.89665985
47,2011,3,1964,28.76813507
48,2011,0,1963,74.633461
48,2011,1,1963,94.99016571
48,2011,3,1963,30.36620712
49,2011,0,1962,81.71282196
49,2011,1,1962,103.1973114
49,2011,3,1962,34.81957626
50,2011,0,1961,73.36798859
50,2011,1,1961,90.43882751
50,2011,3,1961,35.35927582
51,2011,0,1960,81.36478424
51,2011,1,1960,100.2727127
51,2011,3,1960,36.55069351
52,2011,0,1959,74.60601044
52,2011,1,1959,92.43815613
52,2011,3,1959,33.04560471
53,2011,0,1958,75.78767395
53,2011,1,1958,91.78720093
53,2011,3,1958,37.76203156
54,2011,0,1957,75.38117981
54,2011,1,1957,91.86058044
54,2011,3,1957,37.079216
55,2011,0,1956,69.53184509
55,2011,1,1956,83.387146
55,2011,3,1956,38.31229019
56,2011,0,1955,71.60979462
56,2011,1,1955,87.0501709
56,2011,3,1955,37.5728569
57,2011,0,1954,67.61219025
57,2011,1,1954,82.22343445
57,2011,3,1954,36.91358566
58,2011,0,1953,63.11141205
58,2011,1,1953,75.37297058
58,2011,3,1953,37.98249054
59,2011,0,1952,57.70159149
59,2011,1,1952,69.58499146
59,2011,3,1952,33.59799957
60,2011,0,1951,53.83666992
60,2011,1,1951,62.46831131
60,2011,3,1951,37.01349258
61,2011,0,1950,50.37665558
61,2011,1,1950,60.16654205
61,2011,3,1950,31.08659363
62,2011,0,1949,47.10092163
62,2011,1,1949,55.17212296
62,2011,3,1949,30.93222809
63,2011,0,1948,43.84513855
63,2011,1,1948,49.4676857
63,2011,3,1948,32.85705948
64,2011,0,1947,42.82803726
64,2011,1,1947,47.85160446
64,2011,3,1947,32.40193939
65,2011,0,1946,38.36802673
65,2011,1,1946,41.24171829
65,2011,3,1946,32.02559662
66,2011,0,1945,36.31204605
66,2011,1,1945,40.69722748
66,2011,3,1945,26.39987183
67,2011,0,1944,38.73503113
67,2011,1,1944,41.08403015
67,2011,3,1944,32.88088989
68,2011,0,1943,37.41706848
68,2011,1,1943,40.28863907
68,2011,3,1943,30.16655731
69,2011,0,1942,32.19322205
69,2011,1,1942,34.04107285
69,2011,3,1942,27.39744568
70,2011,0,1941,29.59676552
70,2011,1,1941,30.33995438
70,2011,3,1941,27.39819527
71,2011,0,1940,34.26435852
71,2011,1,1940,36.58842468
71,2011,3,1940,27.56602097
72,2011,0,1939,33.05939102
72,2011,1,1939,33.63040543
72,2011,3,1939,31.22683716
73,2011,0,1938,32.26237488
73,2011,1,1938,32.87742996
73,2011,3,1938,30.30307388
74,2011,0,1937,31.42392731
74,2011,1,1937,31.4221344
74,2011,3,1937,31.4298172
25,2012,0,1987,41.89375687
25,2012,1,1987,59.75732422
25,2012,3,1987,12.10990047
26,2012,0,1986,46.9168663
26,2012,1,1986,67.45046234
26,2012,3,1986,13.17740059
27,2012,0,1985,47.02361298
27,2012,1,1985,68.9509964
27,2012,3,1985,11.65598392
28,2012,0,1984,47.68992233
28,2012,1,1984,70.89560699
28,2012,3,1984,11.42253971
29,2012,0,1983,53.62565231
29,2012,1,1983,79.79972839
29,2012,3,1983,13.49909687
30,2012,0,1982,50.04096603
30,2012,1,1982,73.35146332
30,2012,3,1982,14.55354214
31,2012,0,1981,51.92889404
31,2012,1,1981,76.15579987
31,2012,3,1981,14.30273724
32,2012,0,1980,52.51113129
32,2012,1,1980,76.22363281
32,2012,3,1980,15.464715
33,2012,0,1979,54.00527191
33,2012,1,1979,77.68260193
33,2012,3,1979,15.5569067
34,2012,0,1978,52.525383
34,2012,1,1978,74.7982254
34,2012,3,1978,16.4554348
35,2012,0,1977,51.70380402
35,2012,1,1977,71.90372467
35,2012,3,1977,19.29031181
36,2012,0,1976,54.67404556
36,2012,1,1976,79.693367
36,2012,3,1976,15.51291847
37,2012,0,1975,56.29373932
37,2012,1,1975,82.2705307
37,2012,3,1975,16.02717781
38,2012,0,1974,53.82762909
38,2012,1,1974,75.56658173
38,2012,3,1974,19.15800476
39,2012,0,1973,57.7179451
39,2012,1,1973,80.93972015
39,2012,3,1973,19.35525894
40,2012,0,1972,53.04113007
40,2012,1,1972,72.79948425
40,2012,3,1972,19.23610687
41,2012,0,1971,56.89798737
41,2012,1,1971,77.84199524
41,2012,3,1971,22.75587082
42,2012,0,1970,60.30528259
42,2012,1,1970,82.16899109
42,2012,3,1970,23.92954445
43,2012,0,1969,63.90124512
43,2012,1,1969,87.0262146
43,2012,3,1969,25.57851791
44,2012,0,1968,64.13381195
44,2012,1,1968,85.90106964
44,2012,3,1968,25.55953598
45,2012,0,1967,65.82872009
45,2012,1,1967,88.22715759
45,2012,3,1967,24.38935471
46,2012,0,1966,73.52905273
46,2012,1,1966,94.92460632
46,2012,3,1966,30.70717239
47,2012,0,1965,73.806427
47,2012,1,1965,95.97516632
47,2012,3,1965,28.50656509
48,2012,0,1964,75.58062744
48,2012,1,1964,96.54608154
48,2012,3,1964,31.25152588
49,2012,0,1963,78.02510834
49,2012,1,1963,99.26086426
49,2012,3,1963,32.95375824
50,2012,0,1962,73.21411896
50,2012,1,1962,93.57761383
50,2012,3,1962,28.32914734
51,2012,0,1961,82.48260498
51,2012,1,1961,102.1846237
51,2012,3,1961,37.67243195
52,2012,0,1960,80.81209564
52,2012,1,1960,101.0252075
52,2012,3,1960,35.12999725
53,2012,0,1959,78.19818878
53,2012,1,1959,97.32402039
53,2012,3,1959,34.46162415
54,2012,0,1958,75.02141571
54,2012,1,1958,91.338974
54,2012,3,1958,37.21902084
55,2012,0,1957,73.58153534
55,2012,1,1957,89.97006989
55,2012,3,1957,36.26196671
56,2012,0,1956,70.39411163
56,2012,1,1956,85.62875366
56,2012,3,1956,36.68099976
57,2012,0,1955,69.56738281
57,2012,1,1955,83.77203369
57,2012,3,1955,38.24097061
58,2012,0,1954,66.82138062
58,2012,1,1954,78.40942383
58,2012,3,1954,41.86698151
59,2012,0,1953,63.56918335
59,2012,1,1953,75.62817383
59,2012,3,1953,39.38085556
60,2012,0,1952,56.95779419
60,2012,1,1952,67.88412476
60,2012,3,1952,35.6680336
61,2012,0,1951,55.76586914
61,2012,1,1951,66.54019928
61,2012,3,1951,35.21433258
62,2012,0,1950,48.9019165
62,2012,1,1950,57.2092514
62,2012,3,1950,33.04604721
63,2012,0,1949,48.54804611
63,2012,1,1949,56.53639603
63,2012,3,1949,33.00926208
64,2012,0,1948,46.56004333
64,2012,1,1948,53.11083984
64,2012,3,1948,33.38149261
65,2012,0,1947,39.70339966
65,2012,1,1947,43.850811
65,2012,3,1947,31.42808342
66,2012,0,1946,38.87677765
66,2012,1,1946,42.40122223
66,2012,3,1946,31.62125397
67,2012,0,1945,40.06414413
67,2012,1,1945,43.33611298
67,2012,3,1945,32.7208252
68,2012,0,1944,38.87606049
68,2012,1,1944,41.64413452
68,2012,3,1944,32.20672226
69,2012,0,1943,34.61963654
69,2012,1,1943,37.73667526
69,2012,3,1943,26.96074104
70,2012,0,1942,31.97649956
70,2012,1,1942,32.76107788
70,2012,3,1942,29.91365051
71,2012,0,1941,31.05703163
71,2012,1,1941,32.84002304
71,2012,3,1941,26.14202499
72,2012,0,1940,31.1286087
72,2012,1,1940,33.09414291
72,2012,3,1940,25.30041504
73,2012,0,1939,30.800354
73,2012,1,1939,30.23416328
73,2012,3,1939,32.60084915
74,2012,0,1938,32.56375885
74,2012,1,1938,34.02416611
74,2012,3,1938,27.93598175
25,2013,0,1988,42.62636185
25,2013,1,1988,60.81093216
25,2013,3,1988,10.90405369
26,2013,0,1987,48.09941864
26,2013,1,1987,70.22476959
26,2013,3,1987,12.37297535
27,2013,0,1986,49.00382996
27,2013,1,1986,70.77388763
27,2013,3,1986,13.99284458
28,2013,0,1985,48.56654358
28,2013,1,1985,70.61387634
28,2013,3,1985,13.92052937
29,2013,0,1984,52.94085312
29,2013,1,1984,78.30760193
29,2013,3,1984,13.9956255
30,2013,0,1983,50.83139038
30,2013,1,1983,74.54342651
30,2013,3,1983,13.72228813
31,2013,0,1982,54.29921722
31,2013,1,1982,80.99732971
31,2013,3,1982,14.90117645
32,2013,0,1981,55.38761902
32,2013,1,1981,82.12350464
32,2013,3,1981,15.23108673
33,2013,0,1980,52.9512825
33,2013,1,1980,76.71194458
33,2013,3,1980,17.69947052
34,2013,0,1979,57.34360886
34,2013,1,1979,82.40744781
34,2013,3,1979,17.91114998
35,2013,0,1978,54.57889938
35,2013,1,1978,79.73879242
35,2013,3,1978,16.2476368
36,2013,0,1977,54.25819016
36,2013,1,1977,77.27586365
36,2013,3,1977,19.3336525
37,2013,0,1976,55.01657486
37,2013,1,1976,79.11955261
37,2013,3,1976,17.72035408
38,2013,0,1975,57.22919464
38,2013,1,1975,80.05400848
38,2013,3,1975,22.13479233
39,2013,0,1974,59.38480759
39,2013,1,1974,82.12628937
39,2013,3,1974,22.05862045
40,2013,0,1973,54.44292831
40,2013,1,1973,74.28978729
40,2013,3,1973,20.83637428
41,2013,0,1972,61.41152191
41,2013,1,1972,84.88146973
41,2013,3,1972,23.74500656
42,2013,0,1971,63.96278381
42,2013,1,1971,86.20726013
42,2013,3,1971,27.12322998
43,2013,0,1970,62.81934357
43,2013,1,1970,87.5177002
43,2013,3,1970,22.70691109
44,2013,0,1969,67.36045837
44,2013,1,1969,92.40365601
44,2013,3,1969,26.15285492
45,2013,0,1968,66.74453735
45,2013,1,1968,88.74073029
45,2013,3,1968,28.01164246
46,2013,0,1967,70.66914368
46,2013,1,1967,95.58595276
46,2013,3,1967,26.17988586
47,2013,0,1966,73.34176636
47,2013,1,1966,96.89624786
47,2013,3,1966,28.86453438
48,2013,0,1965,76.10102081
48,2013,1,1965,98.42873383
48,2013,3,1965,31.43721199
49,2013,0,1964,78.24639893
49,2013,1,1964,101.2582703
49,2013,3,1964,30.7173481
50,2013,0,1963,77.16260529
50,2013,1,1963,96.99490356
50,2013,3,1963,34.28266525
51,2013,0,1962,82.27970123
51,2013,1,1962,103.3733368
51,2013,3,1962,36.17229462
52,2013,0,1961,83.66287994
52,2013,1,1961,104.7110062
52,2013,3,1961,36.96966934
53,2013,0,1960,79.97515869
53,2013,1,1960,98.49691772
53,2013,3,1960,37.09584427
54,2013,0,1959,78.4889679
54,2013,1,1959,97.676651
54,2013,3,1959,34.71850204
55,2013,0,1958,76.6414032
55,2013,1,1958,94.32522583
55,2013,3,1958,36.30033875
56,2013,0,1957,79.3377533
56,2013,1,1957,95.95678711
56,2013,3,1957,41.67173767
57,2013,0,1956,73.45354462
57,2013,1,1956,89.45076752
57,2013,3,1956,38.17576599
58,2013,0,1955,72.66442871
58,2013,1,1955,89.31051636
58,2013,3,1955,36.96956635
59,2013,0,1954,66.99555969
59,2013,1,1954,79.78239441
59,2013,3,1954,39.22960281
60,2013,0,1953,62.06276703
60,2013,1,1953,75.67424774
60,2013,3,1953,34.70252609
61,2013,0,1952,61.79225159
61,2013,1,1952,73.16967773
61,2013,3,1952,40.20667648
62,2013,0,1951,53.22841263
62,2013,1,1951,63.53415298
62,2013,3,1951,33.62828827
63,2013,0,1950,51.60005188
63,2013,1,1950,61.30265808
63,2013,3,1950,33.14366913
64,2013,0,1949,51.4990921
64,2013,1,1949,59.27414322
64,2013,3,1949,36.34911346
65,2013,0,1948,44.22413635
65,2013,1,1948,49.65119934
65,2013,3,1948,33.4043541
66,2013,0,1947,42.23510361
66,2013,1,1947,47.93948746
66,2013,3,1947,30.80616379
67,2013,0,1946,39.36642456
67,2013,1,1946,42.46201324
67,2013,3,1946,32.8521843
68,2013,0,1945,38.51465225
68,2013,1,1945,42.36738586
68,2013,3,1945,29.95072746
69,2013,0,1944,38.15374756
69,2013,1,1944,40.28538513
69,2013,3,1944,33.01290894
70,2013,0,1943,34.75775909
70,2013,1,1943,35.23365021
70,2013,3,1943,33.54443359
71,2013,0,1942,33.61336899
71,2013,1,1942,34.6378746
71,2013,3,1942,30.88275909
72,2013,0,1941,33.06503296
72,2013,1,1941,34.85859299
72,2013,3,1941,27.97934341
73,2013,0,1940,36.05088043
73,2013,1,1940,36.19356918
73,2013,3,1940,35.61579895
74,2013,0,1939,34.11938858
74,2013,1,1939,35.68572617
74,2013,3,1939,29.53047562
25,2014,0,1989,45.59474564
25,2014,1,1989,65.7539978
25,2014,3,1989,11.06517315
26,2014,0,1988,52.20405197
26,2014,1,1988,75.97235107
26,2014,3,1988,13.61046696
27,2014,0,1987,51.0654068
27,2014,1,1987,73.91595459
27,2014,3,1987,15.52776909
28,2014,0,1986,54.79031372
28,2014,1,1986,80.41761017
28,2014,3,1986,15.57217789
29,2014,0,1985,53.87166977
29,2014,1,1985,80.43904877
29,2014,3,1985,14.65006447
30,2014,0,1984,52.97358704
30,2014,1,1984,78.76300049
30,2014,3,1984,15.58927727
31,2014,0,1983,60.83979797
31,2014,1,1983,92.75888824
31,2014,3,1983,14.93727207
32,2014,0,1982,58.47811508
32,2014,1,1982,87.36264038
32,2014,3,1982,16.68103981
33,2014,0,1981,62.92075729
33,2014,1,1981,91.79486847
33,2014,3,1981,20.48185539
34,2014,0,1980,63.0796814
34,2014,1,1980,90.12582397
34,2014,3,1980,22.07880783
35,2014,0,1979,61.17996216
35,2014,1,1979,89.04806519
35,2014,3,1979,18.31782913
36,2014,0,1978,60.47480392
36,2014,1,1978,87.92178345
36,2014,3,1978,20.06475449
37,2014,0,1977,62.91065598
37,2014,1,1977,91.55341339
37,2014,3,1977,20.51316452
38,2014,0,1976,58.66944504
38,2014,1,1976,85.75868225
38,2014,3,1976,18.25830269
39,2014,0,1975,62.88138199
39,2014,1,1975,89.73587799
39,2014,3,1975,21.38667488
40,2014,0,1974,55.58272552
40,2014,1,1974,77.28477478
40,2014,3,1974,21.46425819
41,2014,0,1973,68.7247467
41,2014,1,1973,98.74571991
41,2014,3,1973,22.39390373
42,2014,0,1972,65.4493103
42,2014,1,1972,89.29556274
42,2014,3,1972,26.76781273
43,2014,0,1971,65.29164124
43,2014,1,1971,90.19065094
43,2014,3,1971,25.95214272
44,2014,0,1970,68.35301208
44,2014,1,1970,94.15189362
44,2014,3,1970,27.91441154
45,2014,0,1969,67.61244202
45,2014,1,1969,92.4777832
45,2014,3,1969,27.3539505
46,2014,0,1968,73.61903381
46,2014,1,1968,98.22172546
46,2014,3,1968,31.45260239
47,2014,0,1967,76.56493378
47,2014,1,1967,101.9327774
47,2014,3,1967,31.86001778
48,2014,0,1966,80.22368622
48,2014,1,1966,104.8896027
48,2014,3,1966,32.25226212
49,2014,0,1965,81.84382629
49,2014,1,1965,102.9638977
49,2014,3,1965,38.09807968
50,2014,0,1964,74.48658752
50,2014,1,1964,94.41228485
50,2014,3,1964,32.61557388
51,2014,0,1963,86.62747192
51,2014,1,1963,111.5624084
51,2014,3,1963,35.32881546
52,2014,0,1962,86.2148819
52,2014,1,1962,108.4039612
52,2014,3,1962,37.43347168
53,2014,0,1961,82.46615601
53,2014,1,1961,103.0282288
53,2014,3,1961,36.89591217
54,2014,0,1960,86.04445648
54,2014,1,1960,106.5855713
54,2014,3,1960,38.51959991
55,2014,0,1959,82.02962494
55,2014,1,1959,101.2956238
55,2014,3,1959,37.76843262
56,2014,0,1958,85.32258606
56,2014,1,1958,104.5056458
56,2014,3,1958,42.44543839
57,2014,0,1957,76.64953613
57,2014,1,1957,93.02874756
57,2014,3,1957,39.82201767
58,2014,0,1956,72.5730896
58,2014,1,1956,89.42712402
58,2014,3,1956,36.01616669
59,2014,0,1955,74.08952332
59,2014,1,1955,88.34809875
59,2014,3,1955,42.77169418
60,2014,0,1954,65.99138641
60,2014,1,1954,78.92089844
60,2014,3,1954,39.43690109
61,2014,0,1953,64.75151062
61,2014,1,1953,77.24798584
61,2014,3,1953,39.60256958
62,2014,0,1952,57.228508
62,2014,1,1952,68.06926727
62,2014,3,1952,36.5047493
63,2014,0,1951,55.2179451
63,2014,1,1951,65.36632538
63,2014,3,1951,35.99634933
64,2014,0,1950,52.5629425
64,2014,1,1950,60.19384766
64,2014,3,1950,38.10714722
65,2014,0,1949,45.86640549
65,2014,1,1949,51.67887878
65,2014,3,1949,34.35536957
66,2014,0,1948,45.21088791
66,2014,1,1948,52.04125977
66,2014,3,1948,32.04947281
67,2014,0,1947,41.33192444
67,2014,1,1947,45.81234741
67,2014,3,1947,32.38869095
68,2014,0,1946,41.25094223
68,2014,1,1946,48.43621063
68,2014,3,1946,26.51574898
69,2014,0,1945,40.59552765
69,2014,1,1945,44.41824341
69,2014,3,1945,32.16840363
70,2014,0,1944,38.09570313
70,2014,1,1944,40.20600891
70,2014,3,1944,33.05511093
71,2014,0,1943,39.40114212
71,2014,1,1943,42.73643494
71,2014,3,1943,31.30440521
72,2014,0,1942,33.06411743
72,2014,1,1942,34.75389099
72,2014,3,1942,28.57843399
73,2014,0,1941,35.09381104
73,2014,1,1941,36.07494354
73,2014,3,1941,32.42675781
74,2014,0,1940,34.76530457
74,2014,1,1940,36.25857544
74,2014,3,1940,30.31919289
25,2015,0,1990,54.01184845
25,2015,1,1990,78.1669693
25,2015,3,1990,13.8151989
26,2015,0,1989,53.58441925
26,2015,1,1989,79.12525177
26,2015,3,1989,12.85581398
27,2015,0,1988,59.24009705
27,2015,1,1988,89.08065033
27,2015,3,1988,14.96976089
28,2015,0,1987,61.02151108
28,2015,1,1987,92.27287292
28,2015,3,1987,15.22802353
29,2015,0,1986,65.740242
29,2015,1,1986,99.36532593
29,2015,3,1986,16.60591507
30,2015,0,1985,60.95570374
30,2015,1,1985,89.96896362
30,2015,3,1985,18.56926727
31,2015,0,1984,66.57446289
31,2015,1,1984,98.49846649
31,2015,3,1984,20.13034439
32,2015,0,1983,70.94494629
32,2015,1,1983,109.5819016
32,2015,3,1983,17.26049614
33,2015,0,1982,70.38904572
33,2015,1,1982,105.599144
33,2015,3,1982,21.24296188
34,2015,0,1981,70.51409149
34,2015,1,1981,107.7877884
34,2015,3,1981,17.55194092
35,2015,0,1980,70.0657196
35,2015,1,1980,102.0598145
35,2015,3,1980,22.43638229
36,2015,0,1979,73.58779144
36,2015,1,1979,109.9191818
36,2015,3,1979,21.93081665
37,2015,0,1978,70.36212158
37,2015,1,1978,105.2105637
37,2015,3,1978,20.18506432
38,2015,0,1977,67.9124527
38,2015,1,1977,100.1229172
38,2015,3,1977,22.01078224
39,2015,0,1976,67.33493042
39,2015,1,1976,97.88680267
