female_id,male_id,cycle_id,consort,conceptive,female_hybridscore,male_hybridscore,female_gendiv,male_gendiv,gen_distance,female_age,male_rank,female_rank,males_present,females_present,male_rank_transform,gen_distance_transform,rank_interact,assort_index,female_age_transform
LUN,DEN,14289,0,0,0.067333333,0.065666667,0.8571,1,0.0419,7.173169062,4,20,8,23,0.077589329,0.99824439,80,0.871421556,-0.237783779
LUN,JIT,14289,0,0,0.067333333,0.115,0.8571,0.7857,0.0305,7.173169062,1,20,8,23,0.278002443,0.99906975,20,0.82541,-0.237783779
LUN,KEI,14289,0,0,0.067333333,0.093333333,0.8571,0.8571,-0.1381,7.173169062,2,20,8,23,0.181676912,0.98092839,40,0.845617778,-0.237783779
LUN,LEO,14289,0,0,0.067333333,0.275,0.8571,1,0.5357,7.173169062,8,20,8,23,0.014151631,0.71302551,160,0.676183334,-0.237783779
LUN,NEL,14289,0,0,0.067333333,0.271333333,0.8571,0.5,0.0945,7.173169062,7,20,8,23,0.02165486,0.99106975,140,0.679603112,-0.237783779
LUN,PEP,14289,0,0,0.067333333,0.546666667,0.8571,0.7857,-0.1435,7.173169062,5,20,8,23,0.050705273,0.97940775,100,0.422808889,-0.237783779
LUN,JIT,14292,1,0,0.067333333,0.115,0.8571,0.7857,0.0305,7.356605065,2,19,8,22,0.181676912,0.99906975,38,0.82541,-0.225177022
LUN,ANU,14292,0,0,0.067333333,1,0.8571,0.7143,-0.1192,7.356605065,9,19,8,22,0.009248209,0.98579136,171,0.067333333,-0.225177022
LUN,DEN,14292,0,0,0.067333333,0.065666667,0.8571,1,0.0419,7.356605065,4,19,8,22,0.077589329,0.99824439,76,0.871421556,-0.225177022
LUN,KEI,14292,0,0,0.067333333,0.093333333,0.8571,0.8571,-0.1381,7.356605065,3,19,8,22,0.118727376,0.98092839,57,0.845617778,-0.225177022
LUN,LEO,14292,0,0,0.067333333,0.275,0.8571,1,0.5357,7.356605065,8,19,8,22,0.014151631,0.71302551,152,0.676183334,-0.225177022
LUN,NEL,14292,0,0,0.067333333,0.271333333,0.8571,0.5,0.0945,7.356605065,7,19,8,22,0.02165486,0.99106975,133,0.679603112,-0.225177022
LUN,PEP,14292,0,0,0.067333333,0.546666667,0.8571,0.7857,-0.1435,7.356605065,5,19,8,22,0.050705273,0.97940775,95,0.422808889,-0.225177022
LUN,NEL,14295,1,0,0.067333333,0.271333333,0.8571,0.5,0.0945,7.460643395,8,19,9,22,0.022014382,0.99106975,152,0.679603112,-0.218179514
LUN,ANU,14295,0,0,0.067333333,1,0.8571,0.7143,-0.1192,7.460643395,10,19,9,22,0.011077278,0.98579136,190,0.067333333,-0.218179514
LUN,DEN,14295,0,0,0.067333333,0.065666667,0.8571,1,0.0419,7.460643395,4,19,9,22,0.086946757,0.99824439,76,0.871421556,-0.218179514
LUN,JIT,14295,0,0,0.067333333,0.115,0.8571,0.7857,0.0305,7.460643395,2,19,9,22,0.172793277,0.99906975,38,0.82541,-0.218179514
LUN,KEI,14295,0,0,0.067333333,0.093333333,0.8571,0.8571,-0.1381,7.460643395,3,19,9,22,0.122571673,0.98092839,57,0.845617778,-0.218179514
LUN,LEO,14295,0,0,0.067333333,0.275,0.8571,1,0.5357,7.460643395,9,19,9,22,0.015615999,0.71302551,171,0.676183334,-0.218179514
LUN,PEP,14295,0,0,0.067333333,0.546666667,0.8571,0.7857,-0.1435,7.460643395,5,19,9,22,0.061676066,0.97940775,95,0.422808889,-0.218179514
LUN,ROC,14295,0,0,0.067333333,0.6,0.8571,1,-0.1335,7.460643395,7,19,9,22,0.03103439,0.98217775,133,0.373066667,-0.218179514
LUN,ANU,14299,0,1,0.067333333,1,0.8571,0.7143,-0.1192,7.567419576,10,19,8,22,0.006043782,0.98579136,190,0.067333333,-0.211112709
LUN,JIT,14299,0,1,0.067333333,0.115,0.8571,0.7857,0.0305,7.567419576,3,19,8,22,0.118727376,0.99906975,57,0.82541,-0.211112709
LUN,KEI,14299,0,1,0.067333333,0.093333333,0.8571,0.8571,-0.1381,7.567419576,4,19,8,22,0.077589329,0.98092839,76,0.845617778,-0.211112709
LUN,LEO,14299,0,1,0.067333333,0.275,0.8571,1,0.5357,7.567419576,9,19,8,22,0.009248209,0.71302551,171,0.676183334,-0.211112709
LUN,NEL,14299,0,1,0.067333333,0.271333333,0.8571,0.5,0.0945,7.567419576,8,19,8,22,0.014151631,0.99106975,152,0.679603112,-0.211112709
LUN,PEP,14299,0,1,0.067333333,0.546666667,0.8571,0.7857,-0.1435,7.567419576,6,19,8,22,0.033136318,0.97940775,114,0.422808889,-0.211112709
LUN,ROC,14299,0,1,0.067333333,0.6,0.8571,1,-0.1335,7.567419576,2,19,8,22,0.181676912,0.98217775,38,0.373066667,-0.211112709
LUN,ALE,14319,0,0,0.067333333,0.385,0.8571,1,-0.1267,9.719370294,4,9,3,9,0.029556706,0.98394711,36,0.57359,-0.093488728
LUN,ROC,14319,0,0,0.067333333,0.6,0.8571,1,-0.1335,9.719370294,1,9,3,9,0.362313787,0.98217775,9,0.373066667,-0.093488728
LUN,ROC,14323,1,1,0.067333333,0.6,0.8571,1,-0.1335,9.815195072,1,9,3,9,0.362313787,0.98217775,9,0.373066667,-0.089349961
LUN,ALE,14323,0,1,0.067333333,0.385,0.8571,1,-0.1267,9.815195072,4,9,3,9,0.029556706,0.98394711,36,0.57359,-0.089349961
LUN,FAV,14323,0,1,0.067333333,0.054666667,0.8571,0.7857,-0.0707,9.815195072,2,9,3,9,0.15713584,0.99500151,18,0.881680889,-0.089349961
LUN,ALE,14327,1,0,0.067333333,0.385,0.8571,1,-0.1267,10.49691992,3,10,3,11,0.068149966,0.98394711,30,0.57359,-0.062610051
LUN,FAV,14327,0,0,0.067333333,0.054666667,0.8571,0.7857,-0.0707,10.49691992,4,10,3,11,0.029556706,0.99500151,40,0.881680889,-0.062610051
LUN,ROC,14327,0,0,0.067333333,0.6,0.8571,1,-0.1335,10.49691992,1,10,3,11,0.362313787,0.98217775,10,0.373066667,-0.062610051
LUN,ALE,14331,0,1,0.067333333,0.385,0.8571,1,-0.1267,10.60095825,3,10,4,11,0.078601933,0.98394711,30,0.57359,-0.058946351
LUN,FAV,14331,0,1,0.067333333,0.054666667,0.8571,0.7857,-0.0707,10.60095825,4,10,4,11,0.0370029,0.99500151,40,0.881680889,-0.058946351
LUN,ROC,14331,0,1,0.067333333,0.6,0.8571,1,-0.1335,10.60095825,2,10,4,11,0.166967018,0.98217775,20,0.373066667,-0.058946351
LUN,ALE,14335,1,0,0.067333333,0.385,0.8571,1,-0.1267,11.95345654,1,11,6,14,0.326916593,0.98394711,11,0.57359,-0.021369082
LUN,FAV,14335,0,0,0.067333333,0.054666667,0.8571,0.7857,-0.0707,11.95345654,5,11,6,14,0.030941709,0.99500151,55,0.881680889,-0.021369082
LUN,ORY,14335,0,0,0.067333333,0.562,0.8571,1,-0.0939,11.95345654,4,11,6,14,0.055785003,0.99118279,44,0.408508,-0.021369082
LUN,ROC,14335,0,0,0.067333333,0.6,0.8571,1,-0.1335,11.95345654,2,11,6,14,0.181327551,0.98217775,22,0.373066667,-0.021369082
LUN,UDA,14335,0,0,0.067333333,0.375333333,0.8571,1,0.0865,11.95345654,3,11,6,14,0.100575136,0.99251775,33,0.582605778,-0.021369082
LUN,ALE,14339,1,0,0.067333333,0.385,0.8571,1,-0.1267,12.04928131,1,11,6,14,0.326916593,0.98394711,11,0.57359,-0.019414813
LUN,FAV,14339,0,0,0.067333333,0.054666667,0.8571,0.7857,-0.0707,12.04928131,5,11,6,14,0.030941709,0.99500151,55,0.881680889,-0.019414813
LUN,ORY,14339,0,0,0.067333333,0.562,0.8571,1,-0.0939,12.04928131,3,11,6,14,0.100575136,0.99118279,33,0.408508,-0.019414813
LUN,ROC,14339,0,0,0.067333333,0.6,0.8571,1,-0.1335,12.04928131,2,11,6,14,0.181327551,0.98217775,22,0.373066667,-0.019414813
LUN,UDA,14339,0,0,0.067333333,0.375333333,0.8571,1,0.0865,12.04928131,4,11,6,14,0.055785003,0.99251775,44,0.582605778,-0.019414813
LUN,ALE,14343,1,1,0.067333333,0.385,0.8571,1,-0.1267,12.1779603,1,11,6,12,0.326916593,0.98394711,11,0.57359,-0.016937901
LUN,AMA,14343,0,1,0.067333333,0.339666667,0.8571,0.9286,-0.0849,12.1779603,6,11,6,12,0.017162128,0.99279199,66,0.615870889,-0.016937901
LUN,FAV,14343,0,1,0.067333333,0.054666667,0.8571,0.7857,-0.0707,12.1779603,4,11,6,12,0.055785003,0.99500151,44,0.881680889,-0.016937901
LUN,ORY,14343,0,1,0.067333333,0.562,0.8571,1,-0.0939,12.1779603,3,11,6,12,0.100575136,0.99118279,33,0.408508,-0.016937901
LUN,ROC,14343,0,1,0.067333333,0.6,0.8571,1,-0.1335,12.1779603,2,11,6,12,0.181327551,0.98217775,22,0.373066667,-0.016937901
LUN,ALE,14347,0,0,0.067333333,0.385,0.8571,1,-0.1267,13.44284736,1,13,7,13,0.305484685,0.98394711,13,0.57359,-0.001583771
LUN,AMA,14347,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,13.44284736,4,13,7,13,0.066666305,0.99279199,52,0.615870889,-0.001583771
LUN,KHA,14347,0,0,0.067333333,0.079666667,0.8571,0.8571,-0.1471,13.44284736,2,13,7,13,0.183919773,0.97836159,26,0.858364222,-0.001583771
LUN,ORY,14347,0,0,0.067333333,0.562,0.8571,1,-0.0939,13.44284736,5,13,7,13,0.040137042,0.99118279,65,0.408508,-0.001583771
LUN,ROC,14347,0,0,0.067333333,0.6,0.8571,1,-0.1335,13.44284736,3,13,7,13,0.110730536,0.98217775,39,0.373066667,-0.001583771
LUN,SHY,14347,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,13.44284736,7,13,7,13,0.014548671,0.99996519,91,0.799917112,-0.001583771
LUN,ROC,14352,1,0,0.067333333,0.6,0.8571,1,-0.1335,13.56605065,3,13,8,14,0.118727376,0.98217775,39,0.373066667,-0.000960776
LUN,ALE,14352,0,0,0.067333333,0.385,0.8571,1,-0.1267,13.56605065,1,13,8,14,0.278002443,0.98394711,13,0.57359,-0.000960776
LUN,AMA,14352,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,13.56605065,6,13,8,14,0.033136318,0.99279199,78,0.615870889,-0.000960776
LUN,ORB,14352,0,0,0.067333333,0.214,0.8571,0.8571,-0.1551,13.56605065,4,13,8,14,0.077589329,0.97594399,52,0.733076,-0.000960776
LUN,ORY,14352,0,0,0.067333333,0.562,0.8571,1,-0.0939,13.56605065,5,13,8,14,0.050705273,0.99118279,65,0.408508,-0.000960776
LUN,SHY,14352,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,13.56605065,7,13,8,14,0.02165486,0.99996519,91,0.799917112,-0.000960776
LUN,VAN,14352,0,0,0.067333333,0.036,0.8571,0.5,-0.1083,13.56605065,2,13,8,14,0.181676912,0.98827111,26,0.899090667,-0.000960776
LUN,AMA,14357,1,1,0.067333333,0.339666667,0.8571,0.9286,-0.0849,13.66187543,6,13,8,14,0.033136318,0.99279199,78,0.615870889,-0.000583307
LUN,ALE,14357,1,1,0.067333333,0.385,0.8571,1,-0.1267,13.66187543,1,13,8,14,0.278002443,0.98394711,13,0.57359,-0.000583307
LUN,ORB,14357,0,1,0.067333333,0.214,0.8571,0.8571,-0.1551,13.66187543,4,13,8,14,0.077589329,0.97594399,52,0.733076,-0.000583307
LUN,ORY,14357,0,1,0.067333333,0.562,0.8571,1,-0.0939,13.66187543,7,13,8,14,0.02165486,0.99118279,91,0.408508,-0.000583307
LUN,ROC,14357,0,1,0.067333333,0.6,0.8571,1,-0.1335,13.66187543,3,13,8,14,0.118727376,0.98217775,39,0.373066667,-0.000583307
LUN,SHY,14357,0,1,0.067333333,0.142333333,0.8571,0.9286,0.0059,13.66187543,5,13,8,14,0.050705273,0.99996519,65,0.799917112,-0.000583307
LUN,VAN,14357,0,1,0.067333333,0.036,0.8571,0.5,-0.1083,13.66187543,2,13,8,14,0.181676912,0.98827111,26,0.899090667,-0.000583307
LUN,ALE,14361,0,0,0.067333333,0.385,0.8571,1,-0.1267,13.86447639,1,13,10,14,0.201270908,0.98394711,13,0.57359,-9.37E-05
LUN,AMA,14361,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,13.86447639,8,13,10,14,0.032293042,0.99279199,104,0.615870889,-9.37E-05
LUN,KER,14361,0,0,0.067333333,0.469333333,0.8571,0.7857,-0.1554,13.86447639,6,13,10,14,0.054470093,0.97585084,78,0.494935112,-9.37E-05
LUN,ORB,14361,0,0,0.067333333,0.214,0.8571,0.8571,-0.1551,13.86447639,4,13,10,14,0.091877099,0.97594399,52,0.733076,-9.37E-05
LUN,ORY,14361,0,0,0.067333333,0.562,0.8571,1,-0.0939,13.86447639,9,13,10,14,0.024864766,0.99118279,117,0.408508,-9.37E-05
LUN,ROC,14361,0,0,0.067333333,0.6,0.8571,1,-0.1335,13.86447639,3,13,10,14,0.119325112,0.98217775,39,0.373066667,-9.37E-05
LUN,SHY,14361,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,13.86447639,7,13,10,14,0.041940494,0.99996519,91,0.799917112,-9.37E-05
LUN,VAN,14361,0,0,0.067333333,0.036,0.8571,0.5,-0.1083,13.86447639,2,13,10,14,0.154973138,0.98827111,26,0.899090667,-9.37E-05
LUN,VIP,14361,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,13.86447639,5,13,10,14,0.070742873,0.99985116,65,0.835358445,-9.37E-05
LUN,ORY,14365,1,1,0.067333333,0.562,0.8571,1,-0.0939,13.95756331,10,13,11,14,0.029833083,0.99118279,130,0.408508,-9.19E-06
LUN,ALE,14365,1,1,0.067333333,0.385,0.8571,1,-0.1267,13.95756331,1,13,11,14,0.149937411,0.98394711,13,0.57359,-9.19E-06
LUN,AMA,14365,0,1,0.067333333,0.339666667,0.8571,0.9286,-0.0849,13.95756331,9,13,11,14,0.035695262,0.99279199,117,0.615870889,-9.19E-06
LUN,KER,14365,0,1,0.067333333,0.469333333,0.8571,0.7857,-0.1554,13.95756331,6,13,11,14,0.061143157,0.97585084,78,0.494935112,-9.19E-06
LUN,NAF,14365,0,1,0.067333333,0.056666667,0.8571,0.7143,0.0679,13.95756331,7,13,11,14,0.051101709,0.99538959,91,0.879815556,-9.19E-06
LUN,ORB,14365,0,1,0.067333333,0.214,0.8571,0.8571,-0.1551,13.95756331,5,13,11,14,0.073157741,0.97594399,65,0.733076,-9.19E-06
LUN,ROC,14365,0,1,0.067333333,0.6,0.8571,1,-0.1335,13.95756331,3,13,11,14,0.104733387,0.98217775,39,0.373066667,-9.19E-06
LUN,SHY,14365,0,1,0.067333333,0.142333333,0.8571,0.9286,0.0059,13.95756331,8,13,11,14,0.042709354,0.99996519,104,0.799917112,-9.19E-06
LUN,VAN,14365,0,1,0.067333333,0.036,0.8571,0.5,-0.1083,13.95756331,2,13,11,14,0.125313419,0.98827111,26,0.899090667,-9.19E-06
LUN,VIP,14365,0,1,0.067333333,0.104333333,0.8571,0.7857,-0.0122,13.95756331,4,13,11,14,0.087533182,0.99985116,52,0.835358445,-9.19E-06
LUN,NAF,14369,1,0,0.067333333,0.056666667,0.8571,0.7143,0.0679,15.41409993,3,15,8,16,0.118727376,0.99538959,45,0.879815556,-0.010202442
LUN,VIP,14369,1,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,15.41409993,5,15,8,16,0.050705273,0.99985116,75,0.835358445,-0.010202442
LUN,ALE,14369,0,0,0.067333333,0.385,0.8571,1,-0.1267,15.41409993,1,15,8,16,0.278002443,0.98394711,15,0.57359,-0.010202442
LUN,AMA,14369,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,15.41409993,7,15,8,16,0.02165486,0.99279199,105,0.615870889,-0.010202442
LUN,ROC,14369,0,0,0.067333333,0.6,0.8571,1,-0.1335,15.41409993,4,15,8,16,0.077589329,0.98217775,60,0.373066667,-0.010202442
LUN,SHY,14369,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,15.41409993,6,15,8,16,0.033136318,0.99996519,90,0.799917112,-0.010202442
LUN,VAN,14369,0,0,0.067333333,0.036,0.8571,0.5,-0.1083,15.41409993,2,15,8,16,0.181676912,0.98827111,30,0.899090667,-0.010202442
LUN,SHY,14374,1,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,15.50992471,7,15,9,16,0.03103439,0.99996519,105,0.799917112,-0.011632003
LUN,ALE,14374,0,0,0.067333333,0.385,0.8571,1,-0.1267,15.50992471,2,15,9,16,0.172793277,0.98394711,30,0.57359,-0.011632003
LUN,AMA,14374,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,15.50992471,8,15,9,16,0.022014382,0.99279199,120,0.615870889,-0.011632003
LUN,NAF,14374,0,0,0.067333333,0.056666667,0.8571,0.7143,0.0679,15.50992471,4,15,9,16,0.086946757,0.99538959,60,0.879815556,-0.011632003
LUN,ROC,14374,0,0,0.067333333,0.6,0.8571,1,-0.1335,15.50992471,5,15,9,16,0.061676066,0.98217775,75,0.373066667,-0.011632003
LUN,VAN,14374,0,0,0.067333333,0.036,0.8571,0.5,-0.1083,15.50992471,3,15,9,16,0.122571673,0.98827111,45,0.899090667,-0.011632003
LUN,VEG,14374,0,0,0.067333333,0.241333333,0.8571,0.7857,-0.1535,15.50992471,10,15,9,16,0.011077278,0.97643775,150,0.707583112,-0.011632003
LUN,VIP,14374,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,15.50992471,6,15,9,16,0.04375019,0.99985116,90,0.835358445,-0.011632003
LUN,VIP,14378,1,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,15.61396304,6,15,9,16,0.04375019,0.99985116,90,0.835358445,-0.013290187
LUN,VAN,14378,1,0,0.067333333,0.036,0.8571,0.5,-0.1083,15.61396304,3,15,9,16,0.122571673,0.98827111,45,0.899090667,-0.013290187
LUN,ALE,14378,0,0,0.067333333,0.385,0.8571,1,-0.1267,15.61396304,2,15,9,16,0.172793277,0.98394711,30,0.57359,-0.013290187
LUN,AMA,14378,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,15.61396304,8,15,9,16,0.022014382,0.99279199,120,0.615870889,-0.013290187
LUN,DEA,14378,0,0,0.067333333,0.635666667,0.8571,1,-0.0435,15.61396304,1,15,9,16,0.243592305,0.99810775,15,0.339801555,-0.013290187
LUN,NAF,14378,0,0,0.067333333,0.056666667,0.8571,0.7143,0.0679,15.61396304,4,15,9,16,0.086946757,0.99538959,60,0.879815556,-0.013290187
LUN,ROC,14378,0,0,0.067333333,0.6,0.8571,1,-0.1335,15.61396304,5,15,9,16,0.061676066,0.98217775,75,0.373066667,-0.013290187
LUN,SHY,14378,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,15.61396304,7,15,9,16,0.03103439,0.99996519,105,0.799917112,-0.013290187
LUN,VAN,14382,1,1,0.067333333,0.036,0.8571,0.5,-0.1083,15.69883641,2,15,9,16,0.172793277,0.98827111,30,0.899090667,-0.01472472
LUN,ALE,14382,0,1,0.067333333,0.385,0.8571,1,-0.1267,15.69883641,3,15,9,16,0.122571673,0.98394711,45,0.57359,-0.01472472
LUN,AMA,14382,0,1,0.067333333,0.339666667,0.8571,0.9286,-0.0849,15.69883641,8,15,9,16,0.022014382,0.99279199,120,0.615870889,-0.01472472
LUN,DEA,14382,0,1,0.067333333,0.635666667,0.8571,1,-0.0435,15.69883641,1,15,9,16,0.243592305,0.99810775,15,0.339801555,-0.01472472
LUN,NAF,14382,0,1,0.067333333,0.056666667,0.8571,0.7143,0.0679,15.69883641,4,15,9,16,0.086946757,0.99538959,60,0.879815556,-0.01472472
LUN,ROC,14382,0,1,0.067333333,0.6,0.8571,1,-0.1335,15.69883641,5,15,9,16,0.061676066,0.98217775,75,0.373066667,-0.01472472
LUN,SHY,14382,0,1,0.067333333,0.142333333,0.8571,0.9286,0.0059,15.69883641,7,15,9,16,0.03103439,0.99996519,105,0.799917112,-0.01472472
LUN,VIP,14382,0,1,0.067333333,0.104333333,0.8571,0.7857,-0.0122,15.69883641,6,15,9,16,0.04375019,0.99985116,90,0.835358445,-0.01472472
LUN,DEA,14386,1,0,0.067333333,0.635666667,0.8571,1,-0.0435,16.98015058,1,19,9,20,0.243592305,0.99810775,19,0.339801555,-0.045312742
LUN,ALE,14386,1,0,0.067333333,0.385,0.8571,1,-0.1267,16.98015058,10,19,9,20,0.011077278,0.98394711,190,0.57359,-0.045312742
LUN,AMA,14386,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,16.98015058,7,19,9,20,0.03103439,0.99279199,133,0.615870889,-0.045312742
LUN,ICA,14386,0,0,0.067333333,0.650666667,0.8571,1,-0.1516,16.98015058,8,19,9,20,0.022014382,0.97701744,152,0.325811555,-0.045312742
LUN,ISR,14386,0,0,0.067333333,0.094333333,0.8571,0.9231,-0.0565,16.98015058,3,19,9,20,0.122571673,0.99680775,57,0.844685112,-0.045312742
LUN,SHY,14386,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,16.98015058,6,19,9,20,0.04375019,0.99996519,114,0.799917112,-0.045312742
LUN,VEI,14386,0,0,0.067333333,0.532333333,0.8571,0.7143,-0.0194,16.98015058,2,19,9,20,0.172793277,0.99962364,38,0.436177112,-0.045312742
LUN,VIP,14386,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,16.98015058,5,19,9,20,0.061676066,0.99985116,95,0.835358445,-0.045312742
LUN,DEA,14391,1,1,0.067333333,0.635666667,0.8571,1,-0.0435,17.11430527,1,19,8,20,0.278002443,0.99810775,19,0.339801555,-0.04948417
LUN,ALE,14391,0,1,0.067333333,0.385,0.8571,1,-0.1267,17.11430527,9,19,8,20,0.009248209,0.98394711,171,0.57359,-0.04948417
LUN,AMA,14391,0,1,0.067333333,0.339666667,0.8571,0.9286,-0.0849,17.11430527,6,19,8,20,0.033136318,0.99279199,114,0.615870889,-0.04948417
LUN,ISR,14391,0,1,0.067333333,0.094333333,0.8571,0.9231,-0.0565,17.11430527,3,19,8,20,0.118727376,0.99680775,57,0.844685112,-0.04948417
LUN,SHY,14391,0,1,0.067333333,0.142333333,0.8571,0.9286,0.0059,17.11430527,5,19,8,20,0.050705273,0.99996519,95,0.799917112,-0.04948417
LUN,VEI,14391,0,1,0.067333333,0.532333333,0.8571,0.7143,-0.0194,17.11430527,2,19,8,20,0.181676912,0.99962364,38,0.436177112,-0.04948417
LUN,VIP,14391,0,1,0.067333333,0.104333333,0.8571,0.7857,-0.0122,17.11430527,4,19,8,20,0.077589329,0.99985116,76,0.835358445,-0.04948417
LUN,DUB,14395,1,0,0.067333333,0.740333333,0.8571,1,-0.0982,17.91649555,2,21,11,22,0.125313419,0.99035676,42,0.242182445,-0.078259885
LUN,ALE,14395,0,0,0.067333333,0.385,0.8571,1,-0.1267,17.91649555,11,21,11,22,0.024933641,0.98394711,231,0.57359,-0.078259885
LUN,AMA,14395,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,17.91649555,9,21,11,22,0.035695262,0.99279199,189,0.615870889,-0.078259885
LUN,DEA,14395,0,0,0.067333333,0.635666667,0.8571,1,-0.0435,17.91649555,3,21,11,22,0.104733387,0.99810775,63,0.339801555,-0.078259885
LUN,ISR,14395,0,0,0.067333333,0.094333333,0.8571,0.9231,-0.0565,17.91649555,1,21,11,22,0.149937411,0.99680775,21,0.844685112,-0.078259885
LUN,JAG,14395,0,0,0.067333333,0.049666667,0.8571,0.9286,-0.0236,17.91649555,10,21,11,22,0.029833083,0.99944304,210,0.886344222,-0.078259885
LUN,SHY,14395,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,17.91649555,7,21,11,22,0.051101709,0.99996519,147,0.799917112,-0.078259885
LUN,VEI,14395,0,0,0.067333333,0.532333333,0.8571,0.7143,-0.0194,17.91649555,4,21,11,22,0.087533182,0.99962364,84,0.436177112,-0.078259885
LUN,VIP,14395,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,17.91649555,8,21,11,22,0.042709354,0.99985116,168,0.835358445,-0.078259885
LUN,VOY,14395,0,0,0.067333333,0.577666667,0.8571,0.9286,-0.0615,17.91649555,5,21,11,22,0.073157741,0.99621775,105,0.393896222,-0.078259885
LUN,DUB,14399,1,0,0.067333333,0.740333333,0.8571,1,-0.0982,18.00410678,2,21,11,21,0.125313419,0.99035676,42,0.242182445,-0.081800363
LUN,ALE,14399,0,0,0.067333333,0.385,0.8571,1,-0.1267,18.00410678,10,21,11,21,0.029833083,0.98394711,210,0.57359,-0.081800363
LUN,AMA,14399,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,18.00410678,8,21,11,21,0.042709354,0.99279199,168,0.615870889,-0.081800363
LUN,DEA,14399,0,0,0.067333333,0.635666667,0.8571,1,-0.0435,18.00410678,5,21,11,21,0.073157741,0.99810775,105,0.339801555,-0.081800363
LUN,ISR,14399,0,0,0.067333333,0.094333333,0.8571,0.9231,-0.0565,18.00410678,1,21,11,21,0.149937411,0.99680775,21,0.844685112,-0.081800363
LUN,JAG,14399,0,0,0.067333333,0.049666667,0.8571,0.9286,-0.0236,18.00410678,9,21,11,21,0.035695262,0.99944304,189,0.886344222,-0.081800363
LUN,SHY,14399,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,18.00410678,6,21,11,21,0.061143157,0.99996519,126,0.799917112,-0.081800363
LUN,VEI,14399,0,0,0.067333333,0.532333333,0.8571,0.7143,-0.0194,18.00410678,3,21,11,21,0.104733387,0.99962364,63,0.436177112,-0.081800363
LUN,VIP,14399,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,18.00410678,7,21,11,21,0.051101709,0.99985116,147,0.835358445,-0.081800363
LUN,VOY,14399,0,0,0.067333333,0.577666667,0.8571,0.9286,-0.0615,18.00410678,4,21,11,21,0.087533182,0.99621775,84,0.393896222,-0.081800363
LUN,ALE,14404,0,0,0.067333333,0.385,0.8571,1,-0.1267,18.11088296,11,20,12,21,0.03336229,0.98394711,220,0.57359,-0.086221218
LUN,AMA,14404,0,0,0.067333333,0.339666667,0.8571,0.9286,-0.0849,18.11088296,8,20,12,21,0.044684479,0.99279199,160,0.615870889,-0.086221218
LUN,DEA,14404,0,0,0.067333333,0.635666667,0.8571,1,-0.0435,18.11088296,5,20,12,21,0.059849089,0.99810775,100,0.339801555,-0.086221218
LUN,DUB,14404,0,0,0.067333333,0.740333333,0.8571,1,-0.0982,18.11088296,2,20,12,21,0.080160126,0.99035676,40,0.242182445,-0.086221218
LUN,ISR,14404,0,0,0.067333333,0.094333333,0.8571,0.9231,-0.0565,18.11088296,1,20,12,21,0.088360604,0.99680775,20,0.844685112,-0.086221218
LUN,JAG,14404,0,0,0.067333333,0.049666667,0.8571,0.9286,-0.0236,18.11088296,10,20,12,21,0.036775292,0.99944304,200,0.886344222,-0.086221218
LUN,LEB,14404,0,0,0.067333333,0.476666667,0.8571,0.7857,0.0142,18.11088296,9,20,12,21,0.040537449,0.99979836,180,0.488095555,-0.086221218
LUN,SHY,14404,0,0,0.067333333,0.142333333,0.8571,0.9286,0.0059,18.11088296,6,20,12,21,0.054294678,0.99996519,120,0.799917112,-0.086221218
LUN,VEI,14404,0,0,0.067333333,0.532333333,0.8571,0.7143,-0.0194,18.11088296,3,20,12,21,0.07272071,0.99962364,60,0.436177112,-0.086221218
LUN,VIP,14404,0,0,0.067333333,0.104333333,0.8571,0.7857,-0.0122,18.11088296,7,20,12,21,0.049255755,0.99985116,140,0.835358445,-0.086221218
LUN,VOY,14404,0,0,0.067333333,0.577666667,0.8571,0.9286,-0.0615,18.11088296,4,20,12,21,0.065971723,0.99621775,80,0.393896222,-0.086221218
