"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1896529466","x1424770176852037636",2021-08-09 16:30:55,"ntomarcs","@ItsMose Kisii having one narrow road with a million boda bodas... Can't afford such a bridge.","Twitter for Android",85,"x1424737855813922820","x3082328131","ItsMose",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3082328131","ItsMose","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ntomarcs/status/1424770176852037636","ntomarcs","New York, NY","",,FALSE,1289,327,1,3833,760,2013-09-23 07:41:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1896529466/1454592271","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1380777684561707011/fh7lGZrs_normal.jpg"
"x248697646","x1424674047816830980",2021-08-09 10:08:56,"KBCChannel1","Former chef now making a living by branding boda bodas - https://t.co/tVIvRPZCld","Twitter Web App",80,,,,FALSE,FALSE,3,0,,,,,"kbc.co.ke/former-chef-no…","https://t.co/tVIvRPZCld","https://www.kbc.co.ke/former-chef-now-making-a-living-by-branding-boda-bodas/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KBCChannel1/status/1424674047816830980","KBC Channel1 News","Nairobi, Kenya","Kenya's National Broadcaster, bringing you stories that matter. For more about our TV Shows Follow @KBCTelevision","https://t.co/zsdJ8ll3sI",FALSE,378649,1799,404,232369,11494,2011-02-07 14:57:10,TRUE,"https://t.co/zsdJ8ll3sI","http://www.kbc.co.ke",,"https://pbs.twimg.com/profile_banners/248697646/1624510141","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1407017602594000902/qMKK7G6M_normal.jpg"
"x114230888","x1424662444975267843",2021-08-09 09:22:50,"marshalliah","@Ma3Route To create demand, the ground floor road will have those boda boda, potholes, and lots of traffic jam. 

The express way on the other hand will be smooth, less congested, without boda bodas and muggers etc. 

Suddenly, it will be cheaper to pay 200 bob to use.","Twitter Web App",259,"x1424642299783491584","x585372692","Ma3Route",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x585372692","Ma3Route","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marshalliah/status/1424662444975267843","Marshalliah","Nairobi","Research Consultant, 
Food & Livelihoods Specialist
Farmer",,FALSE,67,242,0,258,90,2010-02-14 16:41:58,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1423920645285588992/OUBwotaL_normal.jpg"
"x209683505","x1424657155299418113",2021-08-09 09:01:49,"redyh32","This is a direct effect of a lack of working police and justice systems in Kenya. Bodas know they aren't likely to get anything from the system so they have decided mob justice is the way. Because of this, if you ever hit a boda DO NOT stop and go to the nearest police station. https://t.co/G0OqgTlaUI","Twitter for Android",278,,,,TRUE,FALSE,1,0,,,,,"twitter.com/2022FK/status/…","https://t.co/G0OqgTlaUI","https://twitter.com/2022FK/status/1424621444470804480",,,,,,,,,,,"en","x1424621444470804480","Wasee wa nduthi wali harass Kingori Mwangi sana after causing an accident 

Video courtesy https://t.co/u3v46v3zgI",2021-08-09 06:39:55,"Twitter for Android",9,1,"x1175839446144561158","2022FK","MvitaOne",3142,840,1830,"Mombasa, Kenya","Pwani is our Business",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/redyh32/status/1424657155299418113","H","","Adventurer | Who said age was a limit | @TheEntrCocktail | @LFC",,FALSE,1299,2185,10,26831,72853,2010-10-29 17:55:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/209683505/1560684688","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1004939270732288000/JwIhWMKc_normal.jpg"
"x625159168","x1424652741075427331",2021-08-09 08:44:16,"Disembe","@WahomeKaburu ile upuzi iko hii kenya jameni...

Which developed city do you see boda bodas?","Twitter for iPhone",78,"x1424652282898128899","x713848596","WahomeKaburu",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x713848596","WahomeKaburu","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Disembe/status/1424652741075427331","D I K E M B E","Kenya","Public Journalist || AIDE to Minority Whip, NA || Tweets Ethnicity, Politics and Development in Kenya.","https://t.co/j1whSZmerY",FALSE,312670,612,163,116278,36773,2012-07-03 01:30:19,TRUE,"https://t.co/j1whSZmerY","https://dikembe.medium.com/",,"https://pbs.twimg.com/profile_banners/625159168/1610856624","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1388558878581923844/-lX6Umsu_normal.jpg"
"x30274860","x1424649925095211019",2021-08-09 08:33:05,"mougendi","Uganda’s popular boda-bodas are now part of the government’s surveillance system https://t.co/3HIWspSHfg via @qzafrica","Twitter Web App",118,,,,FALSE,FALSE,3,8,,,,,"qz.com/africa/2043622/","https://t.co/3HIWspSHfg","https://qz.com/africa/2043622/",,,,,,,,,"x3044665445","qzafrica","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mougendi/status/1424649925095211019","Eric Mugendi","Nairobi, Kenya","Major Nerd | Bookish | Africa PM @meedan | Rotarian | Enthusiasm enthusiast | Keeper of @KenyanLongreads | Fact-checking | I know a little about a lot of things","https://t.co/8UtWeNLHkw",FALSE,9067,3804,161,186032,55822,2009-04-10 18:13:16,TRUE,"https://t.co/8UtWeNLHkw","https://about.me/mugendi",,"https://pbs.twimg.com/profile_banners/30274860/1621322088","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1402301305914335232/atz36DeO_normal.jpg"
"x1204014016202526721","x1424634009171202048",2021-08-09 07:29:50,"SpotlightEastA","On Jul.23, Uganda awarded a controversial 10-year surveillance contract to a Russian company with a history of debt issues. 
https://t.co/kanVXuW7jF","Twitter Web App",148,,,,FALSE,FALSE,0,0,,,,,"spotlighteastafrica.com/post/uganda-s-…","https://t.co/kanVXuW7jF","https://www.spotlighteastafrica.com/post/uganda-s-popular-boda-bodas-are-now-part-of-the-government-s-surveillance-system",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SpotlightEastA/status/1424634009171202048","Spotlight East Africa","","Spotlight East Africa is a network of journalists, bloggers and commentators working to expose corruption, state capture and political patronage in the region.",,FALSE,184,363,0,576,5,2019-12-09 12:24:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/1204014016202526721/1575992165",,"http://pbs.twimg.com/profile_images/1204424509773819905/AEzPOmoQ_normal.jpg"
"x973507222671065088","x1424632296397852672",2021-08-09 07:23:02,"MedicalStreets","MOBILITY AIDS: Did you Know Uganda has the highest number of Boda Bodas on the road, Kampala with the highest. That's means your not immune to road accidents. Once you have a short term injury an Elbow crutch will help you transfer weight from legs to upper Body. https://t.co/QXyZrGuzBp","Twitter for Android",263,,,,FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/E8VPhOhWUAAV7kL.jpg","https://t.co/QXyZrGuzBp","https://twitter.com/MedicalStreets/status/1424632296397852672/photo/1","photo","http://pbs.twimg.com/media/E8VPhOhWUAAV7kL.jpg","https://t.co/QXyZrGuzBp","https://twitter.com/MedicalStreets/status/1424632296397852672/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MedicalStreets/status/1424632296397852672","Medical Street.","Kampala, Uganda","Delivery of Medical Equipments & Medical Supplies to Last Mile.  
Enjoy Your Shopping on the Go.
DM for Inquires, orders or complaints.
Contact:+256788005222","https://t.co/MhMpv45Kmr",FALSE,332,320,0,367,83,2018-03-13 10:33:03,FALSE,"https://t.co/MhMpv45Kmr","http://medicalstreet.kyte.site",,"https://pbs.twimg.com/profile_banners/973507222671065088/1625475395","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1419024882961104896/ZNssCaQV_normal.jpg"
"x973507222671065088","x1424633277567180801",2021-08-09 07:26:56,"MedicalStreets","MOBILITY AIDS: Did you Know Uganda has the highest number of Boda Bodas on the road, Kampala with the highest. That's means your not immune to road accidents. Once you have a short term injury an Auxiliary Crutches will help you transfer weight from legs to upper Body. https://t.co/0YS5oPnFVk","Twitter for Android",269,,,,FALSE,FALSE,10,4,,,,,,,,"http://pbs.twimg.com/media/E8VQalqX0AAxJ7f.jpg","https://t.co/0YS5oPnFVk","https://twitter.com/MedicalStreets/status/1424633277567180801/photo/1","photo","http://pbs.twimg.com/media/E8VQalqX0AAxJ7f.jpg","https://t.co/0YS5oPnFVk","https://twitter.com/MedicalStreets/status/1424633277567180801/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MedicalStreets/status/1424633277567180801","Medical Street.","Kampala, Uganda","Delivery of Medical Equipments & Medical Supplies to Last Mile.  
Enjoy Your Shopping on the Go.
DM for Inquires, orders or complaints.
Contact:+256788005222","https://t.co/MhMpv45Kmr",FALSE,332,320,0,367,83,2018-03-13 10:33:03,FALSE,"https://t.co/MhMpv45Kmr","http://medicalstreet.kyte.site",,"https://pbs.twimg.com/profile_banners/973507222671065088/1625475395","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1419024882961104896/ZNssCaQV_normal.jpg"
"x1076985938365026304","x1424624964813078529",2021-08-09 06:53:54,"Iam_Guet","This town's streets should be like this one! Tired of boda bodas disturbing people at the Pedestrian <U+0001F6B8> walkway. https://t.co/mKk61M51Ai","Twitter for Android",111,,,,TRUE,FALSE,5,3,,,,,"twitter.com/Sparklyn4tune/…","https://t.co/mKk61M51Ai","https://twitter.com/Sparklyn4tune/status/1424623802990927873",,,,,,,,,,,"en","x1424623802990927873","Believe it or not, engineers have their own way of doing things https://t.co/GUKf4DQgGo",2021-08-09 06:49:17,"Twitter for iPhone",502,289,"x993018860008853504","Sparklyn4tune","Port Harcourt Tweep",16673,10429,42457,"CLICK LINK BELOW FOR MY TWEETS","Educative and Entertaining<U+0001F923> #PHTweep ||  #WATW",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Iam_Guet/status/1424624964813078529","Ashan Inu <U+0001F1F8><U+0001F1F8>","On Earth","I'm a feminists' Crush <U+0001F970>. #SSOT <U+0001F1F8><U+0001F1F8> 
A dreamer from South Sudan.",,FALSE,10607,3467,2,9195,36816,2018-12-23 23:40:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/1076985938365026304/1605861986",,"http://pbs.twimg.com/profile_images/1421413958754480130/nj_L8FsO_normal.jpg"
"x407703397","x1424603986846371843",2021-08-09 05:30:32,"ochibo77","@hellenjeriKe @CaptainDominicO @WilliamsRuto Are these the hustlers and mama mboga,boda bodas......awuoro!","Twitter for Android",61,"x1424598377614950400","x896688775438454784","hellenjeriKe",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x896688775438454784 x824295261065347072 x333935142","hellenjeriKe CaptainDominicO WilliamsRuto","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ochibo77/status/1424603986846371843","stePhen semo","Nairobi,kenya.","",,FALSE,519,2763,0,3687,1475,2011-11-08 12:21:05,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2685249044/db33590e65d672100350fc4706ecdad1_normal.jpeg"
"x3936788303","x1424592654583615489",2021-08-09 04:45:31,"jkevinweke","@edwinsifuna Kiongozi you should now educate them that consumption is a function of investment. You want to give mama mbogas and buy more Boda bodas without increasing the income of the individuals, so who will consume this?","Twitter for Android",211,"x1423227094595739652","x53923813","edwinsifuna",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x53923813","edwinsifuna","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jkevinweke/status/1424592654583615489","kevin weke","Nairobi, Kenya","Entrepreneur &  Politician",,FALSE,49,88,0,218,1201,2015-10-12 11:50:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/3936788303/1614613385","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1366412726482972677/qGVhmIsD_normal.jpg"
"x2895280919","x1424587304493096960",2021-08-09 04:24:15,"AcholaOgawo","@amadi_eugene @WilliamsRuto @KIMANIICHUNGWAH This guy has nothing to offer Kenyans. In fact if he makes it, he'll be the worst president. With his bottom-up hype, the mama mbogas, mkokotenis and boda-bodas all inclusive will be highly taxed. Keep this tweet.","Twitter for Android",213,"x1424414989880856576","x881265776963059712","amadi_eugene",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x881265776963059712 x333935142 x253173862","amadi_eugene WilliamsRuto KIMANIICHUNGWAH","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AcholaOgawo/status/1424587304493096960","Kenyan Electorate","","A champion for better life and development",,FALSE,7,27,0,59,8,2014-11-27 23:15:15,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/538109463841222656/nQNOTDm2_normal.jpeg"
"x744473617208066048","x1424544001118588931",2021-08-09 01:32:11,"KataraAmani","I am the Achiever. Take the Boda Emoji Quiz by Bolt to decide what you'll do with all the free time you'll get from Bolt Bodas https://t.co/EKXsaMa6rQ","Twitter for Android",150,,,,FALSE,FALSE,2,0,,,,,"boltboda.smarterwithbolt.com","https://t.co/EKXsaMa6rQ","https://boltboda.smarterwithbolt.com",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/00d9827647c0ff5a.json","Dar es Salaam","Dar es Salaam, Tanzania","admin","Tanzania","TZ","NA NA","NA NA","39.0081106 39.5566698 39.5566698 39.0081106 -7.1906489 -7.1906489 -6.5669735 -6.5669735","https://twitter.com/KataraAmani/status/1424544001118588931","amani faustin katara","Dar es Salaam, Tanzania","freedom is coming tomorrow",,FALSE,136,380,0,345,8137,2016-06-19 10:15:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/744473617208066048/1623708096",,"http://pbs.twimg.com/profile_images/1404559230661808131/TJFkPtkC_normal.jpg"
"x1026728616","x1424445335804518406",2021-08-08 19:00:07,"Ssewanyana1","@UGIndependent Charging 3k a trip like boda bodas. Just imagine some taxes are charging 2k but a government service charges more!","Twitter for iPhone",114,"x1424430984238358531","x47279129","UGIndependent",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x47279129","UGIndependent","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Ssewanyana1/status/1424445335804518406","Ssewanyana","Uganda,East Africa","Dynamic.",,FALSE,127,439,0,630,155,2012-12-21 16:47:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1026728616/1626025153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991563111885869056/rPTc9yB4_normal.jpg"
"x466726540","x1424411422436597760",2021-08-08 16:45:22,"wynalianya","@DavidNdii @kbradleykim Even Boda bodas you target aspire to be graduates. Illiteracy is bad and is the reason why economies of some countries are stagnant. I starting to believe your theories are impractical.","Twitter for Android",185,"x1423588727373320197","x715851056148791296","DavidNdii",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x715851056148791296 x824599532059103233","DavidNdii kbradleykim","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wynalianya/status/1424411422436597760","Wycliffe Nalianya","Nairobi, Kenya","",,FALSE,1,54,0,30,6,2012-01-17 18:35:36,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1416636378583085056/0hXtwMfF_normal.jpg"
"x1298622131690000384","x1424368658629939205",2021-08-08 13:55:26,"MpozaBenedict","@CanaryMugume @nbstv This will come to pass like motor vehicle seat belts deal did.They once said that they can tell which gun was used to commit a crime. If boda bodas have been used in all killings, then why punish other vehicle owners?","Twitter for iPhone",217,"x1424064926637871106","x285577145","CanaryMugume",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x285577145 x344718893","CanaryMugume nbstv","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MpozaBenedict/status/1424368658629939205","Mpoza Benedict","","Am Self made.",,FALSE,194,680,0,68,206,2020-08-26 14:04:07,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1298622922119163907/3FkNaWUK_normal.jpg"
"x99954968","x1424368194102472705",2021-08-08 13:53:35,"ElayneOkaya","@wgkantai Now to keep motorists and boda bodas off the cycling lanes.","Twitter for iPhone",59,"x1424296103613186052","x238010923","wgkantai",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x238010923","wgkantai","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ElayneOkaya/status/1424368194102472705","Elayne","Africa, Land of my Forefathers","International Content Producer | Comms | Writer | Moderator | Africa | Justice | Democratic Governance | Rule of Law | Elections | Satire | Funny on paper","https://t.co/zA1vf2Yd13",FALSE,11900,4146,42,34711,56716,2009-12-28 13:59:25,FALSE,"https://t.co/zA1vf2Yd13","http://www.vimeo.com/elayneokaya",,"https://pbs.twimg.com/profile_banners/99954968/1620201755","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1394778598989565954/ej_QRTI4_normal.jpg"
"x343326011","x1424367082028797954",2021-08-08 13:49:10,"TheStarKenya","Former chef makes a living pimping boda bodas https://t.co/zBYlD7svkR","Echobox",69,,,,FALSE,FALSE,9,0,,,,,"the-star.co.ke/opinion/column…","https://t.co/zBYlD7svkR","https://www.the-star.co.ke/opinion/columnists/2021-08-08-former-chef-makes-a-living-pimping-boda-bodas/?utm_medium=Social&utm_source=Twitter#Echobox=1628430549",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheStarKenya/status/1424367082028797954","TheStarKenya","Kenya","Independent Fresh And Different! <U+0001F1F0><U+0001F1EA>
WhatsApp: +254727422422","https://t.co/wMaRTZYvwL",FALSE,1357555,513,961,219278,809,2011-07-27 11:55:33,TRUE,"https://t.co/wMaRTZYvwL","http://www.the-star.co.ke",,"https://pbs.twimg.com/profile_banners/343326011/1585776132","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1214848353890177025/ol07cbeM_normal.jpg"
"x343326011","x1423435470902542346",2021-08-06 00:07:17,"TheStarKenya","Targeted: matatus, boda bodas, hawkers, street children, parking boys. https://t.co/XNuR8XMiga","Echobox",94,,,,FALSE,FALSE,13,3,,,,,"the-star.co.ke/counties/nairo…","https://t.co/XNuR8XMiga","https://www.the-star.co.ke/counties/nairobi/2021-08-05-cbd-crackdown-200-boda-bodas-21-matatus-impounded/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1628199106",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheStarKenya/status/1423435470902542346","TheStarKenya","Kenya","Independent Fresh And Different! <U+0001F1F0><U+0001F1EA>
WhatsApp: +254727422422","https://t.co/wMaRTZYvwL",FALSE,1357555,513,961,219278,809,2011-07-27 11:55:33,TRUE,"https://t.co/wMaRTZYvwL","http://www.the-star.co.ke",,"https://pbs.twimg.com/profile_banners/343326011/1585776132","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1214848353890177025/ol07cbeM_normal.jpg"
"x343326011","x1424274274253217795",2021-08-08 07:40:23,"TheStarKenya","Lost his job of 15 years, learnt a news skill and now ekes out a living branding vehicles, boda bodas. https://t.co/Fus5aiPvpX","Echobox",126,,,,FALSE,FALSE,6,0,,,,,"the-star.co.ke/opinion/column…","https://t.co/Fus5aiPvpX","https://www.the-star.co.ke/opinion/columnists/2021-08-08-former-chef-makes-a-living-pimping-boda-bodas/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1628406447",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheStarKenya/status/1424274274253217795","TheStarKenya","Kenya","Independent Fresh And Different! <U+0001F1F0><U+0001F1EA>
WhatsApp: +254727422422","https://t.co/wMaRTZYvwL",FALSE,1357555,513,961,219278,809,2011-07-27 11:55:33,TRUE,"https://t.co/wMaRTZYvwL","http://www.the-star.co.ke",,"https://pbs.twimg.com/profile_banners/343326011/1585776132","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1214848353890177025/ol07cbeM_normal.jpg"
"x343326011","x1424200202685227009",2021-08-08 02:46:03,"TheStarKenya","Lost his job of 15 years, learnt a news skill and now ekes out a living branding vehicles, boda bodas. https://t.co/nDPIUaEOiN","Echobox",126,,,,FALSE,FALSE,11,0,,,,,"the-star.co.ke/opinion/column…","https://t.co/nDPIUaEOiN","https://www.the-star.co.ke/opinion/columnists/2021-08-08-former-chef-makes-a-living-pimping-boda-bodas/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1628385006",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheStarKenya/status/1424200202685227009","TheStarKenya","Kenya","Independent Fresh And Different! <U+0001F1F0><U+0001F1EA>
WhatsApp: +254727422422","https://t.co/wMaRTZYvwL",FALSE,1357555,513,961,219278,809,2011-07-27 11:55:33,TRUE,"https://t.co/wMaRTZYvwL","http://www.the-star.co.ke",,"https://pbs.twimg.com/profile_banners/343326011/1585776132","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1214848353890177025/ol07cbeM_normal.jpg"
"x1350468302443859980","x1424346464914923522",2021-08-08 12:27:14,"Kipnget47905362","@KBonimtetezi Opposite,I expected more of Boda Bodas than that on the pic","Twitter for Android",59,"x1423266875836932102","x3394123895","KBonimtetezi",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x3394123895","KBonimtetezi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kipnget47905362/status/1424346464914923522","Kipngetich","","",,FALSE,2,7,0,1,0,2021-01-16 15:42:04,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1350469006399070208/x_Srohrm_normal.jpg"
"x223093818","x1424319900428947463",2021-08-08 10:41:41,"mapinduzi007","The Ugandan government is using Huawei’s facial recognition technology deployed in Uganda to crack down on dissent. Says a report on a new controversial surveillance deal with a Russian firm that will monitor vehicles, including the country’s boda bodas.
QA","Twitter for iPad",257,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mapinduzi007/status/1424319900428947463","mapinduzi","Nairobi, Kenya","Social Justice Activist , Former Kenya Air Force Airman, Former Political Prisoner, Student of Political Science and African Studies.",,FALSE,65,77,0,648,3505,2010-12-05 11:08:32,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1180776745827540992/bWxt-kFX_normal.jpg"
"x1882535317","x1424305816014925834",2021-08-08 09:45:43,"andreacensoni","#Uganda’s popular #boda-bodas are now part of the government’s surveillance system https://t.co/tV9rQjsbBq via @qzafrica","Twitter for iPhone",120,,,,FALSE,FALSE,1,0,,,"Uganda boda",,"qz.com/africa/2043622/","https://t.co/tV9rQjsbBq","https://qz.com/africa/2043622/",,,,,,,,,"x3044665445","qzafrica","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/andreacensoni/status/1424305816014925834","Andrea Censoni","Bologna / <U+0001F1EE><U+0001F1F9> / <U+0001F1EA><U+0001F1FA> / <U+0001F1FA><U+0001F1EC>","<U+0001F1FF><U+0001F1FC> #Impact #SocialVentures & #Volunteering @StartAfricaRoad <U+0001F680> #VC #Healthcare & #Startup @EneaTech <U+0001F3CA><U+0001F3FB> #Paralympic Swimming Educator","https://t.co/0mlp5m1ydF",FALSE,801,2695,64,4738,2223,2013-09-19 09:13:23,FALSE,"https://t.co/0mlp5m1ydF","https://startupafricaroadtrip.com/",,"https://pbs.twimg.com/profile_banners/1882535317/1622848358","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1246837350094815233/psU9OFnV_normal.jpg"
"x1244158909826453504","x1424274164152688644",2021-08-08 07:39:57,"kivunaisaac","@DailyMonitor Boda Bodas that col (rtd) Charles Barija wants to use as means of transport though I don’t know how coz he comes from far","Twitter for iPhone",121,"x1424271495572951040","x35697740","DailyMonitor",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x35697740","DailyMonitor","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kivunaisaac/status/1424274164152688644","Kivunaisaac","","Me",,FALSE,14,35,0,65,545,2020-03-29 07:06:41,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1244159897945673728/nen8llCI_normal.jpg"
