ID,REEF,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,DISEASE,SPECIES,SCALE,NOTES,REMARKS,INFO,SOURCE
31560.00000,Ribbon Reef 10 - Challenger Bay (Back reef crest) Site 1,,AUS,Australia,-14.92000,145.69000,2007.00000,Unknown,No data,No data,No data,Reef Check submitted by Jos Hill. Reef ID :  145.41.456E.14.54.935S,,ReefBase
31365.00000,Challenger Bay,,AUS,Australia,-14.91556,145.69083,1998.00000,White-band disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3220.00000,"Linnet Reef, Cooktown/ Lizard Is. Sector",Cooktown,AUS,Australia,-14.78333,145.35000,2002.00000,White syndrome,Acropora spp.,Few (2-50) colonies,no record,"Source: AIMS Archive, Cooktown/Lizard Is sector, July02; General Comments: 49 colonies per 1500m2, compares to less than 2 colonies affected per 1500m2 in 2001",,ReefBase
2879.00000,"Martin Reef, Cooktown/Lizard Is Sector",Cooktown,AUS,Australia,-14.76667,145.35000,2002.00000,White syndrome,Acropora spp.,Few (2-50) colonies,no record,"Source: AIMS Archive, Cooktown/Lizard Is sector, July02",,ReefBase
806.00000,Great Barrier Reef,Lizard Island,AUS,Australia,-14.66670,145.45000,0.00000,Coral tumours,Acropora formosa,no record,no record,,"ADVANCES IN EXPERIMENTAL MEDICINE AND BIOLOGY, Vol.64, pp.77-87",ReefBase
2961.00000,,Lizard Island,AUS,Australia,-14.66667,145.46667,2002.00000,Skeleton eroding band,Acropora formosa,no record,no record,,Coral Reefs 22: 48-48,ReefBase
29812.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora damicornis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29813.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora verrucosa,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29814.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Stylophora pistillata,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29815.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora hyacinthus,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29816.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora gemmifera,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29817.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora microclados,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29818.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora sarmentosa,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29819.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Goniastrea retiformis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29820.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Favia matthaii,Single (1) colony,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29821.00000,South Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Porites spp.,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29822.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora damicornis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29823.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora verrucosa,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29824.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Stylophora pistillata,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29825.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora hyacinthus,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29826.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora gemmifera,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29827.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora millepora,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29828.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora monticulosa,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29829.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora florida,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29830.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora humilis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29831.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Goniastrea retiformis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29832.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Porites spp.,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29833.00000,Lizard Head,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29834.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora damicornis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29835.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Stylophora pistillata,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29836.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora hyacinthus,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29837.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora intermedia,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29838.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora millepora,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29839.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora florida,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29840.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora microphthalma,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29841.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora robusta,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29842.00000,Osprey Island,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora palifera,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29843.00000,Patch Reef,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Pocillopora damicornis,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29844.00000,Patch Reef,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora hyacinthus,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29845.00000,Patch Reef,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora intermedia,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29846.00000,Patch Reef,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora millepora,Few (2-50) colonies,no record,Disease incidence given as a % of affected colonies of the total observed,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29847.00000,off transect,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Goniopora stokesi,no record,no record,observed off transect - not  quantified,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29848.00000,off transect,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora polystoma,no record,no record,observed off transect - not  quantified,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
29849.00000,off transect,Lizard Island,AUS,Australia,-14.66667,145.46667,1994.00000,Black-band Disease,Acropora divaricata,no record,no record,observed off transect - not  quantified,"In Moosa, M.K., S. Soemodihardjo, A. Soegiarto, K. Romimohtarto, A. Nontji, Soekarno and Suharsono (ed.). Proceedings of the Ninth International Coral Reef Symposium, Bali. 23-27 Oct. 2000. Vol. 2:1238-1244",ReefBase
