ID,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,MONTH,DATE_,SEVERITYCO,SEVERITY,NOTES,DEPTH,DURATION,PERCENTAGE,SPECIES,MORTALITY,RECOVERY,RB_SOURCE
4113.00000,"Buck Island, St. Croix",VIR,Virgin Islands (U.S.),17.79000,-64.63000,2005.00000,"10",10/7/2005,3.00000,High,The reefs surrounding Buck Island were experiencing a dramatic bleaching event.   I would estimate that 70% of the hard corals were either partially or fully bleached. Almost all of the Montastraea colonies were completely bleached except for M. cavernos,,,70%,"Almost all of the Montastraea colonies (except M. cavernosa), Acropora palmata, Diploria, Porites, Siderastrea, and Millepora <br>
Palythoa spp.",,,David R. Bryan (dbryan@nova.edu) in Coral List 14/10/2005
4114.00000,"Cane Bay, St. Croix",VIR,Virgin Islands (U.S.),17.70300,-64.76000,2005.00000,"10",10/7/2005,3.00000,High,"The hard corals on the reefs off Cane Bay were also experiencing significant 
bleaching. Past 10m, at least 75% of the corals were bleached. This also 
included the deeper plated Agaricia colonies. In depths less than 10m roughly 
50% of the hard cora",,,75%,,,,David R. Bryan (dbryan@nova.edu) in Coral List 14/10/2005
4317.00000,Cayo Guillermo (central northern Cuba),CUB,Cuba,22.63292,-78.64609,2005.00000,"10",10/12/2005,3.00000,High,"	Reef zone that were affected: 	Patch reefs (2-3 m deep ) an Fore reef  (15 m deep) <br> 
Percentage of live coral cover in the area : 	20-30% in patchreef : 30-50% in fore reef<br>
	Percentage of live coral that is bleached: 	 50-70%<br>  
Species of",2-3 m and 15m,"Bleaching start  in 	July","	 50-70%","	Millepora complanata, Acropora cervicornis, Agaricia spp., Diploria spp., Montastraea franksi and Acropora palmata","Percentage of dead coral : 	10-30%<br>
Type of dead coral : Millepora complanata (30-50% ), Agaricias spp. (30%) and  Acropora cervicornis (5%)",,"Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu], Instituto de Oceanolog¡a. ""Red de Monitoreo Voluntario de Alerta Temprana de Arrecifes Coralinos"" (Coral Reef Early Warning Volunteer Monitoring Network) on behalf of  from Ernest"
4318.00000,"Punta Francs, Isla de la Juventud",CUB,Cuba,21.61000,-83.10188,2005.00000,"11",11/1/2005,1.00000,Low,"Depth of Area bleached 	a) 12 m in patch reefs and spurs and grooves
b) 12-35 m in spurs on buttress slope	<br>
Reef zone:  a)Patch reefs on sandy bottoms and spurs and grooves 
b) Spurs on buttress slope <br>
Percentage of live coral cover in the ar",,,10-15%,Montastraea franksi and Agaricia spp.,,,"Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu], Instituto de Oceanolog¡a. ""Red de Monitoreo Voluntario de Alerta Temprana de Arrecifes Coralinos"" (Coral Reef Early Warning Volunteer Monitoring Network) on behalf of  M.Sc. Rodne"
4319.00000,"Nuuuli pool, Tutuila",ASM,American Samoa,-14.28000,-170.71500,2005.00000,"10",10/29/2005,1.00000,Low,"Staghorn corals (Acropora formosa = A. muricata) have begun bleaching in the fringing reef pools of Tutuila, American Samoa.  As of 10/29/05, over 95% of A. formosa in Nuuuli pool, Tutuila, American Samoa are partly bleached.  Mike King reports similar b",,,over 95%,Acropora formosa,,,"Douglas Fenner, Dept. of Marine & Wildlife Resources, American Samoa (Douglas Fenner [dfenner@blueskynet.as] in Coral list 11/8/2005"
4320.00000,Tektite Reef,VIR,Virgin Islands (U.S.),18.30800,-64.72200,2005.00000,"9",9/1/2005,3.00000,High,"A 18,711 square meter reef study area in undisturbed watershed within Virgin Islands National Park. <br>
Random transect monitoring began in 2005. <br>
Mean Coral Cover = 24.7%. <br>
Measured 90.2% bleached coral in September 2005. <br>

Report on 1",,,90.2%,,,,Bleaching Progression around Virgin Islands National Park and St. John (http://www1.nature.nps.gov/im/units/sfcn/coral.htm) and Jeff Miller (jeffmiller@islands.vi) in Coral list 11/5/2005
4321.00000,"Tayrona Natural National Park,  off the city of Santa Marta",COL,Colombia,11.33300,-74.13300,2005.00000,"10",10/21/2005,1.00000,Low,"Pale colonies of Montastraea annularis were first observed in
shallow waters (<10m) at Bah¡a de Nenguange on the 21st of October. A week later, most M. annularis colonies were bleached, showing the classic
bleaching pattern being more intense on top th",0-10m,,1-30%,"Montastraea annularis, Porites porites, M. faveolata,
Diploria labyrinthiformis, Colpophyllia natans, Porites astreoides,
Siderastrea siderea, Millepora spp., and the zoanthid Palythoa
caribbaeorum, P. astreoides",1% mortality,,"Guillermo D¡az-Pulido (guillermo.diaz@unimagdalena.edu.co), Universidad del Magdalena, Santa Marta, Colombia,  Alberto Rodriguez-Ramirez (betorod@invemar.org.co), Instituto de Investigaciones Marinas y Costeras ( INVEMAR) and Dagoberto E. Venera-Pont¢n ("
4322.00000,Cayo Anclitas (Jardines de la Reina Archipelago).,CUB,Cuba,20.81761,-78.97220,2005.00000,"10",10/17/2005,3.00000,High,"These are two sites facing the two channels located at the west and east sides of Cayo Anclitas, respectively (Canal de Caballones y Canal de Boca Piedra).<br>
	Reef zone  that was affected :	Spurs and groves at the fore reef close to the wall.<br>
Per",15-30 m,Should have started in the fourth week of August.,"	51-75%","Agaricia spp, Montastraea annularis, Acropora cervicornis, brain corals and branched Porites","	No dead coral were observed",,"Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu], Instituto de Oceanolog¡a. ""Red de Monitoreo Voluntario de Alerta Temprana de Arrecifes Coralinos"" (Coral Reef Early Warning Volunteer Monitoring Network) on behalf of  Noel L¢pez-"
4323.00000,"Cayo Sombrero (Morrocoy National Park, MNP Venezuela)",VEN,Venezuela,10.88700,-68.22100,2005.00000,"10",9/30/2005,1.00000,Low,"In Cayo Sombrero (Morrocoy National Park, MNP Venezuela) we observed that bleaching did not occur at the maximum SST of July-September, but a month later, similarly to the report made to the coral list by G. D¡az et al. for Santa Marta, Colombia (fecha).",5 and 12 m,,21 ñ 4%,"M. franksi, M. faveolata, C. natans, M. meandrites, 
A. agaricites",,,Sebastian Rodriguez [sebastianr@usb.ve] in Coral list 11/24/2005
4324.00000,San Salvador,BHS,Bahamas,23.99940,-74.55750,2005.00000,"11",11/20/2005,-1.00000,Severity Unknown,"During the week of November 20th, 2005, an Earthwatch Institute Research Team ""The Bahamian Reef Survey"" discovered a bleaching event in progress on patch reefs around San Salvador, Bahamas. The bleaching was evident primarily on Agaricia sp., Favia frag",,,,"Agaricia sp., Favia fragum, and Porites sp.,  (finger corals), Porites asteroids, Montastrea annularis",,,John Rollino [John.Rollino@earthtech.com] in Coral list 12/1/2005
4325.00000,Mar¡a la Gorda (West end of Cuba),CUB,Cuba,21.79938,-84.52173,2005.00000,"11",11/9/2005,2.00000,Medium,"Depth of Area bleached: 5-20 m<br>
	Reefzone bleached : Fore reef<br>   
Percentage of live coral cover in the area:  No known<br>
Percentage of live coral that is bleached: 	30-50%  <br>",5-20M,,30-50%,"Agaricia spp, Montastraea spp. and Porites spp.",,,"Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu], Instituto de Oceanolog¡a. ""Red de Monitoreo Voluntario de Alerta Temprana de Arrecifes Coralinos"" (Coral Reef Early Warning Volunteer Monitoring Network) on behalf of  Lic. Dorka"
4326.00000,"Buck Island, St. Croix",VIR,Virgin Islands (U.S.),17.78700,-64.62800,2005.00000,"10",10/16/2005,2.00000,Medium,"During October 16-30, 2005, bleaching was observed in 53% of corals at 91 of 94 randomly selected sites raging in depth between 9 and 91 ft  (2.7 and 27.5 m). Twelve coral species had bleaching greater than 50%, with four species being more than 90% blea",,,53%,"Montastraea annularis, Diploria strigosa, Porites astreoides, Agaricia spp., Millepora spp., Acropora palmata, Siderastrea siderea, Pories porites, Montastraea cavernosa, Diploria clivosa, Siderastrea radians, Diploria labyrinthiformis, 
Mycetophyllia s",,,"Jeffrey, C., R. Clark, K. Woody, M. Kendall, C. Caldow and M. Monaco, 2005.  Widespread coral bleaching observed at Buck Island, St. Croix, US Virgin Islands, October 2005.  http://ccma.nos.noaa.gov/products/biogeography/coral_bleaching/welcome.html"
4327.00000,"Teluluk Datai, Langkawi",MYS,Malaysia,6.44000,99.69000,2005.00000,"5",5/21/2005,1.00000,Low,"Coral bleaching was observed at several areas on reef flat at Teluk Datai, Northern Langkawi Island.<br>
Bleaching was observed at several ganera, i.e. Porites sp, Fungia sp., Favites sp. and few zooantids colonies. <br>
Deeper area seems not to be aff",2-5m,,around 10%,"Porites sp, Fungia sp., Favites sp. and zooantids",,,"Lee, Y. L., Y. Yusuf, K. R. Kassem and K. W. P. Hiew, 2005.Community-Based Fisheries Management in Kubang Badak, Northeast Langkawi.  Paper presented at International Conference on Innovations and Technologies in Oceanography for Sustainable Development"
4328.00000,Lihir Island group,PNG,Papua New Guinea,-3.16670,152.58200,2006.00000,"2",15/2/2006,1.00000,Low,"The Lihir Islands are high volcanic islands rising steeply from >2000m depth. They are quite small (the largest, Niolam, is about 16 km in diameter) and they all have narrow fringing reefs. <br>
We found that a significant proportion of the live coral o",,,25%-33%,,A smaller proportion had already died.,,Timothy Skewes (Timothy.Skewes@csiro.au) in coral list 3/16/2006
4329.00000,Keppel Islands,AUS,Australia,-23.18800,150.91000,2006.00000,"3",1/3/2006,3.00000,High,"Australia has just experienced its warmest year on record and abnormally high sea temperatures during summer have caused massive coral bleaching in the Keppels. Sea temperatures touched 29 degrees Celsius (84 Fahrenheit), the upper limit for coral.<br>
",,,95 to 98%,,,,"Ray Berkelmans of AIMS in Yahoo news http://news.yahoo.com/s/nm/20060314/sc_nm/environment_coral_bleaching_dc;_ylt=AgjxO3M7E.QOLJT4if_SLZEDW7oF;_ylu=X3oDMTBiMW04NW9mBHNlYwMlJVRPUCUl"
4331.00000,Heron Island,AUS,Australia,-23.44700,151.91000,2006.00000,"1",20/1/2006,1.00000,Low,30 per cent of some coral communities at Heron Island have bleached  white.,,,30%,,,,"The Great Barrier Reef Marine Park Authority in The Age newspaper, January 20, 2006  <br>
http://www.theage.com.au/news/national/bleached-coral-raises-reef-fears/2006/01/19/1137553712171.html"
4332.00000,"Cobourg Peninsula, Northern Territory",AUS,Australia,-11.21500,132.25000,2006.00000,"3",27/3/2006,0.00000,No Bleaching,"I am running coral reef monitoring program at Northern Territory at at Cobourg Peninsula, since 2000. <br>
No significant coral bleaching had happened in monitored areas since then 2004.",,,,,,,Victor Gomelyuk [Victor.Gomelyuk@nt.gov.au] online communication to ReefBase
4333.00000,"Gove Peninsula, Northern Territory",AUS,Australia,-12.31500,136.92800,2006.00000,"3",27/3/2006,0.00000,No Bleaching,"I am running coral reef monitoring program at Northern Territory at  Gove Peninsula, since 2004). <br>
No significant coral bleaching had happened in monitored areas since then 2004.",,,,,,,Victor Gomelyuk [Victor.Gomelyuk@nt.gov.au] online communication to ReefBase
4334.00000,"East Flower Garden Banks, northwestern Gulf of Mexico",USA,United States,27.92200,-93.61100,2006.00000,"1",3/1/2006,1.00000,Low,"This is an update on observations of the status of coral bleaching at the coral reefs of the East Flower Garden Banks, northwestern Gulf of Mexico.  Coral bleaching is still present but much reduced compared to surveys conducted in October and November 2",,,10.3%,Millepora alcicornis and Montastrea cavernosa,"Only Millepora alcicornis displayed mortality related to bleaching, but over 50% of the surveyed colonies of that species contained areas of dead tissue.  M. alcicornis is not a dominant component of the living coral community, comprising less than 2% of",,G.P. Schmahl [george.schmahl@noaa.gov] in coral list 1/11/2006
4335.00000,"West Flower Garden Banks, northwestern Gulf of Mexico",USA,United States,27.88300,-93.82200,2006.00000,"1",3/1/2006,1.00000,Low,"This is an update on observations of the status of coral bleaching at the coral reefs of the West Flower Garden Banks, northwestern Gulf of Mexico.  Coral bleaching is still present but much reduced compared to surveys conducted in October and November 2",,,4.5%,Millepora alcicornis and Montastrea cavernosa,"Only Millepora alcicornis displayed mortality related to bleaching, but over 50% of the surveyed colonies of that species contained areas of dead tissue.  M. alcicornis is not a dominant component of the living coral community, comprising less than 2% of",,G.P. Schmahl [george.schmahl@noaa.gov] in coral list 1/11/2006
4336.00000,"West Flower Garden Banks, northwestern Gulf of Mexico",USA,United States,27.88300,-93.82200,2006.00000,"3",1/3/0226,1.00000,Low,"This is an update on observations of the status of coral bleaching and disease at the coral reefs of the East and West Flower Garden Banks, northwestern Gulf of Mexico conducted the first week of March, 2006.

Coral bleaching was still present but much",approx. 70'-77' (21.3-23.5m),,4.0%,"Millepora alcicornis, Stephanocoenia intersepta and Montastraea cavernosa",,,"Emma Hickerson [emma.hickerson@noaa.gov]  on behalf of Emma Hickerson (FGBNMS), Andy Bruckner (NOAA Fisheries), Eric Borneman (Univ. of Houston), Bob Jonas (George Mason Univ.), Geoff Cook (George Mason Univ.) and Beth Zimmer (Florida Int'l Univ.) in cor"
4337.00000,"East Flower Garden Banks, northwestern Gulf of Mexico",USA,United States,27.92200,-93.61100,2006.00000,"3",1/3/0226,1.00000,Low,"This is an update on observations of the status of coral bleaching and disease at the coral reefs of the East Flower Garden Banks, northwestern Gulf of Mexico conducted the first week of March, 2006.<br>

Coral bleaching was still present but much redu",approx. 60' - 85' (18.3-25.9m),,5.7%,"Millepora alcicornis, Stephanocoenia intersepta and Montastraea cavernosa",,,"Emma Hickerson [emma.hickerson@noaa.gov]  on behalf of Emma Hickerson (FGBNMS), Andy Bruckner (NOAA Fisheries), Eric Borneman (Univ. of Houston), Bob Jonas (George Mason Univ.), Geoff Cook (George Mason Univ.) and Beth Zimmer (Florida Int'l Univ.) in cor"
4338.00000,Flower Garden Banks National Marine Sanctuary,USA,United States,27.92200,-93.61100,2005.00000,"10",14/10/2005,2.00000,Medium,"The Flower Garden Banks National Marine Sanctuary research team conducted a post-hurricane cruise to the Sanctuary last week.   <br>
The coral is undergoing a bleaching event - initial observations indicate between 35% and 40% of the colonies are bleach",,,35% and 40%,"Millepora alcicornis, Montastraea cavernosa and at least eleven other species",,,Emma Hickerson [emma.hickerson@noaa.gov]  on behalf of Emma Hickerson G.P. Schmahl  in coral list 20/10/2005
4340.00000,Egmont Atoll,GBR_CHA,Chagos Archipelago (UK),-7.00000,71.00000,2005.00000,"4",22/4/2005,3.00000,High,"Average Hard coral of the area: 20% Soft coral: 0%<br>
Bleached Hard coral observed: 80% Soft coral: 0%<br>
Type of coral affected : Certainly plate Acropora, probably all species <br>
Observations are a crude estimate based from looking over the side",2m to 5m,,80%,,,,Mark Spalding in online ReefBase Bleaching Report
4341.00000,"One Tree Island, Far Southern Great Barrier Reef",AUS,Australia,-23.49000,152.09000,2006.00000,"3",7/3/2006,1.00000,Low,,5-6m,,21%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4342.00000,"One Tree Island, Far Southern Great Barrier Reef",AUS,Australia,-23.49000,152.09000,2006.00000,"3",7/3/2006,1.00000,Low,,2-3m,,17%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4343.00000,"Wreck Island, Far Southern Great Barrier Reef",AUS,Australia,-23.32000,151.98000,2006.00000,"3",7/3/2006,1.00000,Low,,5-6,,1.5%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4344.00000,"Wreck Island, Far Southern Great Barrier Reef",AUS,Australia,-23.32000,151.98000,2006.00000,"3",7/3/2006,1.00000,Low,,2-3m,,30%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4345.00000,"Halfway Island, Far Southern Great Barrier Reef",AUS,Australia,-23.22000,150.96000,2006.00000,"3",8/3/2006,3.00000,High,,2-3m,,100%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4346.00000,"Halfway Island, Far Southern Great Barrier Reef",AUS,Australia,-23.22000,150.96000,2006.00000,"3",7/3/2006,3.00000,High,,5-6m,,89%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4347.00000,"North Keppel, Far Southern Great Barrier Reef",AUS,Australia,-23.16000,150.92000,2006.00000,"3",7/3/2006,3.00000,High,,2-3m,,68%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4348.00000,"North Keppel, Far Southern Great Barrier Reef",AUS,Australia,-23.16000,150.92000,2006.00000,"3",7/3/2006,3.00000,High,,5-6m,,94%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4349.00000,"Middle Island, Far Southern Great Barrier Reef",AUS,Australia,-23.16000,150.92000,2006.00000,"3",7/3/2006,3.00000,High,,5-6m,,68%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4352.00000,"Middle Island, Far Southern Great Barrier Reef",AUS,Australia,-23.16000,150.92000,2006.00000,"3",7/3/2006,3.00000,High,,2-3m,,94%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4353.00000,"Gannet Cay, Far Southern Great Barrier Reef",AUS,Australia,-21.98000,152.48000,2006.00000,"3",10/3/2006,1.00000,Low,,2-3m,,28%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4354.00000,"Gannet Cay, Far Southern Great Barrier Reef",AUS,Australia,-21.98000,152.48000,2006.00000,"3",10/3/2006,1.00000,Low,,5-6m,,26%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4355.00000,"Chinaman Reef, Far Southern Great Barrier Reef",AUS,Australia,-22.00000,152.67000,2006.00000,"3",10/3/2006,2.00000,Medium,,5-6m,,40%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4356.00000,"Chinaman Reef, Far Southern Great Barrier Reef",AUS,Australia,-22.00000,152.67000,2006.00000,"3",10/3/2006,1.00000,Low,,2-3m,,24%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4357.00000,"21529, Far Southern Great Barrier Reef",AUS,Australia,-21.87000,152.19000,2006.00000,"3",11/3/2006,1.00000,Low,,2-3m,,18%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4358.00000,"21529, Far Southern Great Barrier Reef",AUS,Australia,-21.87000,152.19000,2006.00000,"3",11/3/2006,1.00000,Low,,5-6m,,24%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4359.00000,"20140, Southern Great Barrier Reef",AUS,Australia,-20.03000,149.69000,2006.00000,"3",16/3/2006,0.00000,No Bleaching,,5-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4360.00000,"20140, Southern Great Barrier Reef",AUS,Australia,-20.03000,149.69000,2006.00000,"3",16/3/2006,0.00000,No Bleaching,,2-3m,,0.47%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4361.00000,"19138, Southern Great Barrier Reef",AUS,Australia,-19.81000,149.43000,2006.00000,"3",16/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4363.00000,"19131, Southern Great Barrier Reef",AUS,Australia,-19.77000,149.38000,2006.00000,"3",16/3/2006,0.00000,No Bleaching,,5-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4364.00000,"19131, Southern Great Barrier Reef",AUS,Australia,-19.77000,149.38000,2006.00000,"3",16/3/2006,0.00000,No Bleaching,,2-3m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4365.00000,"Border Island, Southern Great Barrier Reef",AUS,Australia,-20.18000,149.03000,2006.00000,"3",17/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4367.00000,"Hayman Island, Southern Great Barrier Reef",AUS,Australia,-20.06000,148.90000,2006.00000,"3",17/3/2006,0.00000,No Bleaching,,5-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4368.00000,"Hayman Island, Southern Great Barrier Reef",AUS,Australia,-20.06000,148.90000,2006.00000,"3",17/3/2006,0.00000,No Bleaching,,2-3m,,"0.47",,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4369.00000,"Langford  Island, Southern Great Barrier Reef",AUS,Australia,-20.08000,148.88000,2006.00000,"3",17/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4371.00000,"John Brewer Reef, Central Great Barrier Reef",AUS,Australia,-18.62000,147.08000,2006.00000,"3",17/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4373.00000,"Rib Reef Reef, Central Great Barrier Reef",AUS,Australia,-18.47000,146.88000,2006.00000,"3",23/3/2006,1.00000,Low,,2-3m,,3%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4374.00000,"Rib Reef Reef, Central Great Barrier Reef",AUS,Australia,-18.47000,146.88000,2006.00000,"3",23/3/2006,0.00000,No Bleaching,,5-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4375.00000,"Fitzroy Island, North Great Barrier Reef",AUS,Australia,-16.92000,145.99000,2006.00000,"3",29/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4376.00000,"Green Island, North Great Barrier Reef",AUS,Australia,-16.77000,145.98000,2006.00000,"3",30/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4377.00000,"Michaelmas Reef, North Great Barrier Reef",AUS,Australia,-16.55000,146.05000,2006.00000,"3",30/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4378.00000,"Hastings Reef, North Great Barrier Reef",AUS,Australia,-16.50000,146.03000,2006.00000,"3",30/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4379.00000,"Low Isles, North Great Barrier Reef",AUS,Australia,-16.39000,145.57000,2006.00000,"4",10/4/2006,1.00000,Low,,5-6m,,10%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4380.00000,"Low Isles, North Great Barrier Reef",AUS,Australia,-16.39000,145.57000,2006.00000,"4",10/4/2006,0.00000,No Bleaching,,2-3m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4381.00000,"Opal Reef, North Great Barrier Reef",AUS,Australia,-16.21000,145.91000,2006.00000,"3",31/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4382.00000,"St Crispins Reef, North Great Barrier Reef",AUS,Australia,-16.07000,145.85000,2006.00000,"3",31/3/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
4383.00000,"Mackay Reef, North Great Barrier Reef",AUS,Australia,-16.04000,145.65000,2006.00000,"4",1/4/2006,0.00000,No Bleaching,,2-6m,,0%,,,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>
Personal communication to Reefbase"
