"Date","Close","Volumne","Open","High","Low","Close(-1)","return","R1","R2","R3","R4","R5","R6","R7","R8","Mean(return)","Standard deviation(return)"
"2017-05-11",77.05,21418,77.5,77.575,76.375,77.2,-0.0019430051813472237,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-05-12",78.6,13568,77.125,78.75,77.1,77.05,0.020116807268007752,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-05-15",78.35,11053,78.7,79,78.175,78.6,-0.0031806615776081427,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-05-16",79.475,11837,78.25,79.7,77.4,78.35,0.014358647096362477,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-17",79,12595,79.7,79.95,78.9,79.475,-0.0059767222396979475,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-18",79.275,11441,78.55,79.4,77.825,79,0.00348101265822792,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-19",80.175,13703,80,80.225,78.65,79.275,0.011352885525070848,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-22",80.05,12142,80.05,80.625,79.675,80.175,-0.0015590894917368258,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-23",80.025,12396,79.8,80.5,79.45,80.05,-0.0003123048094939597,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-24",79.85,12298,80.325,80.85,79.625,80.025,-0.0021868166198064525,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-25",80.575,13024,79.675,80.675,79.2,79.85,0.009079524107702049,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-26",81.9,11975,80.475,82.025,80.425,80.575,0.01644430654669566,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-30",81,11186,81.9,81.95,80.775,81.9,-0.010989010989011058,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-05-31",83.025,21411,81.3,83.35,81.3,81,0.02500000000000007,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-01",82.125,17204,83.5,83.525,81.675,83.025,-0.010840108401084078,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-02",81.975,13692,82.45,82.625,81.425,82.125,-0.0018264840182649093,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-05",80.425,15543,81.875,82.475,80.375,81.975,-0.018908203720646506,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-06",81.375,16748,80.3,81.975,80.25,80.425,0.011812247435498947,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-07",80.725,16150,81.25,81.4,80.3,81.375,-0.007987711213517735,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-08",81.675,14963,80.55,81.75,80.55,80.725,0.011768349334159219,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-09",82.05,15269,81.625,82.475,81.575,81.675,0.004591368227731864,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-12",80,21845,81.8,81.875,79.475,82.05,-0.024984765386959137,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-13",80.225,20465,80.3,81.625,80.05,80,0.0028124999999999288,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-14",80.4,14319,80.85,81,79.7,80.225,0.0021813649111874275,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-15",78.925,17411,80.35,81,77.6,80.4,-0.01834577114427871,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-16",79.125,14486,78.875,79.3,77.85,78.925,0.0025340513145391554,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-19",81.475,22997,79.65,81.95,79.4,79.125,0.029699842022116833,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-20",81.65,17378,81.85,82.275,80.775,81.475,0.002147898128260342,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-21",82.225,16833,81.95,82.4,81.25,81.65,0.007042253521126621,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-22",79.875,18036,82.225,82.375,79.675,82.225,-0.02858011553663721,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-23",78.65,19609,79.95,79.975,77.9,79.875,-0.015336463223787096,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-26",78.675,17043,78.75,80.525,78.35,78.65,0.0003178639542274822,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-27",78.55,12968,79,79.225,77.775,78.675,-0.0015888147442008262,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-28",79.475,15428,78.55,79.9,78.425,78.55,0.011775938892425172,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-29",80.75,19301,79.85,81.525,79.75,79.475,0.016042780748663173,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-06-30",83.75,25386,81.2,83.75,81.1,80.75,0.03715170278637771,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-03",84.4,17216,83.75,84.875,83.5,83.75,0.0077611940298508144,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-05",84.575,17942,84.9,85.375,84.15,84.4,0.0020734597156397768,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-06",82.65,22389,84.675,84.825,82.2,84.575,-0.022760863139225505,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-07",83.225,16721,82.5,83.65,82.5,82.65,0.006957047791893389,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-10",82,20418,83.3,83.825,81.85,83.225,-0.014719134875337872,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-11",82.25,26886,82.175,83.075,82,82,0.003048780487804878,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-12",69.275,24582,69.7,70.3,69.1,82.25,-0.15775075987841938,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-13",69.325,21763,68.975,70.525,69.2,69.275,0.0007217610970768265,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-14",67.175,22192,68,69.375,66.875,69.325,-0.031013342949873863,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-17",68.05,12954,67.45,68.25,66.9,67.175,0.013025679196129514,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-18",67.875,16416,68.175,68.5,67.3,68.05,-0.0025716385011020893,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-19",68.8,16569,68.325,69.55,67.45,67.875,0.013627992633517454,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-20",67.85,15155,68.7,69.075,67.775,68.8,-0.013808139534883763,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-21",67.225,14655,67.875,68.35,67.025,67.85,-0.009211495946941784,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-24",66.45,13644,66.975,67,65.8,67.225,-0.011528449237634682,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-25",66.85,11605,67,67.225,66.625,66.45,0.0060195635816402025,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-26",67.65,13504,67,67.975,67,66.85,0.011967090501122086,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-27",67.675,11965,67.4,67.85,66.75,67.65,0.0003695491500368288,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-28",66.5,15942,67.825,68.15,66.375,67.675,-0.017362393793867708,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-07-31",66.025,13418,66.5,66.75,65.925,66.5,-0.007142857142857058,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-08-01",64.4,25362,65.9,66.075,64.225,66.025,-0.024611889435819764,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-08-02",66.225,23139,64.4,66.75,64.125,64.4,0.028338509316770007,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-08-03",65.5,21158,66.1,66.325,64.675,66.225,-0.010947527368818337,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-08-04",66.775,11914,65.9,66.95,65.85,65.5,0.01946564885496192,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-07",68.125,21404,66.95,68.525,66.625,66.775,0.02021714713590407,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-08",67.75,19853,68.55,68.9,67.7,68.125,-0.005504587155963303,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-09",68.25,15031,67.925,68.75,67.725,67.75,0.007380073800738007,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-10",67.975,13523,68.15,68.5,67.625,68.25,-0.004029304029304113,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-11",68.625,12803,68.2,68.875,67.825,67.975,0.009562339095255694,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-14",69.175,12948,68.7,69.475,68.625,68.625,0.008014571948998137,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-15",70.525,22492,69.475,70.9,69.375,69.175,0.019515720997470308,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-16",68.775,27200,70.6,71.325,67.95,70.525,-0.024813895781637715,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-17",66.925,22034,68.475,68.475,66.425,68.775,-0.026899309342057556,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-18",66.125,19173,66.5,66.8,65.425,66.925,-0.01195367949196858,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-21",64.675,16313,65.5,65.7,64.25,66.125,-0.021928166351606847,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-22",63.875,22018,64.85,65.15,63.35,64.675,-0.012369540007730918,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-23",63.55,21418,63.6,63.775,62.775,63.875,-0.005088062622309242,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-24",63.775,21806,63.55,64.025,62.625,63.55,0.003540519276160526,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-25",63.075,18345,63.925,64.3,62.775,63.775,-0.010976087808702403,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-28",61.625,18683,62.775,63,61.575,63.075,-0.02298850574712648,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-29",60.225,19474,61.625,61.75,59.825,61.625,-0.02271805273833669,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-30",61.35,22977,60.4,61.7,60.15,60.225,0.0186799501867995,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-08-31",61.4,28321,61.675,62.6,61.275,61.35,0.0008149959250203286,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-09-01",61.45,21584,61.3,62.575,61.175,61.4,0.0008143322475570727,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-09-05",63.75,28888,62.075,64.45,61.875,61.45,0.037428803905614275,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-06",63.55,22077,64,64.35,63.25,63.75,-0.003137254901960829,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-07",61.45,26830,62.825,63.05,61.325,63.55,-0.03304484657749795,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-08",62.15,23713,61.2,62.95,61.075,61.45,0.011391375101708637,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-11",61.575,24306,61.825,62.275,61.25,62.15,-0.00925181013676582,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-12",59.45,32636,60.725,60.925,59.225,61.575,-0.03451075923670321,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-13",56.775,25450,56.7,57.375,56.45,59.45,-0.04499579478553413,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-14",56.525,21031,56.7,57.25,56.325,56.775,-0.004403346543372964,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-15",58.475,19953,56.3,58.625,56.2,56.525,0.034498009730207925,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-18",58.05,17302,57.8,58.725,57.475,58.475,-0.007268063274903877,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-19",59.725,18346,58.2,59.8,57.925,58.05,0.02885443583118009,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-20",59.925,22357,59,60.1,58.725,59.725,0.003348681456676362,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-21",57.8,19694,59.75,59.825,57.75,59.925,-0.03546099290780142,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-22",56.625,16351,57.025,57.5,56.5,57.8,-0.02032871972318334,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-25",57.425,16473,56.3,57.75,56.1,56.625,0.01412803532008825,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-26",58.1,17873,57.6,58.325,56.95,57.425,0.011754462342185534,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-27",59.65,20878,58.1,59.75,57.925,58.1,0.026678141135972413,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-28",58.275,15817,59.3,59.9,58.175,59.65,-0.02305113160100587,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-09-29",59.95,31721,57.775,61.175,57.35,58.275,0.028743028743028816,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-02",61.975,25484,59.725,62.675,59.625,59.95,0.03377814845704751,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-03",62.075,33393,62.2,63.45,61.4,61.975,0.0016135538523598455,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-04",61.9,14588,62.3,62.9,61.825,62.075,-0.0028191703584374427,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-05",62.8,18374,62.1,63.125,61.725,61.9,0.0145395799676898,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-06",60.925,17074,62.9,62.9,60.7,62.8,-0.029856687898089172,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-09",60.95,13907,60.925,61.325,60.6,60.925,0.00041034058268372075,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-10",61.55,17109,61.225,62.35,61.225,60.95,0.009844134536505239,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-11",62.5,16008,62.15,62.875,61.925,61.55,0.015434606011372915,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-12",61.625,18980,62.75,63.125,61.3,62.5,-0.014,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-13",62.2,11392,61.75,62.4,61.525,61.625,0.009330628803245483,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-16",63.7,18146,62.5,63.875,62.3,62.2,0.024115755627009645,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-17",62.175,20537,64,64.5,61.975,63.7,-0.023940345368916885,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-18",63.75,19256,62.3,63.8,62.3,62.175,0.02533172496984323,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-19",64.25,18160,64,64.65,63.6,63.75,0.00784313725490196,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-20",64.85,19097,64.275,64.925,63.9,64.25,0.009338521400778121,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-23",63.525,18432,64.9,65.325,63.45,64.85,-0.020431765612952905,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-24",64.025,17935,63.5,64.375,62.95,63.525,0.007870916961826164,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-25",64.475,15421,63.875,64.675,63.675,64.025,0.007028504490433247,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-26",65.05,21020,64.625,65.55,64.1,64.475,0.008918185343156308,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-10-27",64.45,17692,65,65.15,63.675,65.05,-0.00922367409684849,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-10-30",65.175,16637,64.45,65.3,64.325,64.45,0.011249030256012324,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-10-31",68,32257,65.625,68.175,65.425,65.175,0.04334484081319529,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-01",66.6,27486,67.95,68,66.3,68,-0.02058823529411773,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-02",65.8,24906,66.475,66.475,65.3,66.6,-0.01201201201201197,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-03",65.1,20093,66.05,66.3,64.775,65.8,-0.010638297872340469,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-06",64.625,18747,65.075,65.15,64.425,65.1,-0.007296466973886242,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-07",63.925,25421,64.6,64.6,63.6,64.625,-0.010831721470019387,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-08",63.55,27622,64.125,64.25,63.35,63.925,-0.005866249511145874,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-09",63.175,30194,63.575,63.9,62.625,63.55,-0.005900865460267506,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-10",70.25,27284,63.1,63.1,62.15,63.175,0.11199050257222007,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-13",70.3,22530,70.25,70.675,69.9,70.25,0.0007117437722419524,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-14",67.5,21086,70.275,70.3,67.375,70.3,-0.03982930298719769,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-15",67.45,22989,67.5,67.825,66.25,67.5,-0.0007407407407406986,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-16",66.575,16819,67.3,67.5,66.275,67.45,-0.012972572275759821,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-17",67.075,14644,66.525,68.075,66.35,66.575,0.007510326699211416,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-20",68.475,17616,67.3,68.95,66.975,67.075,0.020872158032053542,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-21",66.95,15858,68.475,69.3,66.8,68.475,-0.022270901788973955,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-22",69.1,14154,67.15,69.15,66.875,66.95,0.03211351755041063,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-24",69.4,9965,69.4,70.15,69.325,69.1,0.004341534008683233,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-27",70.1,10923,69.7,70.225,69.55,69.4,0.010086455331411939,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-28",71.525,20723,70.1,72,69.775,70.1,0.020328102710413857,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-29",70.9,18987,71.75,72.25,70.625,71.525,-0.008738203425375742,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-11-30",69.775,20544,71.175,71.85,69.6,70.9,-0.015867418899858956,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-01",70.725,18485,69.975,71,69.375,69.775,0.013615191687567016,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-04",71.675,18668,70.625,71.8,69.7,70.725,0.013432308236125881,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-05",70.5,14712,71.7,71.7,70.15,71.675,-0.016393442622950782,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-06",68.95,16593,70.45,70.725,68.9,70.5,-0.02198581560283684,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-07",68.475,20496,68.775,69.3,68.15,68.95,-0.006889050036258282,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-08",68.85,13826,68.425,68.925,67.85,68.475,0.0054764512595837905,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-11",67.025,19850,68.825,69.125,66.925,68.85,-0.0265068990559185,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-12",66.525,18071,66.9,67.05,66.475,67.025,-0.007459903021260723,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-13",66.8,19203,66.5,67.5,66.325,66.525,0.004133784291619563,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2017-12-14",67.625,19184,66.25,68.7,66.25,66.8,0.012350299401197648,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-15",68.525,14061,67.525,68.625,67.175,67.625,0.013308687615526886,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-18",67.4,18419,68.85,69.925,67.3,68.525,-0.016417365924844947,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-19",66.9,13011,67.575,67.9,66.775,67.4,-0.007418397626112759,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-20",68.375,14700,67.4,68.675,66.825,66.9,0.02204783258594909,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-21",68.575,12047,68.6,69.3,68.15,68.375,0.002925045703839164,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-22",69.975,12360,68.9,70.125,68.425,68.575,0.020415603353991854,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-26",71.525,14359,70.25,71.675,69.9,69.975,0.022150768131475693,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-27",71.025,18619,71.525,71.95,70.3,71.525,-0.006990562740300594,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-28",71.55,14085,71.1,71.85,70.7,71.025,0.007391763463569045,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2017-12-29",71.775,16567,71.75,72.45,71.575,71.55,0.003144654088050434,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-02",70.725,18451,72,72,70.675,71.775,-0.01462904911180789,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-03",71.05,17713,71.1,71.2,70.2,70.725,0.0045952633439378275,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-04",71.375,16220,71.45,71.8,70.825,71.05,0.004574243490499688,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-05",71.425,12952,71.5,71.65,70.9,71.375,0.0007005253940454943,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-08",72.975,27653,71.675,73.4,71.675,71.425,0.021701085054252674,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-01-09",76.775,19852,77.1,77.1,76.425,72.975,0.052072627612196117,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-10",75.775,26490,76.975,77.05,75.025,76.775,-0.013025073266037121,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-11",73.825,24217,75.75,75.9,73.6,75.775,-0.02573408116133293,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-12",74.325,19452,73.825,74.55,73.825,73.825,0.006772773450728073,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-16",76.15,17187,74.5,76.4,74.5,74.325,0.02455432223343428,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-17",75.525,13599,75.9,76,75.2,76.15,-0.008207485226526591,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-18",75.9,17023,75.55,76.225,75.275,75.525,0.004965243296921548,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-19",84.725,,75.55,76.225,75.275,75.9,0.11627140974967046,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-22",84.525,1535,84.6,84.75,84.375,84.725,-0.002360578341693581,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-23",74.65,18535,75.275,75.575,74.225,84.525,-0.1168293404318249,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-24",75.7,19321,74.825,76.325,74.25,74.65,0.014065639651707932,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-25",73.825,21124,76.075,76.525,73.725,75.7,-0.02476882430647292,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-26",73.8,12574,73.85,74.375,73.275,73.825,-0.00033863867253648065,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-29",73.425,12761,74.05,74.2,73.3,73.8,-0.00508130081300813,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-30",72.9,20225,73.4,73.475,72.125,73.425,-0.007150153217568832,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-01-31",72.25,17845,73.275,73.4,72.1,72.9,-0.008916323731138624,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-01",72.825,22760,72.4,73.3,72.225,72.25,0.007958477508650558,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-02",73.55,20702,73.2,74.125,71.675,72.825,0.009955372468245717,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
