Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","141.8","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","163.17","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","208.27","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","259.94","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","200.05","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","142.7","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","317.01","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","140.76","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","221.97","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","159.72","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","224.48","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","136.41","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","277.69","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","174.29","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","221.08","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","100.04","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","238.57","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","142.14","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","153.59","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","105.36","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","188.24","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","118.35","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","222.29","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","118.95","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","194.08","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","104.23","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","140.83","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","106.57","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","143.67","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","106.61","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","128.55","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","134.87","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","123.63","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","120.33","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","95.48","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","153.14","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","107.83","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","95.81","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","104.23","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","95.48","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","100.29","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","63.78","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","128.7","Fc","Calculated data"
"QI","Production Indices","211","Switzerland","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","81.65","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","2.75","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","6.33","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1963","1963","index","7.7","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1964","1964","index","6.88","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1965","1965","index","5.78","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1966","1966","index","7.15","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1967","1967","index","7.7","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1968","1968","index","7.01","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1969","1969","index","6.38","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1970","1970","index","4.83","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1971","1971","index","9.4","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1972","1972","index","11.66","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1973","1973","index","11.3","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1974","1974","index","12.19","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1975","1975","index","15.56","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","19.4","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","16.84","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","18.51","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","20.98","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","24.56","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","28.53","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","38.34","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","35.35","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","35.68","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","34.42","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","39.86","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","36.37","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","56.64","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","53.62","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","56.29","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","59.17","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","74.35","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","64.65","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","61.67","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","61.62","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","83.05","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","97.98","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","99.59","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","78.05","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","78.89","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","72.34","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","59.36","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","84.37","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","98.54","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","81.45","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","102.98","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","77.1","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","99.23","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","99.31","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","108.15","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","84.66","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","96.06","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","70.59","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","109.45","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","95.69","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","94.86","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","85","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","131.12","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","78.83","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1961","1961","index","10.53","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1962","1962","index","23.46","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1963","1963","index","27.65","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1964","1964","index","23.9","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1965","1965","index","19.43","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1966","1966","index","23.28","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1967","1967","index","24.25","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1968","1968","index","21.36","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1969","1969","index","18.79","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1970","1970","index","13.74","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1971","1971","index","25.85","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1972","1972","index","30.99","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1973","1973","index","29.02","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1974","1974","index","30.26","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1975","1975","index","37.32","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1976","1976","index","45","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1977","1977","index","37.75","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1978","1978","index","40.14","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1979","1979","index","43.96","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1980","1980","index","49.71","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1981","1981","index","55.73","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1982","1982","index","72.25","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1983","1983","index","64.29","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1984","1984","index","62.66","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1985","1985","index","58.42","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1986","1986","index","65.47","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1987","1987","index","57.86","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1988","1988","index","87.35","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1989","1989","index","80.22","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1990","1990","index","81.74","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1991","1991","index","83.46","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","101.9","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","86.14","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","79.9","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","77.64","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","101.74","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","116.71","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","115.39","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","88.09","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","86.89","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","77.99","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","62.8","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","87.57","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","99.91","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","80.17","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","97.66","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","70.1","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","86.8","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","84.64","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","91.51","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","72.59","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","84.95","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","65.17","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","105.73","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","96.1","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2016","2016","index","98.17","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2017","2017","index","89.87","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2018","2018","index","139.86","Fc","Calculated data"
"QI","Production Indices","212","Syrian Arab Republic","434","Gross per capita Production Index Number (2014-2016 = 100)","515","Apples","2019","2019","index","83.47","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1992","1992","index","38.23","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1993","1993","index","31.11","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1994","1994","index","30.8","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1995","1995","index","31.02","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1996","1996","index","26.33","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1997","1997","index","23.46","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1998","1998","index","20.2","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","1999","1999","index","12.47","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2000","2000","index","59.09","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2001","2001","index","41.01","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2002","2002","index","41.06","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2003","2003","index","23.11","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2004","2004","index","44.18","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2005","2005","index","45.53","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2006","2006","index","63.87","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2007","2007","index","48.22","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2008","2008","index","80.59","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2009","2009","index","64.3","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2010","2010","index","67.78","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2011","2011","index","79.64","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2012","2012","index","94.84","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2013","2013","index","98.62","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2014","2014","index","102.53","Fc","Calculated data"
"QI","Production Indices","208","Tajikistan","432","Gross Production Index Number (2014-2016 = 100)","515","Apples","2015","2015","index","100.09","Fc","Calculated data"
