ISO3,Country,Indicator_Id,Indicator,2018
JOR,Jordan,41868,Effective parliament ,0.584293711
JOR,Jordan,41869,Elected executive index ,0
JOR,Jordan,41870,Elected Government ,0.33535252
JOR,Jordan,41871,Election free and fair ,0.494199905
JOR,Jordan,41872,Election government intimidation ,0.555867415
JOR,Jordan,41873,Election other voting irregularities ,0.453473344
JOR,Jordan,41874,Election voter registry ,0.616464395
JOR,Jordan,41875,Election women in the cabinet ,0.588235294
JOR,Jordan,41876,Elections multiparty ,0.35
JOR,Jordan,41877,Electoral,0.666666667
JOR,Jordan,41878,Electoral participation ,0.311
JOR,Jordan,41879,EMB autonomy ,0.634520124
JOR,Jordan,41880,EMB capacity ,0.594951923
JOR,Jordan,41881,Engaged society ,0.60658146
JOR,Jordan,41882,Executive bribery and corrupt exchanges ,0.736842105
JOR,Jordan,41883,Executive constraints ,0.333333333
JOR,Jordan,41884,Executive embezzlement and theft ,0.736842105
JOR,Jordan,41885,Executive oversight ,0.85
JOR,Jordan,41886,Executive respects constitution ,0.736842105
JOR,Jordan,41895,Fair trial ,0.333333333
JOR,Jordan,41896,Female vs. male mean years of schooling ,0.473684211
JOR,Jordan,41913,Free Political Parties ,0.459994199
JOR,Jordan,41914,Freedom from forced labour for men ,0.842105263
JOR,Jordan,41915,Freedom from forced labour for women ,0.578947368
JOR,Jordan,41916,Freedom from political killings ,0.526315789
JOR,Jordan,41917,Freedom from torture ,0.631578947
JOR,Jordan,41918,Freedom of academic and cultural expression ,0.667031763
JOR,Jordan,41919,Freedom of assembly and association ,0.333333333
JOR,Jordan,41920,Freedom of association and assembly ,0.563308692
JOR,Jordan,41921,Freedom of discussion for men ,0.571726929
JOR,Jordan,41922,Freedom of discussion for women ,0.654961615
JOR,Jordan,41923,Freedom of domestic movement for men ,0.706813757
JOR,Jordan,41924,Freedom of domestic movement for women ,0.503627721
JOR,Jordan,41925,Freedom of expression ,0.546374328
JOR,Jordan,41926,Freedom of foreign movement ,0.669601677
JOR,Jordan,41927,Freedom of movement ,0.655330317
JOR,Jordan,41928,Freedom of movement and residence ,0.666666667
JOR,Jordan,41929,Freedom of opinion and expression ,0.333333333
JOR,Jordan,41930,Freedom of religion ,0.484997532
JOR,Jordan,41931,"Freedom of thought, conscience and religion ",0.333333333
JOR,Jordan,41932,Fundamental rights ,0.585426718
JOR,Jordan,41933,Gender equality ,0.434853823
JOR,Jordan,41938,Harassment of journalists ,0.46882511
JOR,Jordan,41939,Health equality ,0.631578947
JOR,Jordan,41940,High Court independence ,0.526315789
JOR,Jordan,41943,Human rights protection scores ,0.5
JOR,Jordan,41944,Impartial administration ,0.553299873
JOR,Jordan,41945,Inclusive  Suffrage ,0.872154798
JOR,Jordan,41946,Inclusive suffrage ,1
JOR,Jordan,41949,Infant mortality rate ,0.684210526
JOR,Jordan,41950,Internal conflict ,0.166666667
JOR,Jordan,41951,Judicial accountability ,0.601426661
JOR,Jordan,41952,Judicial corruption decision ,0.56463379
JOR,Jordan,41953,Judicial independence ,0.489452914
JOR,Jordan,41954,Kilocalories per person per day ,0.736842105
JOR,Jordan,41955,Law  and order ,0.583333333
JOR,Jordan,41956,Legislature investigates in practice ,0.65
JOR,Jordan,41957,Legislature opposition parties ,0.45
JOR,Jordan,41958,Legislature questions officials in practice ,0.55
JOR,Jordan,41977,Life expectancy ,0.789473684
JOR,Jordan,41978,Literacy,0.842105263
JOR,Jordan,41979,Local  Democracy ,0.111034521
JOR,Jordan,41980,Local government index ,0.197592778
JOR,Jordan,41981,Lower chamber female legislators ,0.631578947
JOR,Jordan,41982,Lower court independence ,0.421052632
JOR,Jordan,41983,Mean years of schooling ,0.789473684
JOR,Jordan,41984,Media bias ,0.658739921
JOR,Jordan,41985,Media corrupt ,0.521929164
JOR,Jordan,41986,Media freedom ,0
JOR,Jordan,41987,Media integrity ,0.515300685
JOR,Jordan,41988,Media self-censorship ,0.417882931
JOR,Jordan,41989,Multiparty elections ,1
JOR,Jordan,42006,Openness of executive recruitment ,0
JOR,Jordan,42007,Opposition parties  autonomy ,0.315789474
JOR,Jordan,42008,Party ban ,0.631578947
JOR,Jordan,42019,Personal integrity and security ,0.496877766
JOR,Jordan,42024,Power distributed by gender ,0.210526316
JOR,Jordan,42025,Power distributed by social group ,0.210526316
JOR,Jordan,42026,Power distributed by socio-economic position ,0.473684211
JOR,Jordan,42031,Predictable enforcement ,0.560105671
JOR,Jordan,42032,Print / broadcast media perspectives ,0.500159185
JOR,Jordan,42033,Print/broadcast censorship effort ,0.323193916
JOR,Jordan,42048,Public sector corrupt exchanges ,0.421052632
JOR,Jordan,42049,Public sector theft ,0.631578947
JOR,Jordan,42054,Religious  Tensions / Ethnic Tensions ,0.666666667
JOR,Jordan,42055,Religious organization repression ,0.534399086
JOR,Jordan,42056,Representation of disadvantaged social groups ,0.578947368
JOR,Jordan,42057,Representative government ,0.403892719
JOR,Jordan,42084,Rigorous and impartial public administration ,0.684210526
JOR,Jordan,42087,Social class equality in respect for civil liberties ,0.842105263
JOR,Jordan,42088,Social group equality ,0.528690298
JOR,Jordan,42089,Social group equality in respect for civil liberties ,0.526315789
JOR,Jordan,42090,Social rights and equality ,0.444928504
JOR,Jordan,42171,Subnational elections free and fair ,0.561936131
JOR,Jordan,42250,Transparent laws with predictable enforcement ,0.684210526
JPN,Japan,41794,Absence of corruption (Global States of Democracy),0.789248051
JPN,Japan,41795,Access to justice ,0.864599686
JPN,Japan,41796,Access to justice for men ,0.841172032
JPN,Japan,41797,Access to justice for women ,0.869282744
JPN,Japan,41798,Barriers to parties ,0.789473684
JPN,Japan,41799,Basic welfare ,0.958248019
JPN,Japan,41814,Bureaucratic quality ,1
JPN,Japan,41825,Checks on government ,0.750712928
JPN,Japan,41826,Civil liberties ,0.812834529
JPN,Japan,41827,Civil society participation ,0.678751868
JPN,Japan,41828,Clean Elections ,0.843950424
JPN,Japan,41841,Competition ,1
JPN,Japan,41842,Competitiveness of executive recruitment ,1
JPN,Japan,41843,Competitiveness of participation ,1
JPN,Japan,41844,Compliance with High Court ,0.894736842
JPN,Japan,41845,Compliance with judiciary ,0.947368421
JPN,Japan,41854,Corruption ,0.701388889
JPN,Japan,41855,Critical Print / broadcast media ,0.761036329
JPN,Japan,41856,CSO  participatory environment ,0.626626468
JPN,Japan,41857,CSO entry and exit ,0.881606141
JPN,Japan,41858,CSO participatory environment ,0.609124356
JPN,Japan,41859,CSO repression ,0.904192459
JPN,Japan,41860,CSO women s participation ,0.526315789
JPN,Japan,41865,Direct  Democracy ,0.016645327
JPN,Japan,41866,Direct democracy ,0.016645327
JPN,Japan,41867,Educational equality ,1
JPN,Japan,41868,Effective parliament ,0.838866055
JPN,Japan,41869,Elected executive index ,1
JPN,Japan,41870,Elected Government ,1
JPN,Japan,41871,Election free and fair ,0.841252185
JPN,Japan,41872,Election government intimidation ,0.773456295
JPN,Japan,41873,Election other voting irregularities ,0.831825525
JPN,Japan,41874,Election voter registry ,0.862553005
JPN,Japan,41875,Election women in the cabinet ,0.588235294
JPN,Japan,41876,Elections multiparty ,0.85
JPN,Japan,41877,Electoral,1
JPN,Japan,41878,Electoral participation ,0.5197
JPN,Japan,41879,EMB autonomy ,0.726315789
JPN,Japan,41880,EMB capacity ,0.733323317
JPN,Japan,41881,Engaged society ,0.708829146
JPN,Japan,41882,Executive bribery and corrupt exchanges ,0.789473684
JPN,Japan,41883,Executive constraints ,1
JPN,Japan,41884,Executive embezzlement and theft ,0.894736842
JPN,Japan,41885,Executive oversight ,1
JPN,Japan,41886,Executive respects constitution ,0.842105263
JPN,Japan,41895,Fair trial ,1
JPN,Japan,41896,Female vs. male mean years of schooling ,0.894736842
JPN,Japan,41913,Free Political Parties ,0.703179292
JPN,Japan,41914,Freedom from forced labour for men ,0.842105263
JPN,Japan,41915,Freedom from forced labour for women ,0.842105263
JPN,Japan,41916,Freedom from political killings ,0.842105263
JPN,Japan,41917,Freedom from torture ,0.894736842
JPN,Japan,41918,Freedom of academic and cultural expression ,0.793674699
JPN,Japan,41919,Freedom of assembly and association ,1
JPN,Japan,41920,Freedom of association and assembly ,0.93882233
JPN,Japan,41921,Freedom of discussion for men ,0.737501632
JPN,Japan,41922,Freedom of discussion for women ,0.686806938
JPN,Japan,41923,Freedom of domestic movement for men ,0.895522388
JPN,Japan,41924,Freedom of domestic movement for women ,0.850387791
JPN,Japan,41925,Freedom of expression ,0.733763352
JPN,Japan,41926,Freedom of foreign movement ,0.837456324
JPN,Japan,41927,Freedom of movement ,0.892235294
JPN,Japan,41928,Freedom of movement and residence ,1
JPN,Japan,41929,Freedom of opinion and expression ,1
JPN,Japan,41930,Freedom of religion ,0.865766371
JPN,Japan,41931,"Freedom of thought, conscience and religion ",1
JPN,Japan,41932,Fundamental rights ,0.82525427
JPN,Japan,41933,Gender equality ,0.567440821
JPN,Japan,41938,Harassment of journalists ,0.634525661
JPN,Japan,41939,Health equality ,1
JPN,Japan,41940,High Court independence ,0.526315789
JPN,Japan,41943,Human rights protection scores ,1
JPN,Japan,41944,Impartial administration ,0.788185761
JPN,Japan,41945,Inclusive  Suffrage ,0.954184335
JPN,Japan,41946,Inclusive suffrage ,1
JPN,Japan,41949,Infant mortality rate ,1
JPN,Japan,41950,Internal conflict ,0.722222222
JPN,Japan,41951,Judicial accountability ,0.908753158
JPN,Japan,41952,Judicial corruption decision ,0.867230814
JPN,Japan,41953,Judicial independence ,0.576854142
JPN,Japan,41954,Kilocalories per person per day ,0.526315789
JPN,Japan,41955,Law  and order ,0.833333333
JPN,Japan,41956,Legislature investigates in practice ,0.95
JPN,Japan,41957,Legislature opposition parties ,0.75
JPN,Japan,41958,Legislature questions officials in practice ,0.95
JPN,Japan,41977,Life expectancy ,1
JPN,Japan,41979,Local  Democracy ,0.811039735
JPN,Japan,41980,Local government index ,0.984954865
JPN,Japan,41981,Lower chamber female legislators ,0.473684211
JPN,Japan,41982,Lower court independence ,0.631578947
JPN,Japan,41983,Mean years of schooling ,1
JPN,Japan,41984,Media bias ,0.682246822
JPN,Japan,41985,Media corrupt ,0.823662396
JPN,Japan,41986,Media freedom ,1
JPN,Japan,41987,Media integrity ,0.765186501
JPN,Japan,41988,Media self-censorship ,0.605622984
JPN,Japan,41989,Multiparty elections ,1
JPN,Japan,42006,Openness of executive recruitment ,1
JPN,Japan,42007,Opposition parties  autonomy ,0.684210526
JPN,Japan,42008,Party ban ,0.842105263
JPN,Japan,42019,Personal integrity and security ,0.721291242
JPN,Japan,42024,Power distributed by gender ,0.684210526
JPN,Japan,42025,Power distributed by social group ,0.894736842
JPN,Japan,42026,Power distributed by socio-economic position ,0.894736842
JPN,Japan,42031,Predictable enforcement ,0.738479538
JPN,Japan,42032,Print / broadcast media perspectives ,0.764247055
JPN,Japan,42033,Print/broadcast censorship effort ,0.614296578
JPN,Japan,42048,Public sector corrupt exchanges ,0.947368421
JPN,Japan,42049,Public sector theft ,0.947368421
JPN,Japan,42054,Religious  Tensions / Ethnic Tensions ,0.916666667
JPN,Japan,42055,Religious organization repression ,0.818726806
JPN,Japan,42056,Representation of disadvantaged social groups ,0.894736842
JPN,Japan,42057,Representative government ,0.779558958
JPN,Japan,42084,Rigorous and impartial public administration ,0.842105263
JPN,Japan,42087,Social class equality in respect for civil liberties ,1
JPN,Japan,42088,Social group equality ,0.816832267
JPN,Japan,42089,Social group equality in respect for civil liberties ,0.894736842
JPN,Japan,42090,Social rights and equality ,0.688249901
JPN,Japan,42171,Subnational elections free and fair ,0.823428326
JPN,Japan,42250,Transparent laws with predictable enforcement ,0.894736842
KAZ,Kazakhstan,41794,Absence of corruption (Global States of Democracy),0.37348194
KAZ,Kazakhstan,41795,Access to justice ,0.505847724
KAZ,Kazakhstan,41796,Access to justice for men ,0.551433602
KAZ,Kazakhstan,41797,Access to justice for women ,0.546257796
KAZ,Kazakhstan,41798,Barriers to parties ,0.263157895
KAZ,Kazakhstan,41799,Basic welfare ,0.713254909
KAZ,Kazakhstan,41814,Bureaucratic quality ,0.5
KAZ,Kazakhstan,41825,Checks on government ,0.284553232
KAZ,Kazakhstan,41826,Civil liberties ,0.463775566
KAZ,Kazakhstan,41827,Civil society participation ,0.398690194
KAZ,Kazakhstan,41828,Clean Elections ,0.32554532
KAZ,Kazakhstan,41841,Competition ,0
KAZ,Kazakhstan,41842,Competitiveness of executive recruitment ,0
KAZ,Kazakhstan,41843,Competitiveness of participation ,0.4
KAZ,Kazakhstan,41844,Compliance with High Court ,0.210526316
KAZ,Kazakhstan,41845,Compliance with judiciary ,0.368421053
KAZ,Kazakhstan,41854,Corruption ,0.319444444
KAZ,Kazakhstan,41855,Critical Print / broadcast media ,0.351715154
KAZ,Kazakhstan,41856,CSO  participatory environment ,0.38241828
KAZ,Kazakhstan,41857,CSO entry and exit ,0.385444346
KAZ,Kazakhstan,41858,CSO participatory environment ,0.483443709
KAZ,Kazakhstan,41859,CSO repression ,0.453151379
KAZ,Kazakhstan,41860,CSO women s participation ,0.684210526
KAZ,Kazakhstan,41865,Direct  Democracy ,0.03158344
KAZ,Kazakhstan,41866,Direct democracy ,0.04737516
KAZ,Kazakhstan,41867,Educational equality ,0.631578947
KAZ,Kazakhstan,41868,Effective parliament ,0.320386356
KAZ,Kazakhstan,41869,Elected executive index ,1
KAZ,Kazakhstan,41870,Elected Government ,0.649970764
KAZ,Kazakhstan,41871,Election free and fair ,0.26902908
KAZ,Kazakhstan,41872,Election government intimidation ,0.384522855
KAZ,Kazakhstan,41873,Election other voting irregularities ,0.279321486
KAZ,Kazakhstan,41874,Election voter registry ,0.48603597
KAZ,Kazakhstan,41875,Election women in the cabinet ,0.764705882
KAZ,Kazakhstan,41876,Elections multiparty ,0.3
KAZ,Kazakhstan,41877,Electoral,0.666666667
KAZ,Kazakhstan,41878,Electoral participation ,0.5843
KAZ,Kazakhstan,41879,EMB autonomy ,0.194736842
KAZ,Kazakhstan,41880,EMB capacity ,0.713341346
KAZ,Kazakhstan,41881,Engaged society ,0.356250918
KAZ,Kazakhstan,41882,Executive bribery and corrupt exchanges ,0.052631579
KAZ,Kazakhstan,41883,Executive constraints ,0.166666667
KAZ,Kazakhstan,41884,Executive embezzlement and theft ,0.263157895
KAZ,Kazakhstan,41885,Executive oversight ,0.25
KAZ,Kazakhstan,41886,Executive respects constitution ,0.315789474
KAZ,Kazakhstan,41895,Fair trial ,0
KAZ,Kazakhstan,41896,Female vs. male mean years of schooling ,0.894736842
KAZ,Kazakhstan,41913,Free Political Parties ,0.32742261
KAZ,Kazakhstan,41914,Freedom from forced labour for men ,0.473684211
KAZ,Kazakhstan,41915,Freedom from forced labour for women ,0.421052632
KAZ,Kazakhstan,41916,Freedom from political killings ,0.526315789
KAZ,Kazakhstan,41917,Freedom from torture ,0.315789474
KAZ,Kazakhstan,41918,Freedom of academic and cultural expression ,0.459748083
KAZ,Kazakhstan,41919,Freedom of assembly and association ,0.333333333
KAZ,Kazakhstan,41920,Freedom of association and assembly ,0.406117767
KAZ,Kazakhstan,41921,Freedom of discussion for men ,0.506983423
KAZ,Kazakhstan,41922,Freedom of discussion for women ,0.494313335
KAZ,Kazakhstan,41923,Freedom of domestic movement for men ,0.693186243
KAZ,Kazakhstan,41924,Freedom of domestic movement for women ,0.662997248
KAZ,Kazakhstan,41925,Freedom of expression ,0.438053635
KAZ,Kazakhstan,41926,Freedom of foreign movement ,0.617051013
KAZ,Kazakhstan,41927,Freedom of movement ,0.674515837
KAZ,Kazakhstan,41928,Freedom of movement and residence ,0.666666667
KAZ,Kazakhstan,41929,Freedom of opinion and expression ,0.333333333
KAZ,Kazakhstan,41930,Freedom of religion ,0.457263744
KAZ,Kazakhstan,41931,"Freedom of thought, conscience and religion ",0.333333333
KAZ,Kazakhstan,41932,Fundamental rights ,0.495099834
KAZ,Kazakhstan,41933,Gender equality ,0.609033315
KAZ,Kazakhstan,41938,Harassment of journalists ,0.400678637
KAZ,Kazakhstan,41939,Health equality ,0.684210526
KAZ,Kazakhstan,41940,High Court independence ,0.105263158
KAZ,Kazakhstan,41943,Human rights protection scores ,0.5
KAZ,Kazakhstan,41944,Impartial administration ,0.38207978
KAZ,Kazakhstan,41945,Inclusive  Suffrage ,0.828678657
KAZ,Kazakhstan,41946,Inclusive suffrage ,1
KAZ,Kazakhstan,41949,Infant mortality rate ,0.842105263
KAZ,Kazakhstan,41950,Internal conflict ,0.388888889
KAZ,Kazakhstan,41951,Judicial accountability ,0.48030911
KAZ,Kazakhstan,41952,Judicial corruption decision ,0.237379632
KAZ,Kazakhstan,41953,Judicial independence ,0.26987836
KAZ,Kazakhstan,41954,Kilocalories per person per day ,0.842105263
KAZ,Kazakhstan,41955,Law  and order ,0.583333333
KAZ,Kazakhstan,41956,Legislature investigates in practice ,0.2
KAZ,Kazakhstan,41957,Legislature opposition parties ,0.2
KAZ,Kazakhstan,41958,Legislature questions officials in practice ,0.15
KAZ,Kazakhstan,41977,Life expectancy ,0.684210526
KAZ,Kazakhstan,41978,Literacy,1
KAZ,Kazakhstan,41979,Local  Democracy ,0.013312169
KAZ,Kazakhstan,41980,Local government index ,0.040120361
KAZ,Kazakhstan,41981,Lower chamber female legislators ,0.894736842
KAZ,Kazakhstan,41982,Lower court independence ,0.157894737
KAZ,Kazakhstan,41983,Mean years of schooling ,0.947368421
KAZ,Kazakhstan,41984,Media bias ,0.317206505
KAZ,Kazakhstan,41985,Media corrupt ,0.294197438
KAZ,Kazakhstan,41986,Media freedom ,0
KAZ,Kazakhstan,41987,Media integrity ,0.309769094
KAZ,Kazakhstan,41988,Media self-censorship ,0.332770011
KAZ,Kazakhstan,41989,Multiparty elections ,1
KAZ,Kazakhstan,42006,Openness of executive recruitment ,1
KAZ,Kazakhstan,42007,Opposition parties  autonomy ,0.210526316
KAZ,Kazakhstan,42008,Party ban ,0.263157895
KAZ,Kazakhstan,42019,Personal integrity and security ,0.4217429
KAZ,Kazakhstan,42024,Power distributed by gender ,0.578947368
KAZ,Kazakhstan,42025,Power distributed by social group ,0.578947368
KAZ,Kazakhstan,42026,Power distributed by socio-economic position ,0.052631579
KAZ,Kazakhstan,42031,Predictable enforcement ,0.361928214
KAZ,Kazakhstan,42032,Print / broadcast media perspectives ,0.343680357
KAZ,Kazakhstan,42033,Print/broadcast censorship effort ,0.289277567
KAZ,Kazakhstan,42048,Public sector corrupt exchanges ,0.473684211
KAZ,Kazakhstan,42049,Public sector theft ,0.421052632
KAZ,Kazakhstan,42054,Religious  Tensions / Ethnic Tensions ,0.666666667
KAZ,Kazakhstan,42055,Religious organization repression ,0.467313731
KAZ,Kazakhstan,42056,Representation of disadvantaged social groups ,0.263157895
KAZ,Kazakhstan,42057,Representative government ,0.326423789
KAZ,Kazakhstan,42084,Rigorous and impartial public administration ,0.263157895
KAZ,Kazakhstan,42087,Social class equality in respect for civil liberties ,0.263157895
KAZ,Kazakhstan,42088,Social group equality ,0.395977518
KAZ,Kazakhstan,42089,Social group equality in respect for civil liberties ,0.578947368
KAZ,Kazakhstan,42090,Social rights and equality ,0.516220487
KAZ,Kazakhstan,42171,Subnational elections free and fair ,0.331805814
KAZ,Kazakhstan,42250,Transparent laws with predictable enforcement ,0.368421053
KEN,Kenya,41794,Absence of corruption (Global States of Democracy),0.344327034
KEN,Kenya,41795,Access to justice ,0.422135008
KEN,Kenya,41796,Access to justice for men ,0.439512072
KEN,Kenya,41797,Access to justice for women ,0.425285863
KEN,Kenya,41798,Barriers to parties ,0.368421053
KEN,Kenya,41799,Basic welfare ,0.505896977
KEN,Kenya,41814,Bureaucratic quality ,0.5
KEN,Kenya,41825,Checks on government ,0.584481939
KEN,Kenya,41826,Civil liberties ,0.63238755
KEN,Kenya,41827,Civil society participation ,0.580463575
KEN,Kenya,41828,Clean Elections ,0.439018955
KEN,Kenya,41841,Competition ,1
KEN,Kenya,41842,Competitiveness of executive recruitment ,1
KEN,Kenya,41843,Competitiveness of participation ,0.8
KEN,Kenya,41844,Compliance with High Court ,0.421052632
KEN,Kenya,41845,Compliance with judiciary ,0.421052632
KEN,Kenya,41854,Corruption ,0.291666667
KEN,Kenya,41855,Critical Print / broadcast media ,0.602547402
KEN,Kenya,41856,CSO  participatory environment ,0.512535703
KEN,Kenya,41857,CSO entry and exit ,0.587835843
KEN,Kenya,41858,CSO participatory environment ,0.657983812
KEN,Kenya,41859,CSO repression ,0.540236353
KEN,Kenya,41860,CSO women s participation ,0.315789474
KEN,Kenya,41865,Direct  Democracy ,0.104993598
KEN,Kenya,41866,Direct democracy ,0.157490397
KEN,Kenya,41867,Educational equality ,0.473684211
KEN,Kenya,41868,Effective parliament ,0.666376345
KEN,Kenya,41869,Elected executive index ,1
KEN,Kenya,41870,Elected Government ,0.884997982
KEN,Kenya,41871,Election free and fair ,0.369934848
KEN,Kenya,41872,Election government intimidation ,0.46351243
KEN,Kenya,41873,Election other voting irregularities ,0.305008078
KEN,Kenya,41874,Election voter registry ,0.581810206
KEN,Kenya,41875,Election women in the cabinet ,0
KEN,Kenya,41876,Elections multiparty ,0.6
KEN,Kenya,41877,Electoral,0.666666667
KEN,Kenya,41878,Electoral participation ,0.6144
KEN,Kenya,41879,EMB autonomy ,0.411609907
KEN,Kenya,41880,EMB capacity ,0.498647837
KEN,Kenya,41881,Engaged society ,0.543411194
KEN,Kenya,41882,Executive bribery and corrupt exchanges ,0.315789474
KEN,Kenya,41883,Executive constraints ,1
KEN,Kenya,41884,Executive embezzlement and theft ,0.315789474
KEN,Kenya,41885,Executive oversight ,0.8
KEN,Kenya,41886,Executive respects constitution ,0.473684211
KEN,Kenya,41895,Fair trial ,0.333333333
KEN,Kenya,41896,Female vs. male mean years of schooling ,0.421052632
KEN,Kenya,41913,Free Political Parties ,0.54270161
KEN,Kenya,41914,Freedom from forced labour for men ,0.263157895
KEN,Kenya,41915,Freedom from forced labour for women ,0.473684211
KEN,Kenya,41916,Freedom from political killings ,0.315789474
KEN,Kenya,41917,Freedom from torture ,0.526315789
KEN,Kenya,41918,Freedom of academic and cultural expression ,0.575438116
KEN,Kenya,41919,Freedom of assembly and association ,0.333333333
KEN,Kenya,41920,Freedom of association and assembly ,0.557550344
KEN,Kenya,41921,Freedom of discussion for men ,0.675760345
KEN,Kenya,41922,Freedom of discussion for women ,0.733437589
KEN,Kenya,41923,Freedom of domestic movement for men ,0.621804023
KEN,Kenya,41924,Freedom of domestic movement for women ,0.658994246
KEN,Kenya,41925,Freedom of expression ,0.652957029
KEN,Kenya,41926,Freedom of foreign movement ,0.539343117
KEN,Kenya,41927,Freedom of movement ,0.62121267
KEN,Kenya,41928,Freedom of movement and residence ,0.666666667
KEN,Kenya,41929,Freedom of opinion and expression ,0.333333333
KEN,Kenya,41930,Freedom of religion ,0.665121138
KEN,Kenya,41931,"Freedom of thought, conscience and religion ",0.333333333
KEN,Kenya,41932,Fundamental rights ,0.463367189
KEN,Kenya,41933,Gender equality ,0.459306649
KEN,Kenya,41938,Harassment of journalists ,0.540788916
KEN,Kenya,41939,Health equality ,0.315789474
KEN,Kenya,41940,High Court independence ,0.473684211
KEN,Kenya,41943,Human rights protection scores ,0.25
KEN,Kenya,41944,Impartial administration ,0.423159474
KEN,Kenya,41945,Inclusive  Suffrage ,0.860603402
KEN,Kenya,41946,Inclusive suffrage ,1
KEN,Kenya,41949,Infant mortality rate ,0.526315789
KEN,Kenya,41950,Internal conflict ,0.333333333
KEN,Kenya,41951,Judicial accountability ,0.444345371
KEN,Kenya,41952,Judicial corruption decision ,0.351035891
KEN,Kenya,41953,Judicial independence ,0.421199418
KEN,Kenya,41954,Kilocalories per person per day ,0.210526316
KEN,Kenya,41955,Law  and order ,0.5
KEN,Kenya,41956,Legislature investigates in practice ,0.75
KEN,Kenya,41957,Legislature opposition parties ,0.65
KEN,Kenya,41958,Legislature questions officials in practice ,0.7
KEN,Kenya,41977,Life expectancy ,0.473684211
KEN,Kenya,41978,Literacy,0.421052632
KEN,Kenya,41979,Local  Democracy ,0.296254653
KEN,Kenya,41980,Local government index ,0.563691073
KEN,Kenya,41981,Lower chamber female legislators ,0.789473684
KEN,Kenya,41982,Lower court independence ,0.421052632
KEN,Kenya,41983,Mean years of schooling ,0.578947368
KEN,Kenya,41984,Media bias ,0.699740331
KEN,Kenya,41985,Media corrupt ,0.547701583
KEN,Kenya,41986,Media freedom ,0.5
KEN,Kenya,41987,Media integrity ,0.630931236
KEN,Kenya,41988,Media self-censorship ,0.607927485
KEN,Kenya,41989,Multiparty elections ,1
KEN,Kenya,42006,Openness of executive recruitment ,1
KEN,Kenya,42007,Opposition parties  autonomy ,0.526315789
KEN,Kenya,42008,Party ban ,0.684210526
KEN,Kenya,42019,Personal integrity and security ,0.398915205
KEN,Kenya,42024,Power distributed by gender ,0.526315789
KEN,Kenya,42025,Power distributed by social group ,0.421052632
KEN,Kenya,42026,Power distributed by socio-economic position ,0.421052632
KEN,Kenya,42031,Predictable enforcement ,0.460020816
KEN,Kenya,42032,Print / broadcast media perspectives ,0.626233684
KEN,Kenya,42033,Print/broadcast censorship effort ,0.628288973
KEN,Kenya,42048,Public sector corrupt exchanges ,0.315789474
KEN,Kenya,42049,Public sector theft ,0.315789474
KEN,Kenya,42054,Religious  Tensions / Ethnic Tensions ,0.666666667
KEN,Kenya,42055,Religious organization repression ,0.671424493
KEN,Kenya,42056,Representation of disadvantaged social groups ,0.631578947
KEN,Kenya,42057,Representative government ,0.499483777
KEN,Kenya,42084,Rigorous and impartial public administration ,0.526315789
KEN,Kenya,42087,Social class equality in respect for civil liberties ,0.263157895
KEN,Kenya,42088,Social group equality ,0.386634063
KEN,Kenya,42089,Social group equality in respect for civil liberties ,0.210526316
KEN,Kenya,42090,Social rights and equality ,0.38316751
KEN,Kenya,42171,Subnational elections free and fair ,0.525562079
KEN,Kenya,42250,Transparent laws with predictable enforcement ,0.526315789
KGZ,Kyrgyz Republic,41794,Absence of corruption (Global States of Democracy),0.238322724
KGZ,Kyrgyz Republic,41795,Access to justice ,0.585321821
KGZ,Kyrgyz Republic,41796,Access to justice for men ,0.582243461
KGZ,Kyrgyz Republic,41797,Access to justice for women ,0.654885655
KGZ,Kyrgyz Republic,41798,Barriers to parties ,0.631578947
KGZ,Kyrgyz Republic,41799,Basic welfare ,0.617705798
KGZ,Kyrgyz Republic,41825,Checks on government ,0.588854563
KGZ,Kyrgyz Republic,41826,Civil liberties ,0.702893627
KGZ,Kyrgyz Republic,41827,Civil society participation ,0.628920057
KGZ,Kyrgyz Republic,41828,Clean Elections ,0.523101721
KGZ,Kyrgyz Republic,41841,Competition ,0
KGZ,Kyrgyz Republic,41842,Competitiveness of executive recruitment ,1
KGZ,Kyrgyz Republic,41843,Competitiveness of participation ,0.6
KGZ,Kyrgyz Republic,41844,Compliance with High Court ,0.421052632
KGZ,Kyrgyz Republic,41845,Compliance with judiciary ,0.473684211
KGZ,Kyrgyz Republic,41855,Critical Print / broadcast media ,0.592126212
KGZ,Kyrgyz Republic,41856,CSO  participatory environment ,0.582354808
KGZ,Kyrgyz Republic,41857,CSO entry and exit ,0.705639209
KGZ,Kyrgyz Republic,41858,CSO participatory environment ,0.63473142
KGZ,Kyrgyz Republic,41859,CSO repression ,0.699915588
KGZ,Kyrgyz Republic,41860,CSO women s participation ,0.368421053
KGZ,Kyrgyz Republic,41865,Direct  Democracy ,0.249679898
KGZ,Kyrgyz Republic,41866,Direct democracy ,0.249679898
KGZ,Kyrgyz Republic,41867,Educational equality ,0.526315789
KGZ,Kyrgyz Republic,41868,Effective parliament ,0.740177928
KGZ,Kyrgyz Republic,41869,Elected executive index ,1
KGZ,Kyrgyz Republic,41870,Elected Government ,1
KGZ,Kyrgyz Republic,41871,Election free and fair ,0.507706976
KGZ,Kyrgyz Republic,41872,Election government intimidation ,0.534349105
