"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2013","2013",0.54626,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2014","2014",0.56546,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2015","2015",0.60645,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2016","2016",0.609,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2017","2017",0.6263,,
"EXPGDP_TOT","GERD as a percentage of GDP","40525","Arab States","2018","2018",0.65197,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2013","2013",0.35232,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2014","2014",0.35537,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2015","2015",0.35972,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2016","2016",0.36555,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2017","2017",0.3663,,
"EXPGDP_TOT","GERD as a percentage of GDP","40540","Sub-Saharan Africa","2018","2018",0.36551,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2013","2013",0.1644,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2014","2014",0.16172,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2015","2015",0.17373,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2016","2016",0.18156,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2017","2017",0.15566,,
"EXPGDP_TOT","GERD as a percentage of GDP","UZB","Uzbekistan","2018","2018",0.13003,,
"EXPGDP_TOT","GERD as a percentage of GDP","PSE","Palestine","2013","2013",0.4922,,
"EXPGDP_TOT","GERD as a percentage of GDP","RWA","Rwanda","2016","2016",0.64656,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2013","2013",0.7005,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2014","2014",0.72762,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2015","2015",0.76628,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2016","2016",0.78837,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2017","2017",0.81846,,
"EXPGDP_TOT","GERD as a percentage of GDP","40617","Western Asia and Northern Africa","2018","2018",0.85767,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2013","2013",0.59291,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2014","2014",0.59127,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2015","2015",0.58731,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2016","2016",0.5774,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2017","2017",0.57593,,
"EXPGDP_TOT","GERD as a percentage of GDP","40618","Asia (Central and Southern)","2018","2018",0.56296,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2013","2013",0.97295,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2014","2014",1.03281,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2015","2015",1.07368,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2016","2016",1.01836,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2017","2017",0.98453,,
"EXPGDP_TOT","GERD as a percentage of GDP","40344","Small Island Developing States","2018","2018",0.9802,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2013","2013",0.65975,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2014","2014",0.68828,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2015","2015",0.70958,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2016","2016",0.66586,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2017","2017",0.59537,,
"EXPGDP_TOT","GERD as a percentage of GDP","40630","Latin America and the Caribbean","2018","2018",0.60979,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2013","2013",0.2134,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2014","2014",0.20924,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2015","2015",0.20601,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2016","2016",0.20338,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2017","2017",0.19837,,
"EXPGDP_TOT","GERD as a percentage of GDP","40334","Least Developed Countries","2018","2018",0.19774,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2013","2013",2.01928,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2014","2014",2.05322,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2015","2015",2.05214,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2016","2016",2.06451,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2017","2017",2.09337,,
"EXPGDP_TOT","GERD as a percentage of GDP","40619","Asia (Eastern and South-eastern)","2018","2018",2.11745,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2013","2013",0.50249,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2014","2014",0.49816,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2015","2015",0.50195,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2016","2016",0.49322,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2017","2017",0.49224,,
"EXPGDP_TOT","GERD as a percentage of GDP","40042","Lower middle income countries","2018","2018",0.48938,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2013","2013",2.6197,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2014","2014",2.62885,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2015","2015",2.62715,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2016","2016",2.6709,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2017","2017",2.71592,,
"EXPGDP_TOT","GERD as a percentage of GDP","40640","Northern America ","2018","2018",2.72158,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2013","2013",1.66064,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2014","2014",1.67964,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2015","2015",1.68715,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2016","2016",1.69127,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2017","2017",1.71151,,
"EXPGDP_TOT","GERD as a percentage of GDP","40675","World","2018","2018",1.72969,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2013","2013",0.56234,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2014","2014",0.56826,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2015","2015",0.61092,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2016","2016",0.61283,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2017","2017",0.60782,,
"EXPGDP_TOT","GERD as a percentage of GDP","40603","Africa (Northern)","2018","2018",0.62979,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2013","2013",2.32239,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2014","2014",2.34706,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2015","2015",2.33776,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2016","2016",2.34069,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2017","2017",2.39459,,
"EXPGDP_TOT","GERD as a percentage of GDP","40041","High income countries","2018","2018",2.43309,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2013","2013",0.16662,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2014","2014",0.16189,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2015","2015",0.16448,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2016","2016",0.15173,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2017","2017",0.13434,,
"EXPGDP_TOT","GERD as a percentage of GDP","40612","Asia (Central)","2018","2018",0.11866,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2013","2013",2.39139,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2014","2014",2.41976,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2015","2015",2.40307,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2016","2016",2.40149,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2017","2017",2.43402,,
"EXPGDP_TOT","GERD as a percentage of GDP","40611","Asia (Eastern)","2018","2018",2.46857,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2013","2013",2.17821,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2014","2014",2.19804,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2015","2015",2.21152,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2016","2016",2.22578,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2017","2017",2.26452,,
"EXPGDP_TOT","GERD as a percentage of GDP","40642","Northern America and Europe","2018","2018",2.27964,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2013","2013",1.04209,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2014","2014",1.07281,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2015","2015",1.10747,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2016","2016",1.13003,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2017","2017",1.13595,,
"EXPGDP_TOT","GERD as a percentage of GDP","40030","Middle income countries","2018","2018",1.14968,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2013","2013",1.03212,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2014","2014",1.09619,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2015","2015",1.13871,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2016","2016",1.07533,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2017","2017",1.03488,,
"EXPGDP_TOT","GERD as a percentage of GDP","40550","Small Island Developing States","2018","2018",1.02613,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2013","2013",0.35303,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2014","2014",0.35609,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2015","2015",0.36044,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2016","2016",0.36623,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2017","2017",0.36699,,
"EXPGDP_TOT","GERD as a percentage of GDP","40606","Africa (Sub-Saharan) ","2018","2018",0.36619,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2013","2013",1.99847,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2014","2014",1.8888,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2015","2015",1.78029,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2016","2016",1.76771,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2017","2017",1.7551,,
"EXPGDP_TOT","GERD as a percentage of GDP","40650","Oceania","2018","2018",1.75578,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2013","2013",1.2444,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2014","2014",1.29103,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2015","2015",1.34186,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2016","2016",1.38037,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2017","2017",1.39108,,
"EXPGDP_TOT","GERD as a percentage of GDP","40043","Upper middle income countries","2018","2018",1.41428,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2013","2013",0.62486,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2014","2014",0.62318,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2015","2015",0.61799,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2016","2016",0.60684,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2017","2017",0.60596,,
"EXPGDP_TOT","GERD as a percentage of GDP","40616","Asia (Southern)","2018","2018",0.59325,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2013","2013",0.23375,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2014","2014",0.22581,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2015","2015",0.22481,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2016","2016",0.21705,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2017","2017",0.2036,,
"EXPGDP_TOT","GERD as a percentage of GDP","40330","Landlocked Developing Countries","2018","2018",0.19585,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2013","2013",2.04876,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2014","2014",1.93942,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2015","2015",1.83022,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2016","2016",1.81767,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2017","2017",1.80533,,
"EXPGDP_TOT","GERD as a percentage of GDP","40651","Oceania (Australia/New Zealand)","2018","2018",1.80484,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2013","2013",0.27601,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2014","2014",0.26896,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2015","2015",0.26403,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2016","2016",0.25956,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2017","2017",0.25193,,
"EXPGDP_TOT","GERD as a percentage of GDP","40044","Low income countries","2018","2018",0.25219,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2013","2013",0.7936,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2014","2014",0.83593,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2015","2015",0.8751,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2016","2016",0.92637,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2017","2017",0.93501,,
"EXPGDP_TOT","GERD as a percentage of GDP","40613","Asia (South-eastern)","2018","2018",0.91859,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2013","2013",0.74767,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2014","2014",0.78083,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2015","2015",0.81803,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2016","2016",0.84669,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2017","2017",0.8901,,
"EXPGDP_TOT","GERD as a percentage of GDP","40614","Asia (Western)","2018","2018",0.93653,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2013","2013",1.79236,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2014","2014",1.81792,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2015","2015",1.84086,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2016","2016",1.83002,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2017","2017",1.86432,,
"EXPGDP_TOT","GERD as a percentage of GDP","40620","Europe","2018","2018",1.88552,,
"EXPGDP_TOT","GERD as a percentage of GDP","TCD","Chad","2016","2016",0.3005,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2013","2013",0.31853,,
"EXPGDP_TOT","GERD as a percentage of GDP","VEN","Venezuela (Bolivarian Republic of)","2014","2014",0.33713,,
"EXPGDP_TOT","GERD as a percentage of GDP","PNG","Papua New Guinea","2016","2016",0.03158,,
"EXPGDP_TOT","GERD as a percentage of GDP","SWZ","Eswatini","2015","2015",0.26661,,
"EXPGDP_TOT","GERD as a percentage of GDP","SYR","Syrian Arab Republic","2015","2015",0.02053,,
"EXPGDP_TOT","GERD as a percentage of GDP","CIV","Côte d'Ivoire","2016","2016",0.0704,,
"EXPGDP_TOT","GERD as a percentage of GDP","AGO","Angola","2016","2016",0.03229,,
"EXPGDP_TOT","GERD as a percentage of GDP","MRT","Mauritania","2018","2018",0.01081,,
