"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1972,9701000,46622841
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1973,14701000,67701656
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1974,9901000,42563703
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1975,9501000,37022955
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976,9501000,34612325
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1976tq,4801000,16978630
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1977,10000000,33975831
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1978,9501000,30242923
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1989,75000,137909
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1990,79000,140132
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1991,53000,90777
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1992,74000,123656
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1993,108000,176331
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1994,18000,28762
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1995,58000,90744
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1996,30000,46071
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1997,295000,445132
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1998,91000,135620
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,1999,411500,605487
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2000,550000,792987
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2001,3129000,4407406
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2002,295000,408971
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2003,5292000,7205064
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2004,184411,245198
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2006,505000,631376
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2007,805124,979916
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2008,609000,726202
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2009,768000,905339
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2010,1968293,2300501
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2011,10264633,11762388
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2012,6034157,6786013
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2013,2712906,2995812
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2014,893518,968063
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2015,136784,146502
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2016,137945,146448
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2017,2354820,2456387
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2018,294596,300310
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2019,232438,232438
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,2,Obligations,2020,645786,633284
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2001,3129000,4407406
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2002,295000,408971
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2003,5292000,7205064
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2004,184411,245198
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2006,505000,631376
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2007,730500,889092
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2008,510000,608148
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2009,780683,920290
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2010,1959144,2289808
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2011,5953545,6822251
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2012,8597444,9668686
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2013,707212,780962
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2014,709129,768292
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2015,136784,146502
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2016,506573,537800
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2017,1166407,1216716
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2018,277096,282470
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2019,225981,225981
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,3,Disbursements,2020,37779,37047
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2008,45000,53660
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2009,150000,176824
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2010,550000,642829
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2011,750000,859435
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2012,150000,168690
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2013,150000,165642
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2014,150000,162514
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2015,100000,107105
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2016,100000,106164
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2017,200000,208626
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2019,100000,100000
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2020,100000,98064
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2021,100000,96144
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,18,President's Budget Requests,2022,100000,94251
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2008,43000,51275
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2009,275000,324177
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2010,1005000,1174624
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2011,549000,629107
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2012,150000,168690
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2013,152000,167851
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2014,150000,162514
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2015,100000,107105
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2016,100000,106164
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2017,200000,208626
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2018,207000,211015
MLT,Malta,2,Europe and Eurasia,HIC,High Income Country,19,Initial Allocations,2019,90000,90000
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,10890000,13615225
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,12990000,15810124
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,19270000,22978518
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,35400000,41730442
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,38600000,45114904
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,38527000,44148628
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,46600000,52406360
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,61885000,68338443
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,99700000,108017937
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,127949000,137039474
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,86308000,91628413
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,118484000,123594385
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,116682000,118945410
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,127506000,127506000
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,134950000,132337610
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1947,5000000,48515962
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1950,1938000,16842928
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1951,11600000,95710639
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1952,-200000,-1586178
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1953,12801000,99695323
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1954,-1799000,-13847744
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1955,100000,763995
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1956,11200000,83414040
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1957,900000,6463219
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1958,53927000,375984526
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1959,19758000,135652301
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1960,12753000,86345718
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1961,2796000,18683194
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1962,12664000,83776085
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1963,32250000,210862500
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1964,3658000,23615310
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1965,15399000,97729771
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1966,4123000,25617270
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1967,4478000,27002460
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1968,3051000,17778003
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1969,983000,5478106
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1970,505000,2671321
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1971,1141000,5743817
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1972,700000,3364188
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1973,306000,1409203
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1977,4663000,15842930
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1978,4835000,15390436
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1979,4773000,14058973
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1980,6765000,18327918
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1981,7631000,18823915
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1982,13891000,32038184
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1983,18964000,41907869
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1984,14763000,31497761
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1985,20700000,42737690
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1986,16477000,33273539
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1987,16902000,33382489
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1988,10960000,20969065
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1989,120000,220654
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1995,100000,156455
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1996,530000,813926
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1997,2750000,4149537
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1998,533796,795530
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1999,14746346,21697947
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2000,8777000,12654633
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2001,2147967,3025557
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2002,4675714,6482135
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2003,3978732,5417050
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2004,9448623,12563160
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2005,15196465,19607553
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2006,12458333,15576035
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2007,16568937,20166046
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2008,86646050,103321120
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2009,28558603,33665623
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2010,31098718,36347557
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2011,29492374,33795727
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2012,56271929,63283410
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2013,104130665,114989521
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2014,140709616,152448956
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2015,119431256,127916563
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2016,197452444,209624285
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2017,149660197,156115234
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2018,183400272,186957891
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2019,216372933,216372933
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2020,231253933,226777263
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2021,65637191,63106423
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2001,1830382,2578218
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2002,4667950,6471369
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2003,8721991,11875000
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2004,6467472,8599338
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2005,7722071,9963563
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2006,11084724,13858680
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2007,15116735,18398571
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2008,50455503,60165683
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2009,47593513,56104469
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2010,28955460,33842562
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2011,33157645,37995806
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2012,29925659,33654399
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2013,62288051,68783524
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2014,96454827,104502020
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2015,112626415,120628247
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2016,153355244,162808736
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2017,148119822,154508431
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2018,148784912,151671075
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2019,137641042,137641042
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2020,173888432,170522249
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2021,115107562,110669362
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,4630000,5521047
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,28850000,34009131
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,36850000,43069539
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,36850000,42226930
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,37200000,41835120
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,38000000,41962687
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,75445000,81739354
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,88450000,94734161
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,110200000,116993220
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,114700000,119647176
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2018,63200000,64425961
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2019,64186000,64186000
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2020,70000000,68644925
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2021,108650000,104460793
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2022,109000000,102733322
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2008,15695000,18715509
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2009,17100000,20157926
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2010,38600000,45114904
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2011,38527000,44148628
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2012,40600000,45658760
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2013,61885000,68338443
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2014,99700000,108017937
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2015,96700000,103570305
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2016,64586000,68567369
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2017,114700000,119647176
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2018,116682000,118945410
MMR,Burma (Myanmar),1,East Asia and Oceania,LMIC,Lower Middle Income Country,19,Initial Allocations,2019,126400000,126400000
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,1996,30000,46071
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,1998,202620,301970
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2002,60000,83180
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2006,1900000,2375475
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2007,1786201,2173984
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2008,1500000,1788676
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2009,450000,530472
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2010,2800000,3272584
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2011,6250000,7161962
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2012,117000,131578
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2013,4476233,4943019
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2014,3564647,3862045
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2015,7131774,7638473
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2016,6000394,6370284
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2017,17129309,17868122
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2018,3685619,3757113
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2019,2182807,2182807
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2020,18134294,17783245
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,2,Obligations,2021,6288,6046
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2002,60000,83180
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2006,400000,500100
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2007,236201,287480
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2008,9535000,11370015
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2009,2465000,2905806
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2010,2850000,3331023
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2012,105300,118420
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2013,631051,696858
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2014,442211,479105
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2015,1108511,1187268
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2016,2108715,2238705
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2017,2384867,2487732
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2018,6196579,6316782
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2019,1664362,1664362
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2020,856833,840246
MNA,North Africa Region,3,Middle East and North Africa,NULL,NULL,3,Disbursements,2021,78173,75159
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,15000000,18753755
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,8915000,10850443
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,9307000,11098135
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,8498000,10017663
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,10648000,12445168
