country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
US,LA,livingston,31.244823,-92.145024,ICU,1000HAB,0.0,137096,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,livingston,31.244823,-92.145024,OTHER,1000HAB,0.430355,137096,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,madison,31.244823,-92.145024,ACUTE,1000HAB,2.152204,11616,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,madison,31.244823,-92.145024,ICU,1000HAB,0.0,11616,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,morehouse,31.244823,-92.145024,ACUTE,1000HAB,0.83682,26290,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,morehouse,31.244823,-92.145024,ICU,1000HAB,0.456447,26290,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,morehouse,31.244823,-92.145024,PSYCHIATRIC,1000HAB,2.282237,26290,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,natchitoches,31.244823,-92.145024,ACUTE,1000HAB,5.326368,39051,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,natchitoches,31.244823,-92.145024,ICU,1000HAB,0.20486,39051,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,orleans,31.244823,-92.145024,ACUTE,1000HAB,3.397891,388182,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,orleans,31.244823,-92.145024,ICU,1000HAB,0.285948,388182,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,orleans,31.244823,-92.145024,OTHER,1000HAB,0.690398,388182,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,orleans,31.244823,-92.145024,PSYCHIATRIC,1000HAB,0.216393,388182,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,ouachita,31.244823,-92.145024,ACUTE,1000HAB,4.040068,156433,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,ouachita,31.244823,-92.145024,ICU,1000HAB,0.562541,156433,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,ouachita,31.244823,-92.145024,OTHER,1000HAB,0.300448,156433,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,plaquemines,31.244823,-92.145024,ICU,1000HAB,0.0,23394,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,pointe coupee,31.244823,-92.145024,ACUTE,1000HAB,1.122536,22271,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,pointe coupee,31.244823,-92.145024,ICU,1000HAB,0.0,22271,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,rapides,31.244823,-92.145024,ACUTE,1000HAB,5.224107,132080,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,rapides,31.244823,-92.145024,ICU,1000HAB,0.19685,132080,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,rapides,31.244823,-92.145024,OTHER,1000HAB,0.242277,132080,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,rapides,31.244823,-92.145024,PSYCHIATRIC,1000HAB,1.847365,132080,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,red river,31.244823,-92.145024,ACUTE,1000HAB,2.865986,8723,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,red river,31.244823,-92.145024,ICU,1000HAB,0.0,8723,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,red river,31.244823,-92.145024,OTHER,1000HAB,1.375674,8723,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,richland,31.244823,-92.145024,ACUTE,1000HAB,2.715942,20619,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,richland,31.244823,-92.145024,ICU,1000HAB,0.096998,20619,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,sabine,31.244823,-92.145024,ACUTE,1000HAB,1.822323,24145,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,sabine,31.244823,-92.145024,ICU,1000HAB,0.0,24145,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. bernard,31.244823,-92.145024,ICU,1000HAB,0.177513,45067,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. charles,31.244823,-92.145024,ACUTE,1000HAB,1.11895,52728,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. charles,31.244823,-92.145024,ICU,1000HAB,0.151722,52728,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. helena,31.244823,-92.145024,ACUTE,1000HAB,2.378913,10509,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. helena,31.244823,-92.145024,ICU,1000HAB,0.0,10509,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. james,31.244823,-92.145024,ACUTE,1000HAB,0.930882,21485,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. james,31.244823,-92.145024,ICU,1000HAB,0.0,21485,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. john the baptist,31.244823,-92.145024,ACUTE,1000HAB,1.423161,43565,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. john the baptist,31.244823,-92.145024,ICU,1000HAB,0.0,43565,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. landry,31.244823,-92.145024,ACUTE,1000HAB,6.999282,83580,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. landry,31.244823,-92.145024,ICU,1000HAB,0.191433,83580,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. landry,31.244823,-92.145024,PSYCHIATRIC,1000HAB,0.239292,83580,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. martin,31.244823,-92.145024,ACUTE,1000HAB,0.46634,53609,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. martin,31.244823,-92.145024,ICU,1000HAB,0.0,53609,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. mary,31.244823,-92.145024,ACUTE,1000HAB,3.556621,52578,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. mary,31.244823,-92.145024,ICU,1000HAB,0.28529,52578,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. tammany,31.244823,-92.145024,ACUTE,1000HAB,2.921337,249201,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. tammany,31.244823,-92.145024,ICU,1000HAB,0.597911,249201,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,st. tammany,31.244823,-92.145024,OTHER,1000HAB,0.714283,249201,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,st. tammany,31.244823,-92.145024,PSYCHIATRIC,1000HAB,0.160513,249201,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,tangipahoa,31.244823,-92.145024,ACUTE,1000HAB,2.522313,128850,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,tangipahoa,31.244823,-92.145024,ICU,1000HAB,0.496702,128850,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,tangipahoa,31.244823,-92.145024,OTHER,1000HAB,0.628638,128850,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,tangipahoa,31.244823,-92.145024,PSYCHIATRIC,1000HAB,0.139697,128850,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,tensas,31.244823,-92.145024,ICU,1000HAB,0.0,4771,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,terrebonne,31.244823,-92.145024,ACUTE,1000HAB,2.892091,113067,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,terrebonne,31.244823,-92.145024,ICU,1000HAB,0.229952,113067,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,terrebonne,31.244823,-92.145024,OTHER,1000HAB,0.353773,113067,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,union,31.244823,-92.145024,ACUTE,1000HAB,1.597373,22537,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,union,31.244823,-92.145024,ICU,1000HAB,0.0,22537,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,union,31.244823,-92.145024,PSYCHIATRIC,1000HAB,0.798687,22537,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,vermilion,31.244823,-92.145024,ACUTE,1000HAB,1.58754,59841,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,vermilion,31.244823,-92.145024,ICU,1000HAB,0.100266,59841,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,vernon,31.244823,-92.145024,ACUTE,1000HAB,1.348592,51906,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,vernon,31.244823,-92.145024,ICU,1000HAB,0.134859,51906,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,vernon,31.244823,-92.145024,OTHER,1000HAB,0.944014,51906,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,washington,31.244823,-92.145024,ACUTE,1000HAB,0.538225,46449,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,washington,31.244823,-92.145024,ICU,1000HAB,0.279877,46449,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,washington,31.244823,-92.145024,OTHER,1000HAB,0.43058,46449,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,webster,31.244823,-92.145024,ACUTE,1000HAB,4.894738,40043,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,webster,31.244823,-92.145024,ICU,1000HAB,0.39957,40043,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,west baton rouge,31.244823,-92.145024,ICU,1000HAB,0.0,25518,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,west carroll,31.244823,-92.145024,ACUTE,1000HAB,1.862693,11274,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,west carroll,31.244823,-92.145024,ICU,1000HAB,0.0,11274,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,west feliciana,31.244823,-92.145024,ACUTE,1000HAB,1.430801,15376,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,west feliciana,31.244823,-92.145024,ICU,1000HAB,0.0,15376,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,winn,31.244823,-92.145024,ACUTE,1000HAB,4.100882,14631,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,winn,31.244823,-92.145024,ICU,1000HAB,0.34174,14631,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,LA,winn,31.244823,-92.145024,OTHER,1000HAB,1.366961,14631,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,LA,winn,31.244823,-92.145024,PSYCHIATRIC,1000HAB,1.298613,14631,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,barnstable,42.407211,-71.382437,ACUTE,1000HAB,1.622253,213900,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,barnstable,42.407211,-71.382437,ICU,1000HAB,0.158953,213900,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,barnstable,42.407211,-71.382437,OTHER,1000HAB,0.280505,213900,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,berkshire,42.407211,-71.382437,ACUTE,1000HAB,2.810154,127751,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,berkshire,42.407211,-71.382437,ICU,1000HAB,0.187865,127751,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,bristol,42.407211,-71.382437,ACUTE,1000HAB,2.084321,557016,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,bristol,42.407211,-71.382437,ICU,1000HAB,0.172347,557016,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,bristol,42.407211,-71.382437,OTHER,1000HAB,0.161575,557016,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,bristol,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.265702,557016,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,dukes,42.407211,-71.382437,ACUTE,1000HAB,1.447178,17275,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,dukes,42.407211,-71.382437,ICU,1000HAB,0.0,17275,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,essex,42.407211,-71.382437,ACUTE,1000HAB,1.599515,775860,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,essex,42.407211,-71.382437,ICU,1000HAB,0.126311,775860,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,essex,42.407211,-71.382437,OTHER,1000HAB,0.167556,775860,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,essex,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.0928,775860,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,franklin,42.407211,-71.382437,ACUTE,1000HAB,1.254829,70926,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,franklin,42.407211,-71.382437,ICU,1000HAB,0.084595,70926,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,hampden,42.407211,-71.382437,ACUTE,1000HAB,2.817634,469188,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,hampden,42.407211,-71.382437,ICU,1000HAB,0.25363,469188,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,hampden,42.407211,-71.382437,OTHER,1000HAB,0.682029,469188,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,hampden,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.279206,469188,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,hampshire,42.407211,-71.382437,ACUTE,1000HAB,1.023592,161197,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,hampshire,42.407211,-71.382437,ICU,1000HAB,0.068239,161197,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,middlesex,42.407211,-71.382437,ACUTE,1000HAB,1.75,1582857,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,middlesex,42.407211,-71.382437,ICU,1000HAB,0.136462,1582857,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,middlesex,42.407211,-71.382437,OTHER,1000HAB,0.567329,1582857,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,middlesex,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.21417,1582857,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,nantucket,42.407211,-71.382437,ACUTE,1000HAB,1.741202,10912,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,nantucket,42.407211,-71.382437,ICU,1000HAB,0.0,10912,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,norfolk,42.407211,-71.382437,ACUTE,1000HAB,1.219777,694389,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,norfolk,42.407211,-71.382437,ICU,1000HAB,0.084967,694389,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,norfolk,42.407211,-71.382437,OTHER,1000HAB,1.067125,694389,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,norfolk,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.285143,694389,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,plymouth,42.407211,-71.382437,ACUTE,1000HAB,1.276728,509114,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,plymouth,42.407211,-71.382437,ICU,1000HAB,0.092317,509114,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,plymouth,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.436052,509114,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,suffolk,42.407211,-71.382437,ACUTE,1000HAB,5.920442,780685,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,suffolk,42.407211,-71.382437,ICU,1000HAB,0.572574,780685,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,suffolk,42.407211,-71.382437,OTHER,1000HAB,1.471784,780685,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,suffolk,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.500842,780685,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,worcester,42.407211,-71.382437,ACUTE,1000HAB,2.087384,818249,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,worcester,42.407211,-71.382437,ICU,1000HAB,0.206539,818249,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MA,worcester,42.407211,-71.382437,OTHER,1000HAB,0.438742,818249,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MA,worcester,42.407211,-71.382437,PSYCHIATRIC,1000HAB,0.202872,818249,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,allegany,39.045755,-76.641271,ACUTE,1000HAB,5.110826,72591,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,allegany,39.045755,-76.641271,ICU,1000HAB,0.206637,72591,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MD,allegany,39.045755,-76.641271,PSYCHIATRIC,1000HAB,1.102065,72591,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,anne arundel,39.045755,-76.641271,ACUTE,1000HAB,1.191994,564600,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,anne arundel,39.045755,-76.641271,ICU,1000HAB,0.093872,564600,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MD,baltimore,39.045755,-76.641271,ACUTE,1000HAB,1.390235,828637,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,baltimore,39.045755,-76.641271,ICU,1000HAB,0.148437,828637,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MD,baltimore,39.045755,-76.641271,OTHER,1000HAB,0.101371,828637,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,baltimore,39.045755,-76.641271,PSYCHIATRIC,1000HAB,0.90148,828637,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,baltimore city,39.045755,-76.641271,ACUTE,1000HAB,7.268521,619796,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,MD,baltimore city,39.045755,-76.641271,ICU,1000HAB,0.819625,619796,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,MD,baltimore city,39.045755,-76.641271,PSYCHIATRIC,1000HAB,0.174251,619796,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
